RC_id,SR_id,RC_path,RC_filename,RC_read_direction,RC_reads
RC_seq230707_DWDQH_R_280622_16S_c_75_S15_L001_R2_001_fastq_gz,seq230707_DWDQH,./seq230707_DWDQH/R-280622-16S-c-75_S15_L001_R2_001.fastq.gz,R-280622-16S-c-75_S15_L001_R2_001.fastq.gz,R2,29713
RC_seq230707_DWDQH_R_P4_16S_c_pos_S186_L001_R2_001_fastq_gz,seq230707_DWDQH,./seq230707_DWDQH/R-P4-16S-c-pos_S186_L001_R2_001.fastq.gz,R-P4-16S-c-pos_S186_L001_R2_001.fastq.gz,R2,53838
RC_seq230707_DWDQH_H_200622_16S_c_16_1_S109_L001_R2_001_fastq_gz,seq230707_DWDQH,./seq230707_DWDQH/H-200622-16S-c-16-1_S109_L001_R2_001.fastq.gz,H-200622-16S-c-16-1_S109_L001_R2_001.fastq.gz,R2,22006
RC_seq230707_DWDQH_R_210622_16S_c_26_1_S1_L001_R1_001_fastq_gz,seq230707_DWDQH,./seq230707_DWDQH/R-210622-16S-c-26-1_S1_L001_R1_001.fastq.gz,R-210622-16S-c-26-1_S1_L001_R1_001.fastq.gz,R1,15935
RC_seq230707_DWDQH_R_040722_16S_c_101_S41_L001_R2_001_fastq_gz,seq230707_DWDQH,./seq230707_DWDQH/R-040722-16S-c-101_S41_L001_R2_001.fastq.gz,R-040722-16S-c-101_S41_L001_R2_001.fastq.gz,R2,23844
RC_seq230707_DWDQH_R_210622_16S_c_37_6_S47_L001_R1_001_fastq_gz,seq230707_DWDQH,./seq230707_DWDQH/R-210622-16S-c-37-6_S47_L001_R1_001.fastq.gz,R-210622-16S-c-37-6_S47_L001_R1_001.fastq.gz,R1,32103
RC_seq230707_DWDQH_H_200622_16S_c_13_3_S92_L001_R1_001_fastq_gz,seq230707_DWDQH,./seq230707_DWDQH/H-200622-16S-c-13-3_S92_L001_R1_001.fastq.gz,H-200622-16S-c-13-3_S92_L001_R1_001.fastq.gz,R1,19909
RC_seq230707_DWDQH_A_230622_16S_c_61_7_S143_L001_R1_001_fastq_gz,seq230707_DWDQH,./seq230707_DWDQH/A-230622-16S-c-61-7_S143_L001_R1_001.fastq.gz,A-230622-16S-c-61-7_S143_L001_R1_001.fastq.gz,R1,58193
RC_seq230707_DWDQH_A_230622_16S_c_49_1_S90_L001_R1_001_fastq_gz,seq230707_DWDQH,./seq230707_DWDQH/A-230622-16S-c-49-1_S90_L001_R1_001.fastq.gz,A-230622-16S-c-49-1_S90_L001_R1_001.fastq.gz,R1,39249
RC_seq230707_DWDQH_R_140722_16S_c_139_S79_L001_R2_001_fastq_gz,seq230707_DWDQH,./seq230707_DWDQH/R-140722-16S-c-139_S79_L001_R2_001.fastq.gz,R-140722-16S-c-139_S79_L001_R2_001.fastq.gz,R2,29314
RC_seq230707_DWDQH_R_040722_16S_c_107_S47_L001_R1_001_fastq_gz,seq230707_DWDQH,./seq230707_DWDQH/R-040722-16S-c-107_S47_L001_R1_001.fastq.gz,R-040722-16S-c-107_S47_L001_R1_001.fastq.gz,R1,30562
RC_seq230707_DWDQH_H_200622_16S_c_13_5_S94_L001_R2_001_fastq_gz,seq230707_DWDQH,./seq230707_DWDQH/H-200622-16S-c-13-5_S94_L001_R2_001.fastq.gz,H-200622-16S-c-13-5_S94_L001_R2_001.fastq.gz,R2,27181
RC_seq230707_DWDQH_R_210622_16S_c_39_4_S59_L001_R1_001_fastq_gz,seq230707_DWDQH,./seq230707_DWDQH/R-210622-16S-c-39-4_S59_L001_R1_001.fastq.gz,R-210622-16S-c-39-4_S59_L001_R1_001.fastq.gz,R1,25552
RC_seq230707_DWDQH_R_210622_16S_c_26_6_S6_L001_R1_001_fastq_gz,seq230707_DWDQH,./seq230707_DWDQH/R-210622-16S-c-26-6_S6_L001_R1_001.fastq.gz,R-210622-16S-c-26-6_S6_L001_R1_001.fastq.gz,R1,30418
RC_seq230707_DWDQH_R_210622_16S_c_48_4_S86_L001_R1_001_fastq_gz,seq230707_DWDQH,./seq230707_DWDQH/R-210622-16S-c-48-4_S86_L001_R1_001.fastq.gz,R-210622-16S-c-48-4_S86_L001_R1_001.fastq.gz,R1,35430
RC_seq230707_DWDQH_R_210622_16S_c_35_4_S31_L001_R1_001_fastq_gz,seq230707_DWDQH,./seq230707_DWDQH/R-210622-16S-c-35-4_S31_L001_R1_001.fastq.gz,R-210622-16S-c-35-4_S31_L001_R1_001.fastq.gz,R1,38907
RC_seq230707_DWDQH_R_210622_16S_c_39_6_S61_L001_R1_001_fastq_gz,seq230707_DWDQH,./seq230707_DWDQH/R-210622-16S-c-39-6_S61_L001_R1_001.fastq.gz,R-210622-16S-c-39-6_S61_L001_R1_001.fastq.gz,R1,27259
RC_seq230707_DWDQH_R_210622_16S_c_30_6_S16_L001_R2_001_fastq_gz,seq230707_DWDQH,./seq230707_DWDQH/R-210622-16S-c-30-6_S16_L001_R2_001.fastq.gz,R-210622-16S-c-30-6_S16_L001_R2_001.fastq.gz,R2,33749
RC_seq230707_DWDQH_R_210622_16S_c_36_7_S41_L001_R1_001_fastq_gz,seq230707_DWDQH,./seq230707_DWDQH/R-210622-16S-c-36-7_S41_L001_R1_001.fastq.gz,R-210622-16S-c-36-7_S41_L001_R1_001.fastq.gz,R1,40533
RC_seq230707_DWDQH_R_210622_16S_c_29_S10_L001_R1_001_fastq_gz,seq230707_DWDQH,./seq230707_DWDQH/R-210622-16S-c-29_S10_L001_R1_001.fastq.gz,R-210622-16S-c-29_S10_L001_R1_001.fastq.gz,R1,25952
RC_seq230707_DWDQH_R_280622_16S_c_81_S21_L001_R1_001_fastq_gz,seq230707_DWDQH,./seq230707_DWDQH/R-280622-16S-c-81_S21_L001_R1_001.fastq.gz,R-280622-16S-c-81_S21_L001_R1_001.fastq.gz,R1,17589
RC_seq230707_DWDQH_R_280622_16S_c_87_S27_L001_R2_001_fastq_gz,seq230707_DWDQH,./seq230707_DWDQH/R-280622-16S-c-87_S27_L001_R2_001.fastq.gz,R-280622-16S-c-87_S27_L001_R2_001.fastq.gz,R2,16232
RC_seq230707_DWDQH_H_200622_16S_c_20_1_S136_L001_R1_001_fastq_gz,seq230707_DWDQH,./seq230707_DWDQH/H-200622-16S-c-20-1_S136_L001_R1_001.fastq.gz,H-200622-16S-c-20-1_S136_L001_R1_001.fastq.gz,R1,17223
RC_seq230707_DWDQH_A_230622_16S_c_69_S163_L001_R2_001_fastq_gz,seq230707_DWDQH,./seq230707_DWDQH/A-230622-16S-c-69_S163_L001_R2_001.fastq.gz,A-230622-16S-c-69_S163_L001_R2_001.fastq.gz,R2,45584
RC_seq230707_DWDQH_R_140722_16S_c_143_S82_L001_R2_001_fastq_gz,seq230707_DWDQH,./seq230707_DWDQH/R-140722-16S-c-143_S82_L001_R2_001.fastq.gz,R-140722-16S-c-143_S82_L001_R2_001.fastq.gz,R2,25343
RC_seq230707_DWDQH_A_230622_16S_c_64_S158_L001_R1_001_fastq_gz,seq230707_DWDQH,./seq230707_DWDQH/A-230622-16S-c-64_S158_L001_R1_001.fastq.gz,A-230622-16S-c-64_S158_L001_R1_001.fastq.gz,R1,32159
RC_seq230707_DWDQH_R_210622_16S_c_38_6_S54_L001_R2_001_fastq_gz,seq230707_DWDQH,./seq230707_DWDQH/R-210622-16S-c-38-6_S54_L001_R2_001.fastq.gz,R-210622-16S-c-38-6_S54_L001_R2_001.fastq.gz,R2,43514
RC_seq230707_DWDQH_A_230622_16S_c_72_1_S178_L001_R1_001_fastq_gz,seq230707_DWDQH,./seq230707_DWDQH/A-230622-16S-c-72-1_S178_L001_R1_001.fastq.gz,A-230622-16S-c-72-1_S178_L001_R1_001.fastq.gz,R1,48913
RC_seq230707_DWDQH_A_230622_16S_c_62_6_S149_L001_R1_001_fastq_gz,seq230707_DWDQH,./seq230707_DWDQH/A-230622-16S-c-62-6_S149_L001_R1_001.fastq.gz,A-230622-16S-c-62-6_S149_L001_R1_001.fastq.gz,R1,36556
RC_seq230707_DWDQH_R_040722_16S_c_99_S39_L001_R1_001_fastq_gz,seq230707_DWDQH,./seq230707_DWDQH/R-040722-16S-c-99_S39_L001_R1_001.fastq.gz,R-040722-16S-c-99_S39_L001_R1_001.fastq.gz,R1,19175
RC_seq230707_DWDQH_H_200622_16S_c_16_3_S111_L001_R2_001_fastq_gz,seq230707_DWDQH,./seq230707_DWDQH/H-200622-16S-c-16-3_S111_L001_R2_001.fastq.gz,H-200622-16S-c-16-3_S111_L001_R2_001.fastq.gz,R2,26761
RC_seq230707_DWDQH_R_210622_16S_c_43_3_S68_L001_R2_001_fastq_gz,seq230707_DWDQH,./seq230707_DWDQH/R-210622-16S-c-43-3_S68_L001_R2_001.fastq.gz,R-210622-16S-c-43-3_S68_L001_R2_001.fastq.gz,R2,36542
RC_seq230707_DWDQH_H_200622_16S_c_21_7_S149_L001_R1_001_fastq_gz,seq230707_DWDQH,./seq230707_DWDQH/H-200622-16S-c-21-7_S149_L001_R1_001.fastq.gz,H-200622-16S-c-21-7_S149_L001_R1_001.fastq.gz,R1,26069
RC_seq230707_DWDQH_R_210622_16S_c_25_6_S175_L001_R1_001_fastq_gz,seq230707_DWDQH,./seq230707_DWDQH/R-210622-16S-c-25-6_S175_L001_R1_001.fastq.gz,R-210622-16S-c-25-6_S175_L001_R1_001.fastq.gz,R1,31505
RC_seq230707_DWDQH_H_200622_16S_c_13_5_S94_L001_R1_001_fastq_gz,seq230707_DWDQH,./seq230707_DWDQH/H-200622-16S-c-13-5_S94_L001_R1_001.fastq.gz,H-200622-16S-c-13-5_S94_L001_R1_001.fastq.gz,R1,27181
RC_seq230707_DWDQH_R_280622_16S_c_94_S34_L001_R2_001_fastq_gz,seq230707_DWDQH,./seq230707_DWDQH/R-280622-16S-c-94_S34_L001_R2_001.fastq.gz,R-280622-16S-c-94_S34_L001_R2_001.fastq.gz,R2,33217
RC_seq230707_DWDQH_R_210622_16S_c_26_1_S1_L001_R2_001_fastq_gz,seq230707_DWDQH,./seq230707_DWDQH/R-210622-16S-c-26-1_S1_L001_R2_001.fastq.gz,R-210622-16S-c-26-1_S1_L001_R2_001.fastq.gz,R2,15935
RC_seq230707_DWDQH_H_200622_16S_c_13_3_S92_L001_R2_001_fastq_gz,seq230707_DWDQH,./seq230707_DWDQH/H-200622-16S-c-13-3_S92_L001_R2_001.fastq.gz,H-200622-16S-c-13-3_S92_L001_R2_001.fastq.gz,R2,19909
RC_seq230707_DWDQH_R_280622_16S_c_92_S32_L001_R1_001_fastq_gz,seq230707_DWDQH,./seq230707_DWDQH/R-280622-16S-c-92_S32_L001_R1_001.fastq.gz,R-280622-16S-c-92_S32_L001_R1_001.fastq.gz,R1,47398
RC_seq230707_DWDQH_H_200622_16S_c_16_1_S109_L001_R1_001_fastq_gz,seq230707_DWDQH,./seq230707_DWDQH/H-200622-16S-c-16-1_S109_L001_R1_001.fastq.gz,H-200622-16S-c-16-1_S109_L001_R1_001.fastq.gz,R1,22006
RC_seq230707_DWDQH_A_230622_16S_c_61_5_S141_L001_R1_001_fastq_gz,seq230707_DWDQH,./seq230707_DWDQH/A-230622-16S-c-61-5_S141_L001_R1_001.fastq.gz,A-230622-16S-c-61-5_S141_L001_R1_001.fastq.gz,R1,54928
RC_seq230707_DWDQH_R_210622_16S_c_39_4_S59_L001_R2_001_fastq_gz,seq230707_DWDQH,./seq230707_DWDQH/R-210622-16S-c-39-4_S59_L001_R2_001.fastq.gz,R-210622-16S-c-39-4_S59_L001_R2_001.fastq.gz,R2,25552
RC_seq230707_DWDQH_R_040722_16S_c_101_S41_L001_R1_001_fastq_gz,seq230707_DWDQH,./seq230707_DWDQH/R-040722-16S-c-101_S41_L001_R1_001.fastq.gz,R-040722-16S-c-101_S41_L001_R1_001.fastq.gz,R1,23844
RC_seq230707_DWDQH_R_210622_16S_c_26_6_S6_L001_R2_001_fastq_gz,seq230707_DWDQH,./seq230707_DWDQH/R-210622-16S-c-26-6_S6_L001_R2_001.fastq.gz,R-210622-16S-c-26-6_S6_L001_R2_001.fastq.gz,R2,30418
RC_seq230707_DWDQH_R_210622_16S_c_48_4_S86_L001_R2_001_fastq_gz,seq230707_DWDQH,./seq230707_DWDQH/R-210622-16S-c-48-4_S86_L001_R2_001.fastq.gz,R-210622-16S-c-48-4_S86_L001_R2_001.fastq.gz,R2,35430
RC_seq230707_DWDQH_R_140722_16S_c_139_S79_L001_R1_001_fastq_gz,seq230707_DWDQH,./seq230707_DWDQH/R-140722-16S-c-139_S79_L001_R1_001.fastq.gz,R-140722-16S-c-139_S79_L001_R1_001.fastq.gz,R1,29314
RC_seq230707_DWDQH_R_210622_16S_c_25_2_S171_L001_R1_001_fastq_gz,seq230707_DWDQH,./seq230707_DWDQH/R-210622-16S-c-25-2_S171_L001_R1_001.fastq.gz,R-210622-16S-c-25-2_S171_L001_R1_001.fastq.gz,R1,25715
RC_seq230707_DWDQH_R_210622_16S_c_36_7_S41_L001_R2_001_fastq_gz,seq230707_DWDQH,./seq230707_DWDQH/R-210622-16S-c-36-7_S41_L001_R2_001.fastq.gz,R-210622-16S-c-36-7_S41_L001_R2_001.fastq.gz,R2,40533
RC_seq230707_DWDQH_R_210622_16S_c_37_6_S47_L001_R2_001_fastq_gz,seq230707_DWDQH,./seq230707_DWDQH/R-210622-16S-c-37-6_S47_L001_R2_001.fastq.gz,R-210622-16S-c-37-6_S47_L001_R2_001.fastq.gz,R2,32103
RC_seq230707_DWDQH_A_230622_16S_c_49_1_S90_L001_R2_001_fastq_gz,seq230707_DWDQH,./seq230707_DWDQH/A-230622-16S-c-49-1_S90_L001_R2_001.fastq.gz,A-230622-16S-c-49-1_S90_L001_R2_001.fastq.gz,R2,39249
RC_seq230707_DWDQH_R_210622_16S_c_26_2_S84_L001_R2_001_fastq_gz,seq230707_DWDQH,./seq230707_DWDQH/R-210622-16S-c-26-2_S84_L001_R2_001.fastq.gz,R-210622-16S-c-26-2_S84_L001_R2_001.fastq.gz,R2,23006
RC_seq230707_DWDQH_R_280622_16S_c_75_S15_L001_R1_001_fastq_gz,seq230707_DWDQH,./seq230707_DWDQH/R-280622-16S-c-75_S15_L001_R1_001.fastq.gz,R-280622-16S-c-75_S15_L001_R1_001.fastq.gz,R1,29713
RC_seq230707_DWDQH_R_040722_16S_c_107_S47_L001_R2_001_fastq_gz,seq230707_DWDQH,./seq230707_DWDQH/R-040722-16S-c-107_S47_L001_R2_001.fastq.gz,R-040722-16S-c-107_S47_L001_R2_001.fastq.gz,R2,30562
RC_seq230707_DWDQH_H_200622_16S_c_16_7_S115_L001_R2_001_fastq_gz,seq230707_DWDQH,./seq230707_DWDQH/H-200622-16S-c-16-7_S115_L001_R2_001.fastq.gz,H-200622-16S-c-16-7_S115_L001_R2_001.fastq.gz,R2,18511
RC_seq230707_DWDQH_H_200622_16S_c_21_2_S144_L001_R2_001_fastq_gz,seq230707_DWDQH,./seq230707_DWDQH/H-200622-16S-c-21-2_S144_L001_R2_001.fastq.gz,H-200622-16S-c-21-2_S144_L001_R2_001.fastq.gz,R2,35196
RC_seq230707_DWDQH_R_280622_16S_c_73_S13_L001_R2_001_fastq_gz,seq230707_DWDQH,./seq230707_DWDQH/R-280622-16S-c-73_S13_L001_R2_001.fastq.gz,R-280622-16S-c-73_S13_L001_R2_001.fastq.gz,R2,20903
RC_seq230707_DWDQH_R_040722_16S_c_114_S54_L001_R2_001_fastq_gz,seq230707_DWDQH,./seq230707_DWDQH/R-040722-16S-c-114_S54_L001_R2_001.fastq.gz,R-040722-16S-c-114_S54_L001_R2_001.fastq.gz,R2,20717
RC_seq230707_DWDQH_R_040722_16S_c_112_S52_L001_R1_001_fastq_gz,seq230707_DWDQH,./seq230707_DWDQH/R-040722-16S-c-112_S52_L001_R1_001.fastq.gz,R-040722-16S-c-112_S52_L001_R1_001.fastq.gz,R1,27367
RC_seq230707_DWDQH_H_200622_16S_c_20_1_S136_L001_R2_001_fastq_gz,seq230707_DWDQH,./seq230707_DWDQH/H-200622-16S-c-20-1_S136_L001_R2_001.fastq.gz,H-200622-16S-c-20-1_S136_L001_R2_001.fastq.gz,R2,17223
RC_seq230707_DWDQH_R_210622_16S_c_36_2_S36_L001_R2_001_fastq_gz,seq230707_DWDQH,./seq230707_DWDQH/R-210622-16S-c-36-2_S36_L001_R2_001.fastq.gz,R-210622-16S-c-36-2_S36_L001_R2_001.fastq.gz,R2,26478
RC_seq230707_DWDQH_H_200622_16S_c_16_3_S111_L001_R1_001_fastq_gz,seq230707_DWDQH,./seq230707_DWDQH/H-200622-16S-c-16-3_S111_L001_R1_001.fastq.gz,H-200622-16S-c-16-3_S111_L001_R1_001.fastq.gz,R1,26761
RC_seq230707_DWDQH_R_040722_16S_c_99_S39_L001_R2_001_fastq_gz,seq230707_DWDQH,./seq230707_DWDQH/R-040722-16S-c-99_S39_L001_R2_001.fastq.gz,R-040722-16S-c-99_S39_L001_R2_001.fastq.gz,R2,19175
RC_seq230707_DWDQH_H_200622_16S_c_21_7_S149_L001_R2_001_fastq_gz,seq230707_DWDQH,./seq230707_DWDQH/H-200622-16S-c-21-7_S149_L001_R2_001.fastq.gz,H-200622-16S-c-21-7_S149_L001_R2_001.fastq.gz,R2,26069
RC_seq230707_DWDQH_R_210622_16S_c_34_6_S26_L001_R1_001_fastq_gz,seq230707_DWDQH,./seq230707_DWDQH/R-210622-16S-c-34-6_S26_L001_R1_001.fastq.gz,R-210622-16S-c-34-6_S26_L001_R1_001.fastq.gz,R1,45333
RC_seq230707_DWDQH_R_280622_16S_c_94_S34_L001_R1_001_fastq_gz,seq230707_DWDQH,./seq230707_DWDQH/R-280622-16S-c-94_S34_L001_R1_001.fastq.gz,R-280622-16S-c-94_S34_L001_R1_001.fastq.gz,R1,33217
RC_seq230707_DWDQH_A_230622_16S_c_61_7_S143_L001_R2_001_fastq_gz,seq230707_DWDQH,./seq230707_DWDQH/A-230622-16S-c-61-7_S143_L001_R2_001.fastq.gz,A-230622-16S-c-61-7_S143_L001_R2_001.fastq.gz,R2,58193
RC_seq230707_DWDQH_R_280622_16S_c_81_S21_L001_R2_001_fastq_gz,seq230707_DWDQH,./seq230707_DWDQH/R-280622-16S-c-81_S21_L001_R2_001.fastq.gz,R-280622-16S-c-81_S21_L001_R2_001.fastq.gz,R2,17589
RC_seq230707_DWDQH_R_140722_16S_c_143_S82_L001_R1_001_fastq_gz,seq230707_DWDQH,./seq230707_DWDQH/R-140722-16S-c-143_S82_L001_R1_001.fastq.gz,R-140722-16S-c-143_S82_L001_R1_001.fastq.gz,R1,25343
RC_seq230707_DWDQH_R_210622_16S_c_29_S10_L001_R2_001_fastq_gz,seq230707_DWDQH,./seq230707_DWDQH/R-210622-16S-c-29_S10_L001_R2_001.fastq.gz,R-210622-16S-c-29_S10_L001_R2_001.fastq.gz,R2,25952
RC_seq230707_DWDQH_R_210622_16S_c_25_6_S175_L001_R2_001_fastq_gz,seq230707_DWDQH,./seq230707_DWDQH/R-210622-16S-c-25-6_S175_L001_R2_001.fastq.gz,R-210622-16S-c-25-6_S175_L001_R2_001.fastq.gz,R2,31505
RC_seq230707_DWDQH_R_280622_16S_c_87_S27_L001_R1_001_fastq_gz,seq230707_DWDQH,./seq230707_DWDQH/R-280622-16S-c-87_S27_L001_R1_001.fastq.gz,R-280622-16S-c-87_S27_L001_R1_001.fastq.gz,R1,16232
RC_seq230707_DWDQH_R_280622_16S_c_92_S32_L001_R2_001_fastq_gz,seq230707_DWDQH,./seq230707_DWDQH/R-280622-16S-c-92_S32_L001_R2_001.fastq.gz,R-280622-16S-c-92_S32_L001_R2_001.fastq.gz,R2,47398
RC_seq230707_DWDQH_A_230622_16S_c_64_S158_L001_R2_001_fastq_gz,seq230707_DWDQH,./seq230707_DWDQH/A-230622-16S-c-64_S158_L001_R2_001.fastq.gz,A-230622-16S-c-64_S158_L001_R2_001.fastq.gz,R2,32159
RC_seq230707_DWDQH_R_210622_16S_c_43_3_S68_L001_R1_001_fastq_gz,seq230707_DWDQH,./seq230707_DWDQH/R-210622-16S-c-43-3_S68_L001_R1_001.fastq.gz,R-210622-16S-c-43-3_S68_L001_R1_001.fastq.gz,R1,36542
RC_seq230707_DWDQH_A_230622_16S_c_62_6_S149_L001_R2_001_fastq_gz,seq230707_DWDQH,./seq230707_DWDQH/A-230622-16S-c-62-6_S149_L001_R2_001.fastq.gz,A-230622-16S-c-62-6_S149_L001_R2_001.fastq.gz,R2,36556
RC_seq230707_DWDQH_R_P2_16S_c_pos_S3_L001_R1_001_fastq_gz,seq230707_DWDQH,./seq230707_DWDQH/R-P2-16S-c-pos_S3_L001_R1_001.fastq.gz,R-P2-16S-c-pos_S3_L001_R1_001.fastq.gz,R1,2286
RC_seq230707_DWDQH_A_230622_16S_c_61_5_S141_L001_R2_001_fastq_gz,seq230707_DWDQH,./seq230707_DWDQH/A-230622-16S-c-61-5_S141_L001_R2_001.fastq.gz,A-230622-16S-c-61-5_S141_L001_R2_001.fastq.gz,R2,54928
RC_seq230707_DWDQH_R_210622_16S_c_39_6_S61_L001_R2_001_fastq_gz,seq230707_DWDQH,./seq230707_DWDQH/R-210622-16S-c-39-6_S61_L001_R2_001.fastq.gz,R-210622-16S-c-39-6_S61_L001_R2_001.fastq.gz,R2,27259
RC_seq230707_DWDQH_R_210622_16S_c_30_6_S16_L001_R1_001_fastq_gz,seq230707_DWDQH,./seq230707_DWDQH/R-210622-16S-c-30-6_S16_L001_R1_001.fastq.gz,R-210622-16S-c-30-6_S16_L001_R1_001.fastq.gz,R1,33749
RC_seq230707_DWDQH_H_200622_16S_c_16_4_S112_L001_R1_001_fastq_gz,seq230707_DWDQH,./seq230707_DWDQH/H-200622-16S-c-16-4_S112_L001_R1_001.fastq.gz,H-200622-16S-c-16-4_S112_L001_R1_001.fastq.gz,R1,16483
RC_seq230707_DWDQH_H_200622_16S_c_22_2_S151_L001_R1_001_fastq_gz,seq230707_DWDQH,./seq230707_DWDQH/H-200622-16S-c-22-2_S151_L001_R1_001.fastq.gz,H-200622-16S-c-22-2_S151_L001_R1_001.fastq.gz,R1,23433
RC_seq230707_DWDQH_A_230622_16S_c_69_S163_L001_R1_001_fastq_gz,seq230707_DWDQH,./seq230707_DWDQH/A-230622-16S-c-69_S163_L001_R1_001.fastq.gz,A-230622-16S-c-69_S163_L001_R1_001.fastq.gz,R1,45584
RC_seq230707_DWDQH_H_200622_16S_c_14_1_S97_L001_R1_001_fastq_gz,seq230707_DWDQH,./seq230707_DWDQH/H-200622-16S-c-14-1_S97_L001_R1_001.fastq.gz,H-200622-16S-c-14-1_S97_L001_R1_001.fastq.gz,R1,27852
RC_seq230707_DWDQH_R_210622_16S_c_35_3_S30_L001_R1_001_fastq_gz,seq230707_DWDQH,./seq230707_DWDQH/R-210622-16S-c-35-3_S30_L001_R1_001.fastq.gz,R-210622-16S-c-35-3_S30_L001_R1_001.fastq.gz,R1,35361
RC_seq230707_DWDQH_R_210622_16S_c_38_6_S54_L001_R1_001_fastq_gz,seq230707_DWDQH,./seq230707_DWDQH/R-210622-16S-c-38-6_S54_L001_R1_001.fastq.gz,R-210622-16S-c-38-6_S54_L001_R1_001.fastq.gz,R1,43514
RC_seq230707_DWDQH_R_210622_16S_c_35_4_S31_L001_R2_001_fastq_gz,seq230707_DWDQH,./seq230707_DWDQH/R-210622-16S-c-35-4_S31_L001_R2_001.fastq.gz,R-210622-16S-c-35-4_S31_L001_R2_001.fastq.gz,R2,38907
RC_seq230707_DWDQH_A_230622_16S_c_51_7_S110_L001_R1_001_fastq_gz,seq230707_DWDQH,./seq230707_DWDQH/A-230622-16S-c-51-7_S110_L001_R1_001.fastq.gz,A-230622-16S-c-51-7_S110_L001_R1_001.fastq.gz,R1,48979
RC_seq230707_DWDQH_A_230622_16S_c_72_1_S178_L001_R2_001_fastq_gz,seq230707_DWDQH,./seq230707_DWDQH/A-230622-16S-c-72-1_S178_L001_R2_001.fastq.gz,A-230622-16S-c-72-1_S178_L001_R2_001.fastq.gz,R2,48913
RC_seq230707_DWDQH_R_210622_16S_c_43_4_S69_L001_R2_001_fastq_gz,seq230707_DWDQH,./seq230707_DWDQH/R-210622-16S-c-43-4_S69_L001_R2_001.fastq.gz,R-210622-16S-c-43-4_S69_L001_R2_001.fastq.gz,R2,27686
RC_seq230707_DWDQH_H_200622_16S_c_21_1_S143_L001_R1_001_fastq_gz,seq230707_DWDQH,./seq230707_DWDQH/H-200622-16S-c-21-1_S143_L001_R1_001.fastq.gz,H-200622-16S-c-21-1_S143_L001_R1_001.fastq.gz,R1,23216
RC_seq230707_DWDQH_R_140722_16S_c_144_S83_L001_R2_001_fastq_gz,seq230707_DWDQH,./seq230707_DWDQH/R-140722-16S-c-144_S83_L001_R2_001.fastq.gz,R-140722-16S-c-144_S83_L001_R2_001.fastq.gz,R2,27336
RC_seq230707_DWDQH_R_140722_16S_c_132_S72_L001_R1_001_fastq_gz,seq230707_DWDQH,./seq230707_DWDQH/R-140722-16S-c-132_S72_L001_R1_001.fastq.gz,R-140722-16S-c-132_S72_L001_R1_001.fastq.gz,R1,19178
RC_seq230707_DWDQH_A_230622_16S_c_58_4_S120_L001_R1_001_fastq_gz,seq230707_DWDQH,./seq230707_DWDQH/A-230622-16S-c-58-4_S120_L001_R1_001.fastq.gz,A-230622-16S-c-58-4_S120_L001_R1_001.fastq.gz,R1,51423
RC_seq230707_DWDQH_R_210622_16S_c_32_S19_L001_R1_001_fastq_gz,seq230707_DWDQH,./seq230707_DWDQH/R-210622-16S-c-32_S19_L001_R1_001.fastq.gz,R-210622-16S-c-32_S19_L001_R1_001.fastq.gz,R1,21875
RC_seq230707_DWDQH_A_230622_16S_c_52_S111_L001_R1_001_fastq_gz,seq230707_DWDQH,./seq230707_DWDQH/A-230622-16S-c-52_S111_L001_R1_001.fastq.gz,A-230622-16S-c-52_S111_L001_R1_001.fastq.gz,R1,38922
RC_seq230707_DWDQH_H_200622_16S_c_14_5_S101_L001_R2_001_fastq_gz,seq230707_DWDQH,./seq230707_DWDQH/H-200622-16S-c-14-5_S101_L001_R2_001.fastq.gz,H-200622-16S-c-14-5_S101_L001_R2_001.fastq.gz,R2,32353
RC_seq230707_DWDQH_H_200622_16S_c_21_5_S147_L001_R2_001_fastq_gz,seq230707_DWDQH,./seq230707_DWDQH/H-200622-16S-c-21-5_S147_L001_R2_001.fastq.gz,H-200622-16S-c-21-5_S147_L001_R2_001.fastq.gz,R2,28723
RC_seq230707_DWDQH_R_140722_16S_c_134_S74_L001_R2_001_fastq_gz,seq230707_DWDQH,./seq230707_DWDQH/R-140722-16S-c-134_S74_L001_R2_001.fastq.gz,R-140722-16S-c-134_S74_L001_R2_001.fastq.gz,R2,26703
RC_seq230707_DWDQH_A_230622_16S_c_72_4_S181_L001_R2_001_fastq_gz,seq230707_DWDQH,./seq230707_DWDQH/A-230622-16S-c-72-4_S181_L001_R2_001.fastq.gz,A-230622-16S-c-72-4_S181_L001_R2_001.fastq.gz,R2,60280
RC_seq230707_DWDQH_A_230622_16S_c_58_6_S122_L001_R1_001_fastq_gz,seq230707_DWDQH,./seq230707_DWDQH/A-230622-16S-c-58-6_S122_L001_R1_001.fastq.gz,A-230622-16S-c-58-6_S122_L001_R1_001.fastq.gz,R1,27898
RC_seq230707_DWDQH_R_P1_16S_c_neg_S89_L001_R2_001_fastq_gz,seq230707_DWDQH,./seq230707_DWDQH/R-P1-16S-c-neg_S89_L001_R2_001.fastq.gz,R-P1-16S-c-neg_S89_L001_R2_001.fastq.gz,R2,29446
RC_seq230707_DWDQH_H_200622_16S_c_20_3_S138_L001_R2_001_fastq_gz,seq230707_DWDQH,./seq230707_DWDQH/H-200622-16S-c-20-3_S138_L001_R2_001.fastq.gz,H-200622-16S-c-20-3_S138_L001_R2_001.fastq.gz,R2,22488
