bio_sample_ID,suggested_correct_seq_sample_ID,corrected_forward_fq,amplicon.x,sample_type,TYPE,YEAR,sample_date,density,cultivar,fertiliser,spray_fungicide,block,subplot,ID_on_field,run_ID,S5_index_ID,lib_plate_number,crushed_or_washed_date,lyophilised_date,PCR1_date,PCR2_date,days_between_DNA_x,DNA_ext_date,plate_position,lib_DNA_conc,DNA_conc_plate,DNA_conc_individual,sample_weight,sample,raw_reads,amplicon.y,seq_run,filtered_reads,ASV_reads,location,ddmmyy,amplicon,type,aphid,plot,seq_control_run,lib_control_type,replicate,date,lost_filtering,lost_denoising,lost_total,lost_filtering_pct,lost_denoising_pct,lost_total_pct,pass_filter,purpose,sample_day_of_the_year,library,fertiliser_wrong,ID_on_field.1,lib_date,Days_between_DNA_x,speedvac_DNA_conc_individual,sample_weight_g
41,T-150621-c-14,T-150621-ITS-c-14,T-150621-ITS-c-14_S68_L001_R1_001.fastq.gz,ITS,deep,crushed,2021,2021-06-15,150,Sheriff,Half,no,1,2,,seq230710_GW4I8,S506,1,,,2023-04-20,2023-04-20,,,2F,4.16001239642403,56.263144173112,,15,T-150621-ITS-c-14_S68,8508,ITS,seq230710_GW4I8,8508,4566,T,150621,ITS,c,,14,,,,2021-06-15,0,3942,3942,0,46.3328631875882,46.3328631875882,yes,sample,165,seq230710_GW4I8_1,Normal,,,,,
42,T-150621-c-13,T-150621-ITS-c-13,T-150621-ITS-c-13_S67_L001_R1_001.fastq.gz,ITS,deep,crushed,2021,2021-06-15,150,Kvium,Half,no,1,2,,seq230710_GW4I8,S505,1,,,2023-04-20,2023-04-20,,,2E,0.684859881893607,45.3254540714348,,15,T-150621-ITS-c-13_S67,8764,ITS,seq230710_GW4I8,8764,3902,T,150621,ITS,c,,13,,,,2021-06-15,0,4862,4862,0,55.4769511638521,55.4769511638521,yes,sample,165,seq230710_GW4I8_1,Normal,,,,,
43,T-150621-c-12,T-150621-ITS-c-12,T-150621-ITS-c-12_S66_L001_R1_001.fastq.gz,ITS,deep,crushed,2021,2021-06-15,150,Kvium,Normal,no,1,1,,seq230710_GW4I8,S504,1,,,2023-04-20,2023-04-20,,,2D,3.18833965843552,52.7835230729121,,15,T-150621-ITS-c-12_S66,8452,ITS,seq230710_GW4I8,8452,4806,T,150621,ITS,c,,12,,,,2021-06-15,0,3646,3646,0,43.1377188831046,43.1377188831046,yes,sample,165,seq230710_GW4I8_1,Half,,,,,
44,T-150621-c-11,T-150621-ITS-c-11,T-150621-ITS-c-11_S65_L001_R1_001.fastq.gz,ITS,deep,crushed,2021,2021-06-15,300,Rembrandt,Normal,no,1,1,,seq230710_GW4I8,S503,1,,,2023-04-20,2023-04-20,,,2C,1.9649877155379,49.8531328756409,,15,T-150621-ITS-c-11_S65,10637,ITS,seq230710_GW4I8,10637,7603,T,150621,ITS,c,,11,,,,2021-06-15,0,3034,3034,0,28.5230798157375,28.5230798157375,yes,sample,165,seq230710_GW4I8_1,Half,,,,,
45,T-150621-c-17,T-150621-ITS-c-17,T-150621-ITS-c-17_S71_L001_R1_001.fastq.gz,ITS,deep,crushed,2021,2021-06-15,300,Rembrandt,Half,no,1,2,,seq230710_GW4I8,S501,1,,,2023-04-20,2023-04-20,,,3A,12.1131491664211,56.263144173112,,15,T-150621-ITS-c-17_S71,6103,ITS,seq230710_GW4I8,6103,3835,T,150621,ITS,c,,17,,,,2021-06-15,0,2268,2268,0,37.1620514501065,37.1620514501065,yes,sample,165,seq230710_GW4I8_1,Normal,,,,,
46,T-150621-c-10,T-150621-ITS-c-10,T-150621-ITS-c-10_S64_L001_R1_001.fastq.gz,ITS,deep,crushed,2021,2021-06-15,150,Sheriff,Normal,no,1,1,,seq230710_GW4I8,S502,1,,,2023-04-20,2023-04-20,,,2B,13.4981741249728,56.1658121143652,,15,T-150621-ITS-c-10_S64,5652,ITS,seq230710_GW4I8,5652,943,T,150621,ITS,c,,10,,,,2021-06-15,0,4709,4709,0,83.3156404812456,83.3156404812456,no,sample,165,seq230710_GW4I8_1,Half,,,,,
47,T-150621-c-8,T-150621-ITS-c-8,T-150621-ITS-c-8_S62_L001_R1_001.fastq.gz,ITS,deep,crushed,2021,2021-06-15,450,Sheriff,Normal,no,1,1,,seq230710_GW4I8,S508,1,,,2023-04-20,2023-04-20,,,1H,24.8140536396134,56.263144173112,,15,T-150621-ITS-c-8_S62,5525,ITS,seq230710_GW4I8,5525,1325,T,150621,ITS,c,,8,,,,2021-06-15,0,4200,4200,0,76.0180995475113,76.0180995475113,yes,sample,165,seq230710_GW4I8_1,Half,,,,,
48,T-150621-c-7,T-150621-ITS-c-7,T-150621-ITS-c-7_S61_L001_R1_001.fastq.gz,ITS,deep,crushed,2021,2021-06-15,150,Heerup,Normal,no,1,1,,seq230710_GW4I8,S507,1,,,2023-04-20,2023-04-20,,,1G,5.53670738796418,40.1112366385678,,15,T-150621-ITS-c-7_S61,9748,ITS,seq230710_GW4I8,9748,5974,T,150621,ITS,c,,7,,,,2021-06-15,0,3774,3774,0,38.7156339762002,38.7156339762002,yes,sample,165,seq230710_GW4I8_1,Half,,,,,
49,T-150621-c-6,T-150621-ITS-c-6,T-150621-ITS-c-6_S60_L001_R1_001.fastq.gz,ITS,deep,crushed,2021,2021-06-15,450,Rembrandt,Normal,no,1,1,,seq230710_GW4I8,S506,1,,,2023-04-20,2023-04-20,,,1F,15.0529557499613,56.263144173112,,15,T-150621-ITS-c-6_S60,8229,ITS,seq230710_GW4I8,8229,6256,T,150621,ITS,c,,6,,,,2021-06-15,0,1973,1973,0,23.976181796087,23.976181796087,yes,sample,165,seq230710_GW4I8_1,Half,,,,,
50,T-150621-c-5,T-150621-ITS-c-5,T-150621-ITS-c-5_S59_L001_R1_001.fastq.gz,ITS,deep,crushed,2021,2021-06-15,150,Rembrandt,Normal,no,1,1,,seq230710_GW4I8,S505,1,,,2023-04-20,2023-04-20,,,1E,8.82469315715602,45.6626401320935,,15,T-150621-ITS-c-5_S59,9147,ITS,seq230710_GW4I8,9147,6343,T,150621,ITS,c,,5,,,,2021-06-15,0,2804,2804,0,30.6548595167815,30.6548595167815,yes,sample,165,seq230710_GW4I8_1,Half,,,,,
51,T-150621-c-4,T-150621-ITS-c-4,T-150621-ITS-c-4_S58_L001_R1_001.fastq.gz,ITS,deep,crushed,2021,2021-06-15,300,Sheriff,Normal,no,1,1,,seq230710_GW4I8,S504,1,,,2023-04-20,2023-04-20,,,1D,16.7951056517483,56.263144173112,,15,T-150621-ITS-c-4_S58,3447,ITS,seq230710_GW4I8,3447,436,T,150621,ITS,c,,4,,,,2021-06-15,0,3011,3011,0,87.3513199883957,87.3513199883957,no,sample,165,seq230710_GW4I8_1,Half,,,,,
52,T-150621-c-3,T-150621-ITS-c-3,T-150621-ITS-c-3_S57_L001_R1_001.fastq.gz,ITS,deep,crushed,2021,2021-06-15,450,Kvium,Normal,no,1,1,,seq230710_GW4I8,S503,1,,,2023-04-20,2023-04-20,,,1C,11.0252711493832,51.5660033023377,,15,T-150621-ITS-c-3_S57,19396,ITS,seq230710_GW4I8,19396,10765,T,150621,ITS,c,,3,,,,2021-06-15,0,8631,8631,0,44.4988657455145,44.4988657455145,yes,sample,165,seq230710_GW4I8_1,Half,,,,,
53,T-150621-c-9,T-150621-ITS-c-9,T-150621-ITS-c-9_S63_L001_R1_001.fastq.gz,ITS,deep,crushed,2021,2021-06-15,300,Kvium,Normal,no,1,1,,seq230710_GW4I8,S501,1,,,2023-04-20,2023-04-20,,,2A,15.7402116169899,56.263144173112,,15,T-150621-ITS-c-9_S63,4400,ITS,seq230710_GW4I8,4400,3077,T,150621,ITS,c,,9,,,,2021-06-15,0,1323,1323,0,30.0681818181818,30.0681818181818,yes,sample,165,seq230710_GW4I8_1,Half,,,,,
54,T-150621-c-18,T-150621-ITS-c-18,T-150621-ITS-c-18_S72_L001_R1_001.fastq.gz,ITS,deep,crushed,2021,2021-06-15,300,Heerup,Half,no,1,2,,seq230710_GW4I8,S502,1,,,2023-04-20,2023-04-20,,,3B,7.49872811256383,56.263144173112,,15,T-150621-ITS-c-18_S72,8442,ITS,seq230710_GW4I8,8442,2342,T,150621,ITS,c,,18,,,,2021-06-15,0,6100,6100,0,72.257758824923,72.257758824923,yes,sample,165,seq230710_GW4I8_1,Normal,,,,,
55,T-150621-c-19,T-150621-ITS-c-19,T-150621-ITS-c-19_S73_L001_R1_001.fastq.gz,ITS,deep,crushed,2021,2021-06-15,300,Kvium,Half,no,1,2,,seq230710_GW4I8,S503,3,,,2023-05-04,2002-05-31,,,10C,0.398931525,6.87842183019032,,15,T-150621-ITS-c-19_S73,12692,ITS,seq230710_GW4I8,12692,9464,T,150621,ITS,c,,19,,,,2021-06-15,0,3228,3228,0,25.4333438386385,25.4333438386385,yes,sample,165,seq230710_GW4I8_3,Normal,,,,,
56,T-150621-c-20,T-150621-ITS-c-20,T-150621-ITS-c-20_S74_L001_R1_001.fastq.gz,ITS,deep,crushed,2021,2021-06-15,300,Sheriff,Half,no,1,2,,seq230710_GW4I8,S504,1,,,2023-04-20,2023-04-20,,,3D,5.89336209112626,40.3528287129573,,15,T-150621-ITS-c-20_S74,22880,ITS,seq230710_GW4I8,22880,16569,T,150621,ITS,c,,20,,,,2021-06-15,0,6311,6311,0,27.583041958042,27.583041958042,yes,sample,165,seq230710_GW4I8_1,Normal,,,,,
57,T-150621-c-36,T-150621-ITS-c-36,T-150621-ITS-c-36_S90_L001_R1_001.fastq.gz,ITS,deep,crushed,2021,2021-06-15,300,Heerup,Zero,no,1,3,,seq230710_GW4I8,S504,1,,,2023-04-20,2023-04-20,,,5D,1.13924614694241,51.6989658468758,,15,T-150621-ITS-c-36_S90,8667,ITS,seq230710_GW4I8,8667,6229,T,150621,ITS,c,,36,,,,2021-06-15,0,2438,2438,0,28.1296873197185,28.1296873197185,yes,sample,165,seq230710_GW4I8_1,Zero,,,,,
58,T-150621-c-35,T-150621-ITS-c-35,T-150621-ITS-c-35_S89_L001_R1_001.fastq.gz,ITS,deep,crushed,2021,2021-06-15,450,Heerup,Zero,no,1,3,,seq230710_GW4I8,S503,1,,,2023-04-20,2023-04-20,,,5C,0.586646884,3.95237681411315,,15,T-150621-ITS-c-35_S89,9689,ITS,seq230710_GW4I8,9689,5268,T,150621,ITS,c,,35,,,,2021-06-15,0,4421,4421,0,45.629063886882,45.629063886882,yes,sample,165,seq230710_GW4I8_1,Zero,,,,,
59,T-150621-c-34,T-150621-ITS-c-34,T-150621-ITS-c-34_S88_L001_R1_001.fastq.gz,ITS,deep,crushed,2021,2021-06-15,150,Rembrandt,Zero,no,1,3,,seq230710_GW4I8,S502,1,,,2023-04-20,2023-04-20,,,5B,0.782736994279194,9.144868341,,15,T-150621-ITS-c-34_S88,16770,ITS,seq230710_GW4I8,16770,11854,T,150621,ITS,c,,34,,,,2021-06-15,0,4916,4916,0,29.314251639833,29.314251639833,yes,sample,165,seq230710_GW4I8_1,Zero,,,,,
60,T-150621-c-33,T-150621-ITS-c-33,T-150621-ITS-c-33_S87_L001_R1_001.fastq.gz,ITS,deep,crushed,2021,2021-06-15,150,Sheriff,Zero,no,1,3,,seq230710_GW4I8,S501,1,,,2023-04-20,2023-04-20,,,5A,1.32931270606592,3.93673416181455,,15,T-150621-ITS-c-33_S87,7874,ITS,seq230710_GW4I8,7874,3812,T,150621,ITS,c,,33,,,,2021-06-15,0,4062,4062,0,51.5875031750064,51.5875031750064,yes,sample,165,seq230710_GW4I8_1,Zero,,,,,
61,T-150621-c-32,T-150621-ITS-c-32,T-150621-ITS-c-32_S86_L001_R1_001.fastq.gz,ITS,deep,crushed,2021,2021-06-15,450,Rembrandt,Zero,no,1,3,,seq230710_GW4I8,S508,1,,,2023-04-20,2023-04-20,,,4H,11.4829155063679,42.1508646910576,,15,T-150621-ITS-c-32_S86,8141,ITS,seq230710_GW4I8,8141,5667,T,150621,ITS,c,,32,,,,2021-06-15,0,2474,2474,0,30.3893870531876,30.3893870531876,yes,sample,165,seq230710_GW4I8_1,Zero,,,,,
62,T-150621-c-31,T-150621-ITS-c-31,T-150621-ITS-c-31_S85_L001_R1_001.fastq.gz,ITS,deep,crushed,2021,2021-06-15,300,Sheriff,Zero,no,1,3,,seq230710_GW4I8,S509,1,,,2023-04-20,2023-04-20,,,4G,3.37962660251099,39.847918658208,,15,T-150621-ITS-c-31_S85,5902,ITS,seq230710_GW4I8,5902,2073,T,150621,ITS,c,,31,,,,2021-06-15,0,3829,3829,0,64.8763131141986,64.8763131141986,yes,sample,165,seq230710_GW4I8_1,Zero,,,,,
63,T-150621-c-30,T-150621-ITS-c-30,T-150621-ITS-c-30_S84_L001_R1_001.fastq.gz,ITS,deep,crushed,2021,2021-06-15,150,Heerup,Zero,no,1,3,,seq230710_GW4I8,S506,1,,,2023-04-20,2023-04-20,,,4F,2.23706638267152,43.5082992960806,,15,T-150621-ITS-c-30_S84,11649,ITS,seq230710_GW4I8,11649,3211,T,150621,ITS,c,,30,,,,2021-06-15,0,8438,8438,0,72.4354021804447,72.4354021804447,yes,sample,165,seq230710_GW4I8_1,Zero,,,,,
64,T-150621-c-29,T-150621-ITS-c-29,T-150621-ITS-c-29_S83_L001_R1_001.fastq.gz,ITS,deep,crushed,2021,2021-06-15,450,Sheriff,Zero,no,1,3,,seq230710_GW4I8,S505,1,,,2023-04-20,2023-04-20,,,4E,0.834530579488038,34.1757191274876,,15,T-150621-ITS-c-29_S83,10962,ITS,seq230710_GW4I8,10962,5678,T,150621,ITS,c,,29,,,,2021-06-15,0,5284,5284,0,48.2028826856413,48.2028826856413,yes,sample,165,seq230710_GW4I8_1,Zero,,,,,
65,T-150621-c-28,T-150621-ITS-c-28,T-150621-ITS-c-28_S82_L001_R1_001.fastq.gz,ITS,deep,crushed,2021,2021-06-15,150,Kvium,Zero,no,1,3,,seq230710_GW4I8,S504,1,,,2023-04-20,2023-04-20,,,4D,1.49114246841106,56.263144173112,,15,T-150621-ITS-c-28_S82,7772,ITS,seq230710_GW4I8,7772,4070,T,150621,ITS,c,,28,,,,2021-06-15,0,3702,3702,0,47.6325270200721,47.6325270200721,yes,sample,165,seq230710_GW4I8_1,Zero,,,,,
66,T-150621-c-27,T-150621-ITS-c-27,T-150621-ITS-c-27_S81_L001_R1_001.fastq.gz,ITS,deep,crushed,2021,2021-06-15,300,Kvium,Zero,no,1,3,,seq230710_GW4I8,S503,3,,,2023-05-04,2002-05-31,,,10D,0.333221072846009,10.9585469714087,,15,T-150621-ITS-c-27_S81,14404,ITS,seq230710_GW4I8,14404,10096,T,150621,ITS,c,,27,,,,2021-06-15,0,4308,4308,0,29.9083587892252,29.9083587892252,yes,sample,165,seq230710_GW4I8_3,Zero,,,,,
67,T-150621-c-25,T-150621-ITS-c-25,T-150621-ITS-c-25_S79_L001_R1_001.fastq.gz,ITS,deep,crushed,2021,2021-06-15,450,Kvium,Zero,no,1,3,,seq230710_GW4I8,S501,1,,,2023-04-20,2023-04-20,,,4A,11.4120771981932,32.4002780915964,,15,T-150621-ITS-c-25_S79,6904,ITS,seq230710_GW4I8,6904,4410,T,150621,ITS,c,,25,,,,2021-06-15,0,2494,2494,0,36.1239860950174,36.1239860950174,yes,sample,165,seq230710_GW4I8_1,Zero,,,,,
68,T-150621-c-24,T-150621-ITS-c-24,T-150621-ITS-c-24_S78_L001_R1_001.fastq.gz,ITS,deep,crushed,2021,2021-06-15,150,Rembrandt,Half,no,1,2,,seq230710_GW4I8,S508,1,,,2023-04-20,2023-04-20,,,3H,4.29915867333183,33.8446163205006,,15,T-150621-ITS-c-24_S78,13389,ITS,seq230710_GW4I8,13389,8321,T,150621,ITS,c,,24,,,,2021-06-15,0,5068,5068,0,37.8519680334603,37.8519680334603,yes,sample,165,seq230710_GW4I8_1,Normal,,,,,
69,T-150621-c-23,T-150621-ITS-c-23,T-150621-ITS-c-23_S77_L001_R1_001.fastq.gz,ITS,deep,crushed,2021,2021-06-15,450,Kvium,Half,no,1,2,,seq230710_GW4I8,S508,1,,,2023-04-20,2023-04-20,,,3G,1.81644783335767,46.543842878248,,15,T-150621-ITS-c-23_S77,16042,ITS,seq230710_GW4I8,16042,11928,T,150621,ITS,c,,23,,,,2021-06-15,0,4114,4114,0,25.6451813988281,25.6451813988281,yes,sample,165,seq230710_GW4I8_1,Normal,,,,,
70,T-150621-c-22,T-150621-ITS-c-22,T-150621-ITS-c-22_S76_L001_R1_001.fastq.gz,ITS,deep,crushed,2021,2021-06-15,450,Rembrandt,Half,no,1,2,,seq230710_GW4I8,S506,1,,,2023-04-20,2023-04-20,,,3F,2.10978806951671,35.7469366472582,,15,T-150621-ITS-c-22_S76,15193,ITS,seq230710_GW4I8,15193,10023,T,150621,ITS,c,,22,,,,2021-06-15,0,5170,5170,0,34.0288290660172,34.0288290660172,yes,sample,165,seq230710_GW4I8_1,Normal,,,,,
71,T-150621-c-21,T-150621-ITS-c-21,T-150621-ITS-c-21_S75_L001_R1_001.fastq.gz,ITS,deep,crushed,2021,2021-06-15,150,Heerup,Half,no,1,2,,seq230710_GW4I8,S505,1,,,2023-04-20,2023-04-20,,,3E,3.4457513137612,49.4325193360563,,15,T-150621-ITS-c-21_S75,83,ITS,seq230710_GW4I8,83,0,T,150621,ITS,c,,21,,,,2021-06-15,0,83,83,0,100,100,no,sample,165,seq230710_GW4I8_1,Normal,,,,,
72,T-150621-c-38,T-150621-ITS-c-38,T-150621-ITS-c-38_S92_L001_R1_001.fastq.gz,ITS,deep,crushed,2021,2021-06-15,300,Rembrandt,Zero,no,2,4,,seq230710_GW4I8,S506,1,,,2023-04-20,2023-04-20,,,5F,0.942473068679234,38.3557834361693,,15,T-150621-ITS-c-38_S92,8665,ITS,seq230710_GW4I8,8665,4898,T,150621,ITS,c,,38,,,,2021-06-15,0,3767,3767,0,43.4737449509521,43.4737449509521,yes,sample,165,seq230710_GW4I8_1,Zero,,,,,
73,T-150621-c-75,T-150621-ITS-c-75,T-150621-ITS-c-75_S129_L001_R1_001.fastq.gz,ITS,deep,crushed,2021,2021-06-15,150,Heerup,Normal,no,3,7,,seq230710_GW4I8,S503,1,,,2023-04-20,2023-04-20,,,10C,1.11995510774768,25.4132267315547,,15,T-150621-ITS-c-75_S129,11268,ITS,seq230710_GW4I8,11268,7844,T,150621,ITS,c,,75,,,,2021-06-15,0,3424,3424,0,30.386936457224,30.386936457224,yes,sample,165,seq230710_GW4I8_1,Half,,,,,
74,T-150621-c-76,T-150621-ITS-c-76,T-150621-ITS-c-76_S130_L001_R1_001.fastq.gz,ITS,deep,crushed,2021,2021-06-15,150,Rembrandt,Normal,no,3,7,,seq230710_GW4I8,S504,3,,,2023-05-04,2002-05-31,,,10H,0.467071550833848,19.8400973320587,,15,T-150621-ITS-c-76_S130,6397,ITS,seq230710_GW4I8,6397,3977,T,150621,ITS,c,,76,,,,2021-06-15,0,2420,2420,0,37.830232921682,37.830232921682,yes,sample,165,seq230710_GW4I8_3,Half,,,,,
75,T-150621-c-77,T-150621-ITS-c-77,T-150621-ITS-c-77_S131_L001_R1_001.fastq.gz,ITS,deep,crushed,2021,2021-06-15,150,Sheriff,Normal,no,3,7,,seq230710_GW4I8,S505,1,,,2023-04-20,2023-04-20,,,10E,7.06260283702554,34.4764056661163,,15,T-150621-ITS-c-77_S131,7933,ITS,seq230710_GW4I8,7933,358,T,150621,ITS,c,,77,,,,2021-06-15,0,7575,7575,0,95.4872053447624,95.4872053447624,no,sample,165,seq230710_GW4I8_1,Half,,,,,
76,T-150621-c-127,T-150621-ITS-c-129,T-150621-ITS-c-129_S30_L001_R1_001.fastq.gz,ITS,deep,crushed,2021,2021-06-15,150,Kvium,Normal,no,4,11,,seq230710_GW4I8,S501,2,,,2023-04-21,2023-04-21,,,5A,3.33123956940721,55.87,,15,T-150621-ITS-c-129_S30,13743,ITS,seq230710_GW4I8,13743,8615,T,150621,ITS,c,,129,,,,2021-06-15,0,5128,5128,0,37.3135414392782,37.3135414392782,yes,sample,165,seq230710_GW4I8_2,Half,,,,,
77,T-150621-c-126,T-150621-ITS-c-128,T-150621-ITS-c-128_S29_L001_R1_001.fastq.gz,ITS,deep,crushed,2021,2021-06-15,450,Heerup,Normal,no,4,11,,seq230710_GW4I8,S508,2,,,2023-04-21,2023-04-21,,,4H,2.9152426725019,55.87,,15,T-150621-ITS-c-128_S29,11710,ITS,seq230710_GW4I8,11710,7571,T,150621,ITS,c,,128,,,,2021-06-15,0,4139,4139,0,35.3458582408198,35.3458582408198,yes,sample,165,seq230710_GW4I8_2,Half,,,,,
78,T-150621-c-125,T-150621-ITS-c-127,T-150621-ITS-c-127_S28_L001_R1_001.fastq.gz,ITS,deep,crushed,2021,2021-06-15,300,Rembrandt,Normal,no,4,11,,seq230710_GW4I8,S509,2,,,2023-04-21,2023-04-21,,,4G,6.6417192987996,55.87,,15,T-150621-ITS-c-127_S28,10824,ITS,seq230710_GW4I8,10824,6585,T,150621,ITS,c,,127,,,,2021-06-15,0,4239,4239,0,39.1629711751663,39.1629711751663,yes,sample,165,seq230710_GW4I8_2,Half,,,,,
79,T-150621-c-124,T-150621-ITS-c-126,T-150621-ITS-c-126_S27_L001_R1_001.fastq.gz,ITS,deep,crushed,2021,2021-06-15,450,Rembrandt,Normal,no,4,11,,seq230710_GW4I8,S506,2,,,2023-04-21,2023-04-21,,,4F,2.65651276506134,55.82,,15,T-150621-ITS-c-126_S27,9564,ITS,seq230710_GW4I8,9564,4408,T,150621,ITS,c,,126,,,,2021-06-15,0,5156,5156,0,53.9104976997072,53.9104976997072,yes,sample,165,seq230710_GW4I8_2,Half,,,,,
80,T-150621-c-123,T-150621-ITS-c-125,T-150621-ITS-c-125_S26_L001_R1_001.fastq.gz,ITS,deep,crushed,2021,2021-06-15,150,Sheriff,Normal,no,4,11,,seq230710_GW4I8,S505,2,,,2023-04-21,2023-04-21,,,4E,1.08033311328899,45.86,,15,T-150621-ITS-c-125_S26,9379,ITS,seq230710_GW4I8,9379,5296,T,150621,ITS,c,,125,,,,2021-06-15,0,4083,4083,0,43.5334257383516,43.5334257383516,yes,sample,165,seq230710_GW4I8_2,Half,,,,,
81,T-150621-c-122,T-150621-ITS-c-124,T-150621-ITS-c-124_S25_L001_R1_001.fastq.gz,ITS,deep,crushed,2021,2021-06-15,150,Rembrandt,Normal,no,4,11,,seq230710_GW4I8,S504,2,,,2023-04-21,2023-04-21,,,4D,0.678183221696742,30.73,,15,T-150621-ITS-c-124_S25,10744,ITS,seq230710_GW4I8,10744,6460,T,150621,ITS,c,,124,,,,2021-06-15,0,4284,4284,0,39.873417721519,39.873417721519,yes,sample,165,seq230710_GW4I8_2,Half,,,,,
82,T-150621-c-128,T-150621-ITS-c-130,T-150621-ITS-c-130_S31_L001_R1_001.fastq.gz,ITS,deep,crushed,2021,2021-06-15,450,Kvium,Normal,no,4,11,,seq230710_GW4I8,S502,2,,,2023-04-21,2023-04-21,,,5B,0.789599341,55.87,,15,T-150621-ITS-c-130_S31,6265,ITS,seq230710_GW4I8,6265,74,T,150621,ITS,c,,130,,,,2021-06-15,0,6191,6191,0,98.8188347964884,98.8188347964884,no,sample,165,seq230710_GW4I8_2,Half,,,,,
83,T-150621-c-121,T-150621-ITS-c-123,T-150621-ITS-c-123_S24_L001_R1_001.fastq.gz,ITS,deep,crushed,2021,2021-06-15,300,Kvium,Normal,no,4,11,,seq230710_GW4I8,S503,2,,,2023-04-21,2023-04-21,,,4C,10.6577562218713,18.5,,15,T-150621-ITS-c-123_S24,10560,ITS,seq230710_GW4I8,10560,6746,T,150621,ITS,c,,123,,,,2021-06-15,0,3814,3814,0,36.1174242424242,36.1174242424242,yes,sample,165,seq230710_GW4I8_2,Half,,,,,
84,T-150621-c-119,T-150621-ITS-c-121,T-150621-ITS-c-121_S22_L001_R1_001.fastq.gz,ITS,deep,crushed,2021,2021-06-15,150,Heerup,Zero,no,4,10,,seq230710_GW4I8,S501,2,,,2023-04-21,2023-04-21,,,4A,11.6138076618958,53.62,,15,T-150621-ITS-c-121_S22,6923,ITS,seq230710_GW4I8,6923,276,T,150621,ITS,c,,121,,,,2021-06-15,0,6647,6647,0,96.0132890365448,96.0132890365448,no,sample,165,seq230710_GW4I8_2,Zero,,,,,
85,T-150621-c-118,T-150621-ITS-c-120,T-150621-ITS-c-120_S21_L001_R1_001.fastq.gz,ITS,deep,crushed,2021,2021-06-15,300,Rembrandt,Zero,no,4,10,,seq230710_GW4I8,S508,2,,,2023-04-21,2023-04-21,,,3H,10.5434384183776,47.73,,15,T-150621-ITS-c-120_S21,11291,ITS,seq230710_GW4I8,11291,7112,T,150621,ITS,c,,120,,,,2021-06-15,0,4179,4179,0,37.0117792932424,37.0117792932424,yes,sample,165,seq230710_GW4I8_2,Zero,,,,,
86,T-150621-c-117,T-150621-ITS-c-119,T-150621-ITS-c-119_S20_L001_R1_001.fastq.gz,ITS,deep,crushed,2021,2021-06-15,300,Kvium,Zero,no,4,10,,seq230710_GW4I8,S508,2,,,2023-04-21,2023-04-21,,,3G,2.31189515363348,55.87,,15,T-150621-ITS-c-119_S20,6659,ITS,seq230710_GW4I8,6659,1246,T,150621,ITS,c,,119,,,,2021-06-15,0,5413,5413,0,81.2884817540171,81.2884817540171,yes,sample,165,seq230710_GW4I8_2,Zero,,,,,
87,T-150621-c-116,T-150621-ITS-c-118,T-150621-ITS-c-118_S19_L001_R1_001.fastq.gz,ITS,deep,crushed,2021,2021-06-15,450,Sheriff,Zero,no,4,10,,seq230710_GW4I8,S506,2,,,2023-04-21,2023-04-21,,,3F,2.0779575731171,55.87,,15,T-150621-ITS-c-118_S19,5476,ITS,seq230710_GW4I8,5476,3691,T,150621,ITS,c,,118,,,,2021-06-15,0,1785,1785,0,32.5967859751644,32.5967859751644,yes,sample,165,seq230710_GW4I8_2,Zero,,,,,
88,T-150621-c-115,T-150621-ITS-c-117,T-150621-ITS-c-117_S18_L001_R1_001.fastq.gz,ITS,deep,crushed,2021,2021-06-15,450,Rembrandt,Zero,no,4,10,,seq230710_GW4I8,S505,2,,,2023-04-21,2023-04-21,,,3E,1.01588799842285,45.29,,15,T-150621-ITS-c-117_S18,9117,ITS,seq230710_GW4I8,9117,5827,T,150621,ITS,c,,117,,,,2021-06-15,0,3290,3290,0,36.0864319403312,36.0864319403312,yes,sample,165,seq230710_GW4I8_2,Zero,,,,,
89,T-150621-c-114,T-150621-ITS-c-116,T-150621-ITS-c-116_S17_L001_R1_001.fastq.gz,ITS,deep,crushed,2021,2021-06-15,150,Kvium,Zero,no,4,10,,seq230710_GW4I8,S504,2,,,2023-04-21,2023-04-21,,,3D,1.54026064800571,55.87,,15,T-150621-ITS-c-116_S17,13600,ITS,seq230710_GW4I8,13600,9123,T,150621,ITS,c,,116,,,,2021-06-15,0,4477,4477,0,32.9191176470588,32.9191176470588,yes,sample,165,seq230710_GW4I8_2,Zero,,,,,
90,T-150621-c-120,T-150621-ITS-c-122,T-150621-ITS-c-122_S23_L001_R1_001.fastq.gz,ITS,deep,crushed,2021,2021-06-15,300,Sheriff,Zero,no,4,10,,seq230710_GW4I8,S502,2,,,2023-04-21,2023-04-21,,,4B,2.29453839119561,53.48,,15,T-150621-ITS-c-122_S23,8898,ITS,seq230710_GW4I8,8898,4898,T,150621,ITS,c,,122,,,,2021-06-15,0,4000,4000,0,44.9539222297145,44.9539222297145,yes,sample,165,seq230710_GW4I8_2,Zero,,,,,
