FP_id,SA_id,SR_id,LP_id,FP_source,FP_rowname,FP_pair_number,FP_forward_fq,FP_reverse_fq,FP_forward_path,FP_reverse_path,FP_forward_reads,FP_reverse_reads,FP_include_control_crushed_amplicon,FP_control_crushed_amplicon_SA_id,FP_pair_reads,FP_total_reads,FP_has_read_count,FP_include_candidate,FP_exclude_reason
FP_SA_seq230526_LQJXR_R_07072_s_4H_2022_washed_shotgun__P02,SA_seq230526_LQJXR__R_07072_s_4H__2022_washed_shotgun,seq230526_LQJXR,LP_LY_R_2022_SP_004_BS_220707_W_1_EX_221027_LP_221212_WGS,2022_washed_shotgun,seq230526_LQJXR/R-07072-s-4H_S15_L002_R1_001.fastq.gz,2,R-07072-s-4H_S15_L002_R1_001.fastq.gz,R-07072-s-4H_S15_L002_R2_001.fastq.gz,./seq230526_LQJXR/R-07072-s-4H_S15_L002_R1_001.fastq.gz,./seq230526_LQJXR/R-07072-s-4H_S15_L002_R2_001.fastq.gz,5428988,5428988,False,,5428988,10857976,True,True,
FP_SA_seq230526_LQJXR_R_07072_s_4H_2022_washed_shotgun__P03,SA_seq230526_LQJXR__R_07072_s_4H__2022_washed_shotgun,seq230526_LQJXR,LP_LY_R_2022_SP_004_BS_220707_W_1_EX_221027_LP_221212_WGS,2022_washed_shotgun,seq230526_LQJXR/R-07072-s-4H_S15_L003_R1_001.fastq.gz,3,R-07072-s-4H_S15_L003_R1_001.fastq.gz,R-07072-s-4H_S15_L003_R2_001.fastq.gz,./seq230526_LQJXR/R-07072-s-4H_S15_L003_R1_001.fastq.gz,./seq230526_LQJXR/R-07072-s-4H_S15_L003_R2_001.fastq.gz,5409014,5409014,False,,5409014,10818028,True,True,
FP_SA_seq230526_LQJXR_R_07072_s_4H_2022_washed_shotgun__P04,SA_seq230526_LQJXR__R_07072_s_4H__2022_washed_shotgun,seq230526_LQJXR,LP_LY_R_2022_SP_004_BS_220707_W_1_EX_221027_LP_221212_WGS,2022_washed_shotgun,seq230526_LQJXR/R-07072-s-4H_S15_L004_R1_001.fastq.gz,4,R-07072-s-4H_S15_L004_R1_001.fastq.gz,R-07072-s-4H_S15_L004_R2_001.fastq.gz,./seq230526_LQJXR/R-07072-s-4H_S15_L004_R1_001.fastq.gz,./seq230526_LQJXR/R-07072-s-4H_S15_L004_R2_001.fastq.gz,5466350,5466350,False,,5466350,10932700,True,True,
FP_SA_seq230526_LQJXR_R_07072_s_2H_2022_washed_shotgun__P01,SA_seq230526_LQJXR__R_07072_s_2H__2022_washed_shotgun,seq230526_LQJXR,LP_LY_R_2022_SP_002_BS_220707_W_1_EX_221027_LP_221212_WGS,2022_washed_shotgun,seq230526_LQJXR/R-07072-s-2H_S7_L001_R1_001.fastq.gz,1,R-07072-s-2H_S7_L001_R1_001.fastq.gz,R-07072-s-2H_S7_L001_R2_001.fastq.gz,./seq230526_LQJXR/R-07072-s-2H_S7_L001_R1_001.fastq.gz,./seq230526_LQJXR/R-07072-s-2H_S7_L001_R2_001.fastq.gz,3277453,3277453,False,,3277453,6554906,True,True,
FP_SA_seq230526_LQJXR_R_07072_s_2H_2022_washed_shotgun__P02,SA_seq230526_LQJXR__R_07072_s_2H__2022_washed_shotgun,seq230526_LQJXR,LP_LY_R_2022_SP_002_BS_220707_W_1_EX_221027_LP_221212_WGS,2022_washed_shotgun,seq230526_LQJXR/R-07072-s-2H_S7_L002_R1_001.fastq.gz,2,R-07072-s-2H_S7_L002_R1_001.fastq.gz,R-07072-s-2H_S7_L002_R2_001.fastq.gz,./seq230526_LQJXR/R-07072-s-2H_S7_L002_R1_001.fastq.gz,./seq230526_LQJXR/R-07072-s-2H_S7_L002_R2_001.fastq.gz,3574689,3574689,False,,3574689,7149378,True,True,
FP_SA_seq230526_LQJXR_R_07072_s_2H_2022_washed_shotgun__P03,SA_seq230526_LQJXR__R_07072_s_2H__2022_washed_shotgun,seq230526_LQJXR,LP_LY_R_2022_SP_002_BS_220707_W_1_EX_221027_LP_221212_WGS,2022_washed_shotgun,seq230526_LQJXR/R-07072-s-2H_S7_L003_R1_001.fastq.gz,3,R-07072-s-2H_S7_L003_R1_001.fastq.gz,R-07072-s-2H_S7_L003_R2_001.fastq.gz,./seq230526_LQJXR/R-07072-s-2H_S7_L003_R1_001.fastq.gz,./seq230526_LQJXR/R-07072-s-2H_S7_L003_R2_001.fastq.gz,3485030,3485030,False,,3485030,6970060,True,True,
FP_SA_seq230526_LQJXR_R_07072_s_2H_2022_washed_shotgun__P04,SA_seq230526_LQJXR__R_07072_s_2H__2022_washed_shotgun,seq230526_LQJXR,LP_LY_R_2022_SP_002_BS_220707_W_1_EX_221027_LP_221212_WGS,2022_washed_shotgun,seq230526_LQJXR/R-07072-s-2H_S7_L004_R1_001.fastq.gz,4,R-07072-s-2H_S7_L004_R1_001.fastq.gz,R-07072-s-2H_S7_L004_R2_001.fastq.gz,./seq230526_LQJXR/R-07072-s-2H_S7_L004_R1_001.fastq.gz,./seq230526_LQJXR/R-07072-s-2H_S7_L004_R2_001.fastq.gz,3657996,3657996,False,,3657996,7315992,True,True,
FP_SA_seq230526_LQJXR_R_07072_s_1H_2022_washed_shotgun__P01,SA_seq230526_LQJXR__R_07072_s_1H__2022_washed_shotgun,seq230526_LQJXR,LP_LY_R_2022_SP_001_BS_220707_W_1_EX_221026_LP_221212_WGS,2022_washed_shotgun,seq230526_LQJXR/R-07072-s-1H_S4_L001_R1_001.fastq.gz,1,R-07072-s-1H_S4_L001_R1_001.fastq.gz,R-07072-s-1H_S4_L001_R2_001.fastq.gz,./seq230526_LQJXR/R-07072-s-1H_S4_L001_R1_001.fastq.gz,./seq230526_LQJXR/R-07072-s-1H_S4_L001_R2_001.fastq.gz,3986690,3986690,False,,3986690,7973380,True,True,
FP_SA_seq230526_LQJXR_R_07072_s_1H_2022_washed_shotgun__P02,SA_seq230526_LQJXR__R_07072_s_1H__2022_washed_shotgun,seq230526_LQJXR,LP_LY_R_2022_SP_001_BS_220707_W_1_EX_221026_LP_221212_WGS,2022_washed_shotgun,seq230526_LQJXR/R-07072-s-1H_S4_L002_R1_001.fastq.gz,2,R-07072-s-1H_S4_L002_R1_001.fastq.gz,R-07072-s-1H_S4_L002_R2_001.fastq.gz,./seq230526_LQJXR/R-07072-s-1H_S4_L002_R1_001.fastq.gz,./seq230526_LQJXR/R-07072-s-1H_S4_L002_R2_001.fastq.gz,4144284,4144284,False,,4144284,8288568,True,True,
FP_SA_seq230526_LQJXR_R_07072_s_1H_2022_washed_shotgun__P03,SA_seq230526_LQJXR__R_07072_s_1H__2022_washed_shotgun,seq230526_LQJXR,LP_LY_R_2022_SP_001_BS_220707_W_1_EX_221026_LP_221212_WGS,2022_washed_shotgun,seq230526_LQJXR/R-07072-s-1H_S4_L003_R1_001.fastq.gz,3,R-07072-s-1H_S4_L003_R1_001.fastq.gz,R-07072-s-1H_S4_L003_R2_001.fastq.gz,./seq230526_LQJXR/R-07072-s-1H_S4_L003_R1_001.fastq.gz,./seq230526_LQJXR/R-07072-s-1H_S4_L003_R2_001.fastq.gz,4127927,4127927,False,,4127927,8255854,True,True,
FP_SA_seq230526_LQJXR_R_07072_s_1H_2022_washed_shotgun__P04,SA_seq230526_LQJXR__R_07072_s_1H__2022_washed_shotgun,seq230526_LQJXR,LP_LY_R_2022_SP_001_BS_220707_W_1_EX_221026_LP_221212_WGS,2022_washed_shotgun,seq230526_LQJXR/R-07072-s-1H_S4_L004_R1_001.fastq.gz,4,R-07072-s-1H_S4_L004_R1_001.fastq.gz,R-07072-s-1H_S4_L004_R2_001.fastq.gz,./seq230526_LQJXR/R-07072-s-1H_S4_L004_R1_001.fastq.gz,./seq230526_LQJXR/R-07072-s-1H_S4_L004_R2_001.fastq.gz,4207263,4207263,False,,4207263,8414526,True,True,
FP_SA_seq230526_LQJXR_R_040722_s_23G_2022_washed_shotgun__P01,SA_seq230526_LQJXR__R_040722_s_23G__2022_washed_shotgun,seq230526_LQJXR,LP_LY_R_2022_SP_023_BS_220704_W_1_EX_221129_LP_221213_WGS,2022_washed_shotgun,seq230526_LQJXR/R-040722-s-23G_S87_L001_R1_001.fastq.gz,1,R-040722-s-23G_S87_L001_R1_001.fastq.gz,R-040722-s-23G_S87_L001_R2_001.fastq.gz,./seq230526_LQJXR/R-040722-s-23G_S87_L001_R1_001.fastq.gz,./seq230526_LQJXR/R-040722-s-23G_S87_L001_R2_001.fastq.gz,18353045,18353045,False,,18353045,36706090,True,True,
FP_SA_seq230526_LQJXR_R_040722_s_23G_2022_washed_shotgun__P02,SA_seq230526_LQJXR__R_040722_s_23G__2022_washed_shotgun,seq230526_LQJXR,LP_LY_R_2022_SP_023_BS_220704_W_1_EX_221129_LP_221213_WGS,2022_washed_shotgun,seq230526_LQJXR/R-040722-s-23G_S87_L002_R1_001.fastq.gz,2,R-040722-s-23G_S87_L002_R1_001.fastq.gz,R-040722-s-23G_S87_L002_R2_001.fastq.gz,./seq230526_LQJXR/R-040722-s-23G_S87_L002_R1_001.fastq.gz,./seq230526_LQJXR/R-040722-s-23G_S87_L002_R2_001.fastq.gz,19310780,19310780,False,,19310780,38621560,True,True,
FP_SA_seq230526_LQJXR_R_040722_s_23G_2022_washed_shotgun__P03,SA_seq230526_LQJXR__R_040722_s_23G__2022_washed_shotgun,seq230526_LQJXR,LP_LY_R_2022_SP_023_BS_220704_W_1_EX_221129_LP_221213_WGS,2022_washed_shotgun,seq230526_LQJXR/R-040722-s-23G_S87_L003_R1_001.fastq.gz,3,R-040722-s-23G_S87_L003_R1_001.fastq.gz,R-040722-s-23G_S87_L003_R2_001.fastq.gz,./seq230526_LQJXR/R-040722-s-23G_S87_L003_R1_001.fastq.gz,./seq230526_LQJXR/R-040722-s-23G_S87_L003_R2_001.fastq.gz,19231374,19231374,False,,19231374,38462748,True,True,
FP_SA_seq230526_LQJXR_R_040722_s_23G_2022_washed_shotgun__P04,SA_seq230526_LQJXR__R_040722_s_23G__2022_washed_shotgun,seq230526_LQJXR,LP_LY_R_2022_SP_023_BS_220704_W_1_EX_221129_LP_221213_WGS,2022_washed_shotgun,seq230526_LQJXR/R-040722-s-23G_S87_L004_R1_001.fastq.gz,4,R-040722-s-23G_S87_L004_R1_001.fastq.gz,R-040722-s-23G_S87_L004_R2_001.fastq.gz,./seq230526_LQJXR/R-040722-s-23G_S87_L004_R1_001.fastq.gz,./seq230526_LQJXR/R-040722-s-23G_S87_L004_R2_001.fastq.gz,19634182,19634182,False,,19634182,39268364,True,True,
FP_SA_seq230526_LQJXR_R_040722_s_6G_2022_washed_shotgun__P01,SA_seq230526_LQJXR__R_040722_s_6G__2022_washed_shotgun,seq230526_LQJXR,LP_LY_R_2022_SP_006_BS_220704_W_1_EX_221031_LP_221212_WGS,2022_washed_shotgun,seq230526_LQJXR/R-040722-s-6G_S21_L001_R1_001.fastq.gz,1,R-040722-s-6G_S21_L001_R1_001.fastq.gz,R-040722-s-6G_S21_L001_R2_001.fastq.gz,./seq230526_LQJXR/R-040722-s-6G_S21_L001_R1_001.fastq.gz,./seq230526_LQJXR/R-040722-s-6G_S21_L001_R2_001.fastq.gz,7049324,7049324,False,,7049324,14098648,True,True,
FP_SA_seq230526_LQJXR_R_040722_s_6G_2022_washed_shotgun__P02,SA_seq230526_LQJXR__R_040722_s_6G__2022_washed_shotgun,seq230526_LQJXR,LP_LY_R_2022_SP_006_BS_220704_W_1_EX_221031_LP_221212_WGS,2022_washed_shotgun,seq230526_LQJXR/R-040722-s-6G_S21_L002_R1_001.fastq.gz,2,R-040722-s-6G_S21_L002_R1_001.fastq.gz,R-040722-s-6G_S21_L002_R2_001.fastq.gz,./seq230526_LQJXR/R-040722-s-6G_S21_L002_R1_001.fastq.gz,./seq230526_LQJXR/R-040722-s-6G_S21_L002_R2_001.fastq.gz,7262369,7262369,False,,7262369,14524738,True,True,
FP_SA_seq230526_LQJXR_R_040722_s_6G_2022_washed_shotgun__P03,SA_seq230526_LQJXR__R_040722_s_6G__2022_washed_shotgun,seq230526_LQJXR,LP_LY_R_2022_SP_006_BS_220704_W_1_EX_221031_LP_221212_WGS,2022_washed_shotgun,seq230526_LQJXR/R-040722-s-6G_S21_L003_R1_001.fastq.gz,3,R-040722-s-6G_S21_L003_R1_001.fastq.gz,R-040722-s-6G_S21_L003_R2_001.fastq.gz,./seq230526_LQJXR/R-040722-s-6G_S21_L003_R1_001.fastq.gz,./seq230526_LQJXR/R-040722-s-6G_S21_L003_R2_001.fastq.gz,7245997,7245997,False,,7245997,14491994,True,True,
FP_SA_seq230526_LQJXR_R_040722_s_6G_2022_washed_shotgun__P04,SA_seq230526_LQJXR__R_040722_s_6G__2022_washed_shotgun,seq230526_LQJXR,LP_LY_R_2022_SP_006_BS_220704_W_1_EX_221031_LP_221212_WGS,2022_washed_shotgun,seq230526_LQJXR/R-040722-s-6G_S21_L004_R1_001.fastq.gz,4,R-040722-s-6G_S21_L004_R1_001.fastq.gz,R-040722-s-6G_S21_L004_R2_001.fastq.gz,./seq230526_LQJXR/R-040722-s-6G_S21_L004_R1_001.fastq.gz,./seq230526_LQJXR/R-040722-s-6G_S21_L004_R2_001.fastq.gz,7358738,7358738,False,,7358738,14717476,True,True,
FP_SA_seq230526_LQJXR_R_040722_s_13G_2022_washed_shotgun__P01,SA_seq230526_LQJXR__R_040722_s_13G__2022_washed_shotgun,seq230526_LQJXR,LP_LY_R_2022_SP_013_BS_220704_W_1_EX_221125_LP_221212_WGS,2022_washed_shotgun,seq230526_LQJXR/R-040722-s-13G_S52_L001_R1_001.fastq.gz,1,R-040722-s-13G_S52_L001_R1_001.fastq.gz,R-040722-s-13G_S52_L001_R2_001.fastq.gz,./seq230526_LQJXR/R-040722-s-13G_S52_L001_R1_001.fastq.gz,./seq230526_LQJXR/R-040722-s-13G_S52_L001_R2_001.fastq.gz,7728867,7728867,False,,7728867,15457734,True,True,
FP_SA_seq230526_LQJXR_R_040722_s_13G_2022_washed_shotgun__P02,SA_seq230526_LQJXR__R_040722_s_13G__2022_washed_shotgun,seq230526_LQJXR,LP_LY_R_2022_SP_013_BS_220704_W_1_EX_221125_LP_221212_WGS,2022_washed_shotgun,seq230526_LQJXR/R-040722-s-13G_S52_L002_R1_001.fastq.gz,2,R-040722-s-13G_S52_L002_R1_001.fastq.gz,R-040722-s-13G_S52_L002_R2_001.fastq.gz,./seq230526_LQJXR/R-040722-s-13G_S52_L002_R1_001.fastq.gz,./seq230526_LQJXR/R-040722-s-13G_S52_L002_R2_001.fastq.gz,8014677,8014677,False,,8014677,16029354,True,True,
FP_SA_seq230526_LQJXR_R_040722_s_13G_2022_washed_shotgun__P03,SA_seq230526_LQJXR__R_040722_s_13G__2022_washed_shotgun,seq230526_LQJXR,LP_LY_R_2022_SP_013_BS_220704_W_1_EX_221125_LP_221212_WGS,2022_washed_shotgun,seq230526_LQJXR/R-040722-s-13G_S52_L003_R1_001.fastq.gz,3,R-040722-s-13G_S52_L003_R1_001.fastq.gz,R-040722-s-13G_S52_L003_R2_001.fastq.gz,./seq230526_LQJXR/R-040722-s-13G_S52_L003_R1_001.fastq.gz,./seq230526_LQJXR/R-040722-s-13G_S52_L003_R2_001.fastq.gz,7974929,7974929,False,,7974929,15949858,True,True,
FP_SA_seq230526_LQJXR_R_040722_s_13G_2022_washed_shotgun__P04,SA_seq230526_LQJXR__R_040722_s_13G__2022_washed_shotgun,seq230526_LQJXR,LP_LY_R_2022_SP_013_BS_220704_W_1_EX_221125_LP_221212_WGS,2022_washed_shotgun,seq230526_LQJXR/R-040722-s-13G_S52_L004_R1_001.fastq.gz,4,R-040722-s-13G_S52_L004_R1_001.fastq.gz,R-040722-s-13G_S52_L004_R2_001.fastq.gz,./seq230526_LQJXR/R-040722-s-13G_S52_L004_R1_001.fastq.gz,./seq230526_LQJXR/R-040722-s-13G_S52_L004_R2_001.fastq.gz,8120210,8120210,False,,8120210,16240420,True,True,
FP_SA_seq230526_LQJXR_R_040722_s_17G_2022_washed_shotgun__P01,SA_seq230526_LQJXR__R_040722_s_17G__2022_washed_shotgun,seq230526_LQJXR,LP_LY_R_2022_SP_017_BS_220704_W_1_EX_221128_LP_221213_WGS,2022_washed_shotgun,seq230526_LQJXR/R-040722-s-17G_S69_L001_R1_001.fastq.gz,1,R-040722-s-17G_S69_L001_R1_001.fastq.gz,R-040722-s-17G_S69_L001_R2_001.fastq.gz,./seq230526_LQJXR/R-040722-s-17G_S69_L001_R1_001.fastq.gz,./seq230526_LQJXR/R-040722-s-17G_S69_L001_R2_001.fastq.gz,30897158,30897158,False,,30897158,61794316,True,True,
FP_SA_seq230526_LQJXR_R_040722_s_17G_2022_washed_shotgun__P02,SA_seq230526_LQJXR__R_040722_s_17G__2022_washed_shotgun,seq230526_LQJXR,LP_LY_R_2022_SP_017_BS_220704_W_1_EX_221128_LP_221213_WGS,2022_washed_shotgun,seq230526_LQJXR/R-040722-s-17G_S69_L002_R1_001.fastq.gz,2,R-040722-s-17G_S69_L002_R1_001.fastq.gz,R-040722-s-17G_S69_L002_R2_001.fastq.gz,./seq230526_LQJXR/R-040722-s-17G_S69_L002_R1_001.fastq.gz,./seq230526_LQJXR/R-040722-s-17G_S69_L002_R2_001.fastq.gz,31739437,31739437,False,,31739437,63478874,True,True,
FP_SA_seq230526_LQJXR_R_040722_s_17G_2022_washed_shotgun__P03,SA_seq230526_LQJXR__R_040722_s_17G__2022_washed_shotgun,seq230526_LQJXR,LP_LY_R_2022_SP_017_BS_220704_W_1_EX_221128_LP_221213_WGS,2022_washed_shotgun,seq230526_LQJXR/R-040722-s-17G_S69_L003_R1_001.fastq.gz,3,R-040722-s-17G_S69_L003_R1_001.fastq.gz,R-040722-s-17G_S69_L003_R2_001.fastq.gz,./seq230526_LQJXR/R-040722-s-17G_S69_L003_R1_001.fastq.gz,./seq230526_LQJXR/R-040722-s-17G_S69_L003_R2_001.fastq.gz,31733994,31733994,False,,31733994,63467988,True,True,
FP_SA_seq230526_LQJXR_R_040722_s_17G_2022_washed_shotgun__P04,SA_seq230526_LQJXR__R_040722_s_17G__2022_washed_shotgun,seq230526_LQJXR,LP_LY_R_2022_SP_017_BS_220704_W_1_EX_221128_LP_221213_WGS,2022_washed_shotgun,seq230526_LQJXR/R-040722-s-17G_S69_L004_R1_001.fastq.gz,4,R-040722-s-17G_S69_L004_R1_001.fastq.gz,R-040722-s-17G_S69_L004_R2_001.fastq.gz,./seq230526_LQJXR/R-040722-s-17G_S69_L004_R1_001.fastq.gz,./seq230526_LQJXR/R-040722-s-17G_S69_L004_R2_001.fastq.gz,31983152,31983152,False,,31983152,63966304,True,True,
FP_SA_seq230526_LQJXR_R_040722_s_15G_2022_washed_shotgun__P01,SA_seq230526_LQJXR__R_040722_s_15G__2022_washed_shotgun,seq230526_LQJXR,LP_LY_R_2022_SP_015_BS_220704_W_1_EX_221125_LP_221213_WGS,2022_washed_shotgun,seq230526_LQJXR/R-040722-s-15G_S62_L001_R1_001.fastq.gz,1,R-040722-s-15G_S62_L001_R1_001.fastq.gz,R-040722-s-15G_S62_L001_R2_001.fastq.gz,./seq230526_LQJXR/R-040722-s-15G_S62_L001_R1_001.fastq.gz,./seq230526_LQJXR/R-040722-s-15G_S62_L001_R2_001.fastq.gz,29409879,29409879,False,,29409879,58819758,True,True,
FP_SA_seq230526_LQJXR_R_040722_s_15G_2022_washed_shotgun__P02,SA_seq230526_LQJXR__R_040722_s_15G__2022_washed_shotgun,seq230526_LQJXR,LP_LY_R_2022_SP_015_BS_220704_W_1_EX_221125_LP_221213_WGS,2022_washed_shotgun,seq230526_LQJXR/R-040722-s-15G_S62_L002_R1_001.fastq.gz,2,R-040722-s-15G_S62_L002_R1_001.fastq.gz,R-040722-s-15G_S62_L002_R2_001.fastq.gz,./seq230526_LQJXR/R-040722-s-15G_S62_L002_R1_001.fastq.gz,./seq230526_LQJXR/R-040722-s-15G_S62_L002_R2_001.fastq.gz,30487466,30487466,False,,30487466,60974932,True,True,
FP_SA_seq230526_LQJXR_R_040722_s_15G_2022_washed_shotgun__P03,SA_seq230526_LQJXR__R_040722_s_15G__2022_washed_shotgun,seq230526_LQJXR,LP_LY_R_2022_SP_015_BS_220704_W_1_EX_221125_LP_221213_WGS,2022_washed_shotgun,seq230526_LQJXR/R-040722-s-15G_S62_L003_R1_001.fastq.gz,3,R-040722-s-15G_S62_L003_R1_001.fastq.gz,R-040722-s-15G_S62_L003_R2_001.fastq.gz,./seq230526_LQJXR/R-040722-s-15G_S62_L003_R1_001.fastq.gz,./seq230526_LQJXR/R-040722-s-15G_S62_L003_R2_001.fastq.gz,30272040,30272040,False,,30272040,60544080,True,True,
FP_SA_seq230526_LQJXR_R_040722_s_15G_2022_washed_shotgun__P04,SA_seq230526_LQJXR__R_040722_s_15G__2022_washed_shotgun,seq230526_LQJXR,LP_LY_R_2022_SP_015_BS_220704_W_1_EX_221125_LP_221213_WGS,2022_washed_shotgun,seq230526_LQJXR/R-040722-s-15G_S62_L004_R1_001.fastq.gz,4,R-040722-s-15G_S62_L004_R1_001.fastq.gz,R-040722-s-15G_S62_L004_R2_001.fastq.gz,./seq230526_LQJXR/R-040722-s-15G_S62_L004_R1_001.fastq.gz,./seq230526_LQJXR/R-040722-s-15G_S62_L004_R2_001.fastq.gz,30857468,30857468,False,,30857468,61714936,True,True,
FP_SA_seq230526_LQJXR_R_040722_s_14G_2022_washed_shotgun__P01,SA_seq230526_LQJXR__R_040722_s_14G__2022_washed_shotgun,seq230526_LQJXR,LP_LY_R_2022_SP_014_BS_220704_W_1_EX_221125_LP_221212_WGS,2022_washed_shotgun,seq230526_LQJXR/R-040722-s-14G_S57_L001_R1_001.fastq.gz,1,R-040722-s-14G_S57_L001_R1_001.fastq.gz,R-040722-s-14G_S57_L001_R2_001.fastq.gz,./seq230526_LQJXR/R-040722-s-14G_S57_L001_R1_001.fastq.gz,./seq230526_LQJXR/R-040722-s-14G_S57_L001_R2_001.fastq.gz,4086667,4086667,False,,4086667,8173334,True,True,
FP_SA_seq230526_LQJXR_R_040722_s_14G_2022_washed_shotgun__P02,SA_seq230526_LQJXR__R_040722_s_14G__2022_washed_shotgun,seq230526_LQJXR,LP_LY_R_2022_SP_014_BS_220704_W_1_EX_221125_LP_221212_WGS,2022_washed_shotgun,seq230526_LQJXR/R-040722-s-14G_S57_L002_R1_001.fastq.gz,2,R-040722-s-14G_S57_L002_R1_001.fastq.gz,R-040722-s-14G_S57_L002_R2_001.fastq.gz,./seq230526_LQJXR/R-040722-s-14G_S57_L002_R1_001.fastq.gz,./seq230526_LQJXR/R-040722-s-14G_S57_L002_R2_001.fastq.gz,4184304,4184304,False,,4184304,8368608,True,True,
FP_SA_seq230526_LQJXR_R_040722_s_14G_2022_washed_shotgun__P03,SA_seq230526_LQJXR__R_040722_s_14G__2022_washed_shotgun,seq230526_LQJXR,LP_LY_R_2022_SP_014_BS_220704_W_1_EX_221125_LP_221212_WGS,2022_washed_shotgun,seq230526_LQJXR/R-040722-s-14G_S57_L003_R1_001.fastq.gz,3,R-040722-s-14G_S57_L003_R1_001.fastq.gz,R-040722-s-14G_S57_L003_R2_001.fastq.gz,./seq230526_LQJXR/R-040722-s-14G_S57_L003_R1_001.fastq.gz,./seq230526_LQJXR/R-040722-s-14G_S57_L003_R2_001.fastq.gz,4180643,4180643,False,,4180643,8361286,True,True,
FP_SA_seq230526_LQJXR_R_040722_s_14G_2022_washed_shotgun__P04,SA_seq230526_LQJXR__R_040722_s_14G__2022_washed_shotgun,seq230526_LQJXR,LP_LY_R_2022_SP_014_BS_220704_W_1_EX_221125_LP_221212_WGS,2022_washed_shotgun,seq230526_LQJXR/R-040722-s-14G_S57_L004_R1_001.fastq.gz,4,R-040722-s-14G_S57_L004_R1_001.fastq.gz,R-040722-s-14G_S57_L004_R2_001.fastq.gz,./seq230526_LQJXR/R-040722-s-14G_S57_L004_R1_001.fastq.gz,./seq230526_LQJXR/R-040722-s-14G_S57_L004_R2_001.fastq.gz,4227645,4227645,False,,4227645,8455290,True,True,
FP_SA_seq230526_LQJXR_R_040722_s_11G_2022_washed_shotgun__P01,SA_seq230526_LQJXR__R_040722_s_11G__2022_washed_shotgun,seq230526_LQJXR,LP_LY_R_2022_SP_011_BS_220704_W_1_EX_221121_LP_221212_WGS,2022_washed_shotgun,seq230526_LQJXR/R-040722-s-11G_S43_L001_R1_001.fastq.gz,1,R-040722-s-11G_S43_L001_R1_001.fastq.gz,R-040722-s-11G_S43_L001_R2_001.fastq.gz,./seq230526_LQJXR/R-040722-s-11G_S43_L001_R1_001.fastq.gz,./seq230526_LQJXR/R-040722-s-11G_S43_L001_R2_001.fastq.gz,5042977,5042977,False,,5042977,10085954,True,True,
FP_SA_seq230526_LQJXR_R_040722_s_11G_2022_washed_shotgun__P02,SA_seq230526_LQJXR__R_040722_s_11G__2022_washed_shotgun,seq230526_LQJXR,LP_LY_R_2022_SP_011_BS_220704_W_1_EX_221121_LP_221212_WGS,2022_washed_shotgun,seq230526_LQJXR/R-040722-s-11G_S43_L002_R1_001.fastq.gz,2,R-040722-s-11G_S43_L002_R1_001.fastq.gz,R-040722-s-11G_S43_L002_R2_001.fastq.gz,./seq230526_LQJXR/R-040722-s-11G_S43_L002_R1_001.fastq.gz,./seq230526_LQJXR/R-040722-s-11G_S43_L002_R2_001.fastq.gz,5343381,5343381,False,,5343381,10686762,True,True,
FP_SA_seq230526_LQJXR_R_040722_s_11G_2022_washed_shotgun__P03,SA_seq230526_LQJXR__R_040722_s_11G__2022_washed_shotgun,seq230526_LQJXR,LP_LY_R_2022_SP_011_BS_220704_W_1_EX_221121_LP_221212_WGS,2022_washed_shotgun,seq230526_LQJXR/R-040722-s-11G_S43_L003_R1_001.fastq.gz,3,R-040722-s-11G_S43_L003_R1_001.fastq.gz,R-040722-s-11G_S43_L003_R2_001.fastq.gz,./seq230526_LQJXR/R-040722-s-11G_S43_L003_R1_001.fastq.gz,./seq230526_LQJXR/R-040722-s-11G_S43_L003_R2_001.fastq.gz,5273419,5273419,False,,5273419,10546838,True,True,
FP_SA_seq230526_LQJXR_R_040722_s_11G_2022_washed_shotgun__P04,SA_seq230526_LQJXR__R_040722_s_11G__2022_washed_shotgun,seq230526_LQJXR,LP_LY_R_2022_SP_011_BS_220704_W_1_EX_221121_LP_221212_WGS,2022_washed_shotgun,seq230526_LQJXR/R-040722-s-11G_S43_L004_R1_001.fastq.gz,4,R-040722-s-11G_S43_L004_R1_001.fastq.gz,R-040722-s-11G_S43_L004_R2_001.fastq.gz,./seq230526_LQJXR/R-040722-s-11G_S43_L004_R1_001.fastq.gz,./seq230526_LQJXR/R-040722-s-11G_S43_L004_R2_001.fastq.gz,5427359,5427359,False,,5427359,10854718,True,True,
FP_SA_seq230526_LQJXR_R_040722_s_10G_2022_washed_shotgun__P01,SA_seq230526_LQJXR__R_040722_s_10G__2022_washed_shotgun,seq230526_LQJXR,LP_LY_R_2022_SP_010_BS_220704_W_1_EX_221027_LP_221212_WGS,2022_washed_shotgun,seq230526_LQJXR/R-040722-s-10G_S38_L001_R1_001.fastq.gz,1,R-040722-s-10G_S38_L001_R1_001.fastq.gz,R-040722-s-10G_S38_L001_R2_001.fastq.gz,./seq230526_LQJXR/R-040722-s-10G_S38_L001_R1_001.fastq.gz,./seq230526_LQJXR/R-040722-s-10G_S38_L001_R2_001.fastq.gz,5214187,5214187,False,,5214187,10428374,True,True,
