EX_id,BS_id,EX_date,EX_plate,EX_dna_conc,EX_row_count
EX_LY_T_2023_SP_041_BS_230718_C_2_EX_240709,BS_230718_C_2,2024-07-09,7.0,31.20915618941128,2
EX_LY_T_2023_SP_041_BS_230718_W_1_EX_230719,BS_230718_W_1,2023-07-19,,0.585,3
EX_LY_T_2023_SP_042_BS_230627_C_0_EX_240626,BS_230627_C_0,2024-06-26,1.0,84.47421929715273,2
EX_LY_T_2023_SP_043_BS_230627_C_0_EX_240626,BS_230627_C_0,2024-06-26,1.0,44.57920004644845,2
EX_LY_T_2023_SP_044_BS_230530_W_1_EX_230809,BS_230530_W_1,2023-08-09,,0.4977948591003243,1
EX_LY_T_2023_SP_044_BS_230606_C_1_EX_240403,BS_230606_C_1,2024-04-03,2.0,81.82388282233046,3
EX_LY_T_2023_SP_044_BS_230606_C_2_EX_240619,BS_230606_C_2,2024-06-19,5.0,64.43733012374526,2
EX_LY_T_2023_SP_044_BS_230606_W_1_EX_230810,BS_230606_W_1,2023-08-10,,0.3810445994286743,1
EX_LY_T_2023_SP_044_BS_230613_C_1_EX_240403,BS_230613_C_1,2024-04-03,2.0,26.22145426797434,3
EX_LY_T_2023_SP_044_BS_230613_C_2_EX_240619,BS_230613_C_2,2024-06-19,5.0,16.308640605366307,2
EX_LY_T_2023_SP_044_BS_230613_W_1_EX_230614,BS_230613_W_1,2023-06-14,,0.2831141133112612,1
EX_LY_T_2023_SP_044_BS_230620_C_1_EX_240516,BS_230620_C_1,2024-05-16,3.0,4.517527970812592,3
EX_LY_T_2023_SP_044_BS_230620_C_2_EX_240531,BS_230620_C_2,2024-05-31,6.0,71.92657305228299,2
EX_LY_T_2023_SP_044_BS_230620_W_1_EX_230621,BS_230620_W_1,2023-06-21,,0.368,1
EX_LY_T_2023_SP_044_BS_230627_C_0_EX_240626,BS_230627_C_0,2024-06-26,1.0,46.37113035442343,2
EX_LY_T_2023_SP_044_BS_230627_W_1_EX_230730,BS_230627_W_1,2023-07-30,,0.06,1
EX_LY_T_2023_SP_044_BS_230704_C_1_EX_240516,BS_230704_C_1,2024-05-16,3.0,15.70243778053836,3
EX_LY_T_2023_SP_044_BS_230704_C_2_EX_240531,BS_230704_C_2,2024-05-31,6.0,61.78778092300468,2
EX_LY_T_2023_SP_044_BS_230704_W_1_EX_230705,BS_230704_W_1,2023-07-05,,0.08,3
EX_LY_T_2023_SP_044_BS_230711_C_1_EX_240521,BS_230711_C_1,2024-05-21,4.0,41.29452722614612,3
EX_LY_T_2023_SP_044_BS_230711_C_2_EX_240531,BS_230711_C_2,2024-05-31,6.0,10.580631042439844,2
EX_LY_T_2023_SP_044_BS_230711_W_1_EX_230712,BS_230711_W_1,2023-07-12,,0.8,3
EX_LY_T_2023_SP_044_BS_230718_C_1_EX_240521,BS_230718_C_1,2024-05-21,4.0,10.809819973926505,3
EX_LY_T_2023_SP_044_BS_230718_C_2_EX_240709,BS_230718_C_2,2024-07-09,7.0,9.93016954510174,2
EX_LY_T_2023_SP_044_BS_230718_W_1_EX_230719,BS_230718_W_1,2023-07-19,,0.11,2
EX_LY_T_2023_SP_045_BS_230627_C_0_EX_240626,BS_230627_C_0,2024-06-26,1.0,44.758159625412624,2
EX_LY_T_2023_SP_046_BS_230627_C_0_EX_240626,BS_230627_C_0,2024-06-26,1.0,71.8686307263739,2
EX_LY_T_2023_SP_047_BS_230627_C_0_EX_240626,BS_230627_C_0,2024-06-26,1.0,39.79274799418911,2
EX_LY_T_2023_SP_048_BS_230627_C_0_EX_240626,BS_230627_C_0,2024-06-26,1.0,29.450335844049334,2
EX_LY_T_2023_SP_049_BS_230627_C_0_EX_240626,BS_230627_C_0,2024-06-26,1.0,33.06617815156951,2
EX_LY_T_2023_SP_050_BS_230627_C_0_EX_240626,BS_230627_C_0,2024-06-26,1.0,34.02701993291586,2
EX_LY_T_2023_SP_051_BS_230530_C_1_EX_240403,BS_230530_C_1,2024-04-03,2.0,102.29545088593584,3
EX_LY_T_2023_SP_051_BS_230530_C_2_EX_240619,BS_230530_C_2,2024-06-19,5.0,75.36016445566148,2
EX_LY_T_2023_SP_051_BS_230530_W_1_EX_230809,BS_230530_W_1,2023-08-09,,0.349723697574436,1
EX_LY_T_2023_SP_051_BS_230606_C_1_EX_240403,BS_230606_C_1,2024-04-03,2.0,47.16517893993869,3
EX_LY_T_2023_SP_051_BS_230606_C_2_EX_240619,BS_230606_C_2,2024-06-19,5.0,58.1317568270473,2
EX_LY_T_2023_SP_051_BS_230606_W_1_EX_230810,BS_230606_W_1,2023-08-10,,0.3259892499604778,1
EX_LY_T_2023_SP_051_BS_230613_C_1_EX_240403,BS_230613_C_1,2024-04-03,2.0,34.99698009305644,3
EX_LY_T_2023_SP_051_BS_230613_C_2_EX_240619,BS_230613_C_2,2024-06-19,5.0,12.02071331792008,2
EX_LY_T_2023_SP_051_BS_230613_W_1_EX_230614,BS_230613_W_1,2023-06-14,,0.1463095577975106,1
EX_LY_T_2023_SP_051_BS_230620_C_1_EX_240516,BS_230620_C_1,2024-05-16,3.0,46.919612055373605,3
EX_LY_T_2023_SP_051_BS_230620_C_2_EX_240531,BS_230620_C_2,2024-05-31,6.0,80.30283312139741,2
EX_LY_T_2023_SP_051_BS_230620_W_1_EX_230621,BS_230620_W_1,2023-06-21,,0.206,1
EX_LY_T_2023_SP_051_BS_230627_C_0_EX_240626,BS_230627_C_0,2024-06-26,1.0,12.545556371360178,2
EX_LY_T_2023_SP_051_BS_230627_W_1_EX_230730,BS_230627_W_1,2023-07-30,,0.568,1
EX_LY_T_2023_SP_051_BS_230704_C_1_EX_240516,BS_230704_C_1,2024-05-16,3.0,50.15582234367113,3
EX_LY_T_2023_SP_051_BS_230704_C_2_EX_240531,BS_230704_C_2,2024-05-31,6.0,54.15229300853182,2
EX_LY_T_2023_SP_051_BS_230704_W_1_EX_230705,BS_230704_W_1,2023-07-05,,0.04,3
EX_LY_T_2023_SP_051_BS_230711_C_1_EX_240521,BS_230711_C_1,2024-05-21,4.0,57.13964136681884,3
EX_LY_T_2023_SP_051_BS_230711_W_1_EX_230712,BS_230711_W_1,2023-07-12,,0.14,3
EX_LY_T_2023_SP_051_BS_230718_C_1_EX_240521,BS_230718_C_1,2024-05-21,4.0,0.3609624761788502,3
EX_LY_T_2023_SP_051_BS_230718_C_2_EX_240709,BS_230718_C_2,2024-07-09,7.0,35.952556347370574,2
EX_LY_T_2023_SP_051_BS_230718_W_1_EX_230719,BS_230718_W_1,2023-07-19,,0.49,3
EX_LY_T_2023_SP_052_BS_230627_C_0_EX_240626,BS_230627_C_0,2024-06-26,1.0,55.30456997083667,2
EX_LY_T_2023_SP_053_BS_230530_C_1_EX_240403,BS_230530_C_1,2024-04-03,2.0,75.04328318879875,3
EX_LY_T_2023_SP_053_BS_230530_C_2_EX_240619,BS_230530_C_2,2024-06-19,5.0,65.96398607637315,2
EX_LY_T_2023_SP_053_BS_230530_W_1_EX_230809,BS_230530_W_1,2023-08-09,,1.0020968405418291,1
EX_LY_T_2023_SP_053_BS_230606_C_1_EX_240403,BS_230606_C_1,2024-04-03,2.0,50.757341776466966,3
EX_LY_T_2023_SP_053_BS_230606_C_2_EX_240619,BS_230606_C_2,2024-06-19,5.0,52.25525997726472,2
EX_LY_T_2023_SP_053_BS_230606_W_1_EX_230810,BS_230606_W_1,2023-08-10,,0.6204181816844915,1
EX_LY_T_2023_SP_053_BS_230613_C_1_EX_240516,BS_230613_C_1,2024-05-16,3.0,20.317834000280342,3
EX_LY_T_2023_SP_053_BS_230613_C_2_EX_240619,BS_230613_C_2,2024-06-19,5.0,50.9960084005798,2
EX_LY_T_2023_SP_053_BS_230613_W_1_EX_230614,BS_230613_W_1,2023-06-14,,0.1246237263936811,1
EX_LY_T_2023_SP_053_BS_230620_W_1_EX_230621,BS_230620_W_1,2023-06-21,,0.23,1
EX_LY_T_2023_SP_053_BS_230627_C_0_EX_240626,BS_230627_C_0,2024-06-26,1.0,35.443092789241376,2
EX_LY_T_2023_SP_053_BS_230627_W_1_EX_230730,BS_230627_W_1,2023-07-30,,0.809,1
EX_LY_T_2023_SP_053_BS_230704_C_1_EX_240516,BS_230704_C_1,2024-05-16,3.0,22.77570780576285,3
EX_LY_T_2023_SP_053_BS_230704_C_2_EX_240531,BS_230704_C_2,2024-05-31,6.0,53.190142778337474,2
EX_LY_T_2023_SP_053_BS_230704_W_1_EX_230705,BS_230704_W_1,2023-07-05,,0.12,3
EX_LY_T_2023_SP_053_BS_230711_C_1_EX_240521,BS_230711_C_1,2024-05-21,4.0,61.41800594609286,3
EX_LY_T_2023_SP_053_BS_230711_C_2_EX_240531,BS_230711_C_2,2024-05-31,6.0,29.634166660192047,2
EX_LY_T_2023_SP_053_BS_230711_W_1_EX_230712,BS_230711_W_1,2023-07-12,,0.47,3
EX_LY_T_2023_SP_053_BS_230718_C_1_EX_240521,BS_230718_C_1,2024-05-21,4.0,31.335343361039683,3
EX_LY_T_2023_SP_053_BS_230718_C_2_EX_240709,BS_230718_C_2,2024-07-09,7.0,9.43214131135286,2
EX_LY_T_2023_SP_053_BS_230718_W_1_EX_230719,BS_230718_W_1,2023-07-19,,0.241,3
EX_LY_T_2023_SP_054_BS_230627_C_0_EX_240626,BS_230627_C_0,2024-06-26,1.0,41.863852826158215,2
EX_LY_T_2023_SP_055_BS_230530_C_1_EX_240403,BS_230530_C_1,2024-04-03,2.0,71.02958351012886,3
EX_LY_T_2023_SP_055_BS_230530_C_2_EX_240619,BS_230530_C_2,2024-06-19,5.0,54.8670275982122,2
EX_LY_T_2023_SP_055_BS_230530_W_1_EX_230809,BS_230530_W_1,2023-08-09,,0.2731967535375083,1
EX_LY_T_2023_SP_055_BS_230606_C_1_EX_240403,BS_230606_C_1,2024-04-03,2.0,35.44906581611049,3
EX_LY_T_2023_SP_055_BS_230606_C_2_EX_240619,BS_230606_C_2,2024-06-19,5.0,66.00129501582832,2
EX_LY_T_2023_SP_055_BS_230606_W_1_EX_230810,BS_230606_W_1,2023-08-10,,0.1733577145504211,1
EX_LY_T_2023_SP_055_BS_230613_C_1_EX_240516,BS_230613_C_1,2024-05-16,3.0,18.355911893852237,3
EX_LY_T_2023_SP_055_BS_230613_C_2_EX_240619,BS_230613_C_2,2024-06-19,5.0,53.579798257466045,2
EX_LY_T_2023_SP_055_BS_230613_W_1_EX_230614,BS_230613_W_1,2023-06-14,,0.13,1
EX_LY_T_2023_SP_055_BS_230620_C_1_EX_240516,BS_230620_C_1,2024-05-16,3.0,13.802094518812348,3
EX_LY_T_2023_SP_055_BS_230620_C_2_EX_240531,BS_230620_C_2,2024-05-31,6.0,84.34515469595613,2
EX_LY_T_2023_SP_055_BS_230620_W_1_EX_230621,BS_230620_W_1,2023-06-21,,0.29,1
EX_LY_T_2023_SP_055_BS_230627_C_0_EX_240626,BS_230627_C_0,2024-06-26,1.0,33.96305654977544,2
EX_LY_T_2023_SP_055_BS_230627_W_1_EX_230730,BS_230627_W_1,2023-07-30,,0.04,1
EX_LY_T_2023_SP_055_BS_230704_C_1_EX_240516,BS_230704_C_1,2024-05-16,3.0,35.09486054455478,3
EX_LY_T_2023_SP_055_BS_230704_C_2_EX_240531,BS_230704_C_2,2024-05-31,6.0,64.59974110149702,2
EX_LY_T_2023_SP_055_BS_230704_W_1_EX_230705,BS_230704_W_1,2023-07-05,,0.12,3
EX_LY_T_2023_SP_055_BS_230711_C_1_EX_240521,BS_230711_C_1,2024-05-21,4.0,33.5470911461227,3
EX_LY_T_2023_SP_055_BS_230711_C_2_EX_240531,BS_230711_C_2,2024-05-31,6.0,17.98062620805633,2
EX_LY_T_2023_SP_055_BS_230711_W_1_EX_230712,BS_230711_W_1,2023-07-12,,0.42,3
EX_LY_T_2023_SP_055_BS_230718_C_1_EX_240521,BS_230718_C_1,2024-05-21,4.0,18.702947849353823,3
EX_LY_T_2023_SP_055_BS_230718_C_2_EX_240709,BS_230718_C_2,2024-07-09,7.0,13.497072666273963,2
EX_LY_T_2023_SP_055_BS_230718_W_1_EX_230719,BS_230718_W_1,2023-07-19,,1.49,3
EX_LY_T_2023_SP_056_BS_230627_C_0_EX_240626,BS_230627_C_0,2024-06-26,1.0,12.819578020691331,2
EX_LY_T_2023_SP_057_BS_230627_C_0_EX_240626,BS_230627_C_0,2024-06-26,1.0,38.65460377901668,2
EX_LY_T_2023_SP_058_BS_230627_C_0_EX_240626,BS_230627_C_0,2024-06-26,1.0,65.4882953540666,2
EX_LY_T_2023_SP_059_BS_230530_C_1_EX_240403,BS_230530_C_1,2024-04-03,2.0,108.29485998330637,3
EX_LY_T_2023_SP_059_BS_230530_C_2_EX_240619,BS_230530_C_2,2024-06-19,5.0,68.11559434858623,2
EX_LY_T_2023_SP_059_BS_230530_W_1_EX_230809,BS_230530_W_1,2023-08-09,,0.3771173175002457,1
EX_LY_T_2023_SP_059_BS_230606_C_1_EX_240403,BS_230606_C_1,2024-04-03,2.0,88.33734324681421,3
EX_LY_T_2023_SP_059_BS_230606_C_2_EX_240619,BS_230606_C_2,2024-06-19,5.0,66.33709123304547,2
EX_LY_T_2023_SP_059_BS_230606_W_1_EX_230810,BS_230606_W_1,2023-08-10,,0.2407637528079147,1
EX_LY_T_2023_SP_059_BS_230613_C_1_EX_240516,BS_230613_C_1,2024-05-16,3.0,22.817444811086624,3
EX_LY_T_2023_SP_059_BS_230613_C_2_EX_240619,BS_230613_C_2,2024-06-19,5.0,62.74589696238717,2
EX_LY_T_2023_SP_059_BS_230613_W_1_EX_230614,BS_230613_W_1,2023-06-14,,0.2143453636181088,1
EX_LY_T_2023_SP_059_BS_230620_C_1_EX_240516,BS_230620_C_1,2024-05-16,3.0,20.743543073658063,3
EX_LY_T_2023_SP_059_BS_230620_C_2_EX_240531,BS_230620_C_2,2024-05-31,6.0,58.63098244169172,2
EX_LY_T_2023_SP_059_BS_230620_W_1_EX_230621,BS_230620_W_1,2023-06-21,,0.194,1
EX_LY_T_2023_SP_059_BS_230627_C_0_EX_240626,BS_230627_C_0,2024-06-26,1.0,37.02013854701031,2
EX_LY_T_2023_SP_059_BS_230627_W_1_EX_230730,BS_230627_W_1,2023-07-30,,0.18,1
EX_LY_T_2023_SP_059_BS_230704_C_1_EX_240516,BS_230704_C_1,2024-05-16,3.0,21.50092724456356,3
EX_LY_T_2023_SP_059_BS_230704_C_2_EX_240531,BS_230704_C_2,2024-05-31,6.0,27.2,2
EX_LY_T_2023_SP_059_BS_230704_W_1_EX_230705,BS_230704_W_1,2023-07-05,,0.05,3
EX_LY_T_2023_SP_059_BS_230711_C_1_EX_240521,BS_230711_C_1,2024-05-21,4.0,23.911256729002044,3
EX_LY_T_2023_SP_059_BS_230711_C_2_EX_240531,BS_230711_C_2,2024-05-31,6.0,28.836169648877,2
EX_LY_T_2023_SP_059_BS_230711_W_1_EX_230712,BS_230711_W_1,2023-07-12,,0.36,3
EX_LY_T_2023_SP_059_BS_230718_C_1_EX_240521,BS_230718_C_1,2024-05-21,4.0,16.357845968128565,3
EX_LY_T_2023_SP_059_BS_230718_W_1_EX_230719,BS_230718_W_1,2023-07-19,,0.13,4
EX_LY_T_2023_SP_060_BS_230627_C_0_EX_240626,BS_230627_C_0,2024-06-26,1.0,39.84524441681192,2
EX_LY_T_2023_SP_061_BS_230530_C_1_EX_240403,BS_230530_C_1,2024-04-03,2.0,96.34045596842743,3
EX_LY_T_2023_SP_061_BS_230530_C_2_EX_240619,BS_230530_C_2,2024-06-19,5.0,55.05981409524482,2
EX_LY_T_2023_SP_061_BS_230530_W_1_EX_230809,BS_230530_W_1,2023-08-09,,0.5022201573358476,1
EX_LY_T_2023_SP_061_BS_230606_C_1_EX_240403,BS_230606_C_1,2024-04-03,2.0,85.69424209701707,3
EX_LY_T_2023_SP_061_BS_230606_C_2_EX_240619,BS_230606_C_2,2024-06-19,5.0,64.5772504682926,2
EX_LY_T_2023_SP_061_BS_230606_W_1_EX_230810,BS_230606_W_1,2023-08-10,,0.2068711649675182,1
EX_LY_T_2023_SP_061_BS_230613_C_1_EX_240516,BS_230613_C_1,2024-05-16,3.0,23.976432420517927,3
EX_LY_T_2023_SP_061_BS_230613_C_2_EX_240619,BS_230613_C_2,2024-06-19,5.0,58.60436825105401,2
EX_LY_T_2023_SP_061_BS_230613_W_1_EX_230614,BS_230613_W_1,2023-06-14,,0.4063882922570646,1
EX_LY_T_2023_SP_061_BS_230620_C_1_EX_240516,BS_230620_C_1,2024-05-16,3.0,25.956132563601265,3
EX_LY_T_2023_SP_061_BS_230620_C_2_EX_240531,BS_230620_C_2,2024-05-31,6.0,69.66381179054343,2
EX_LY_T_2023_SP_061_BS_230620_W_1_EX_230621,BS_230620_W_1,2023-06-21,,0.371,1
EX_LY_T_2023_SP_061_BS_230627_C_0_EX_240626,BS_230627_C_0,2024-06-26,1.0,54.63885727141981,2
EX_LY_T_2023_SP_061_BS_230627_W_1_EX_230730,BS_230627_W_1,2023-07-30,,0.909,1
EX_LY_T_2023_SP_061_BS_230704_C_1_EX_240516,BS_230704_C_1,2024-05-16,3.0,26.329240857930124,3
EX_LY_T_2023_SP_061_BS_230704_C_2_EX_240531,BS_230704_C_2,2024-05-31,6.0,61.05127122704423,2
EX_LY_T_2023_SP_061_BS_230704_W_1_EX_230705,BS_230704_W_1,2023-07-05,,0.05,2
EX_LY_T_2023_SP_061_BS_230711_C_1_EX_240521,BS_230711_C_1,2024-05-21,4.0,22.754708279926486,3
EX_LY_T_2023_SP_061_BS_230711_C_2_EX_240531,BS_230711_C_2,2024-05-31,6.0,18.44895711124866,2
EX_LY_T_2023_SP_061_BS_230711_W_1_EX_230712,BS_230711_W_1,2023-07-12,,4.18,4
EX_LY_T_2023_SP_061_BS_230718_C_1_EX_240521,BS_230718_C_1,2024-05-21,4.0,14.6912523364681,3
EX_LY_T_2023_SP_061_BS_230718_C_2_EX_240709,BS_230718_C_2,2024-07-09,7.0,4.462259399327742,2
EX_LY_T_2023_SP_061_BS_230718_W_1_EX_230719,BS_230718_W_1,2023-07-19,,0.622,5
EX_LY_T_2023_SP_062_BS_230627_C_0_EX_240626,BS_230627_C_0,2024-06-26,1.0,43.123694393406254,2
EX_LY_T_2023_SP_063_BS_230627_C_0_EX_240626,BS_230627_C_0,2024-06-26,1.0,31.94346836848618,2
EX_LY_T_2023_SP_064_BS_230627_C_0_EX_240626,BS_230627_C_0,2024-06-26,1.0,26.25306178732175,2
EX_LY_T_2023_SP_065_BS_230627_C_0_EX_240626,BS_230627_C_0,2024-06-26,1.0,27.48469559937246,2
EX_LY_T_2023_SP_066_BS_230530_C_1_EX_240403,BS_230530_C_1,2024-04-03,2.0,104.94939913821698,3
EX_LY_T_2023_SP_066_BS_230530_C_2_EX_240619,BS_230530_C_2,2024-06-19,5.0,69.97182048079512,2
EX_LY_T_2023_SP_066_BS_230530_W_1_EX_230809,BS_230530_W_1,2023-08-09,,0.6294389495411341,1
EX_LY_T_2023_SP_066_BS_230606_C_1_EX_240403,BS_230606_C_1,2024-04-03,2.0,77.03325784181898,3
EX_LY_T_2023_SP_066_BS_230606_C_2_EX_240619,BS_230606_C_2,2024-06-19,5.0,57.10258492472957,2
EX_LY_T_2023_SP_066_BS_230606_W_1_EX_230810,BS_230606_W_1,2023-08-10,,0.3635353438799407,1
EX_LY_T_2023_SP_066_BS_230613_C_1_EX_240516,BS_230613_C_1,2024-05-16,3.0,24.663867298113477,3
EX_LY_T_2023_SP_066_BS_230613_C_2_EX_240619,BS_230613_C_2,2024-06-19,5.0,54.15190018668656,2
EX_LY_T_2023_SP_066_BS_230613_W_1_EX_230614,BS_230613_W_1,2023-06-14,,0.2654652902213421,1
EX_LY_T_2023_SP_066_BS_230620_C_1_EX_240516,BS_230620_C_1,2024-05-16,3.0,26.94070265254173,3
EX_LY_T_2023_SP_066_BS_230620_C_2_EX_240531,BS_230620_C_2,2024-05-31,6.0,72.72481825739466,2
EX_LY_T_2023_SP_066_BS_230620_W_1_EX_230621,BS_230620_W_1,2023-06-21,,0.301,1
EX_LY_T_2023_SP_066_BS_230621_W_1_EX_230621,BS_230621_W_1,2023-06-21,,5.7,3
EX_LY_T_2023_SP_066_BS_230627_C_0_EX_240626,BS_230627_C_0,2024-06-26,1.0,59.60663970882629,2
EX_LY_T_2023_SP_066_BS_230627_W_1_EX_230730,BS_230627_W_1,2023-07-30,,0.06,1
EX_LY_T_2023_SP_066_BS_230704_C_1_EX_240516,BS_230704_C_1,2024-05-16,3.0,57.52924471315552,3
EX_LY_T_2023_SP_066_BS_230704_W_1_EX_230705,BS_230704_W_1,2023-07-05,,0.27,3
EX_LY_T_2023_SP_066_BS_230711_C_1_EX_240521,BS_230711_C_1,2024-05-21,4.0,62.99763575251358,3
EX_LY_T_2023_SP_066_BS_230711_C_2_EX_240531,BS_230711_C_2,2024-05-31,6.0,53.394492601235015,2
EX_LY_T_2023_SP_066_BS_230711_W_1_EX_230712,BS_230711_W_1,2023-07-12,,2.87,4
EX_LY_T_2023_SP_066_BS_230718_C_1_EX_240521,BS_230718_C_1,2024-05-21,4.0,34.57886711228454,3
EX_LY_T_2023_SP_066_BS_230718_C_2_EX_240709,BS_230718_C_2,2024-07-09,7.0,19.20466947311626,2
EX_LY_T_2023_SP_066_BS_230718_W_1_EX_230719,BS_230718_W_1,2023-07-19,,2.421,5
EX_LY_T_2023_SP_067_BS_230627_C_0_EX_240626,BS_230627_C_0,2024-06-26,1.0,30.238108774039187,2
EX_LY_T_2023_SP_068_BS_230530_C_1_EX_240403,BS_230530_C_1,2024-04-03,2.0,77.38637506322294,3
EX_LY_T_2023_SP_068_BS_230530_C_2_EX_240619,BS_230530_C_2,2024-06-19,5.0,70.8610720385655,2
EX_LY_T_2023_SP_068_BS_230530_W_1_EX_230809,BS_230530_W_1,2023-08-09,,0.585857156378436,1
EX_LY_T_2023_SP_068_BS_230606_C_2_EX_240619,BS_230606_C_2,2024-06-19,5.0,69.86920907570294,2
EX_LY_T_2023_SP_068_BS_230606_W_1_EX_230810,BS_230606_W_1,2023-08-10,,0.3510467869367167,1
EX_LY_T_2023_SP_068_BS_230613_C_1_EX_240516,BS_230613_C_1,2024-05-16,3.0,21.252726157683327,3
EX_LY_T_2023_SP_068_BS_230613_C_2_EX_240619,BS_230613_C_2,2024-06-19,5.0,73.23032367199406,2
EX_LY_T_2023_SP_068_BS_230613_W_1_EX_230614,BS_230613_W_1,2023-06-14,,0.140131888,1
EX_LY_T_2023_SP_068_BS_230620_C_1_EX_240516,BS_230620_C_1,2024-05-16,3.0,21.9311934457816,3
EX_LY_T_2023_SP_068_BS_230620_C_2_EX_240531,BS_230620_C_2,2024-05-31,6.0,66.37929062328153,2
EX_LY_T_2023_SP_068_BS_230620_W_1_EX_230621,BS_230620_W_1,2023-06-21,,2.388,1
EX_LY_T_2023_SP_068_BS_230627_C_0_EX_240626,BS_230627_C_0,2024-06-26,1.0,43.99461488309869,2
EX_LY_T_2023_SP_068_BS_230627_W_1_EX_230730,BS_230627_W_1,2023-07-30,,3.502,1
EX_LY_T_2023_SP_068_BS_230704_C_1_EX_240516,BS_230704_C_1,2024-05-16,3.0,42.50754754655761,3
EX_LY_T_2023_SP_068_BS_230704_C_2_EX_240531,BS_230704_C_2,2024-05-31,6.0,55.574238433521614,2
EX_LY_T_2023_SP_068_BS_230704_W_1_EX_230705,BS_230704_W_1,2023-07-05,,0.28,3
EX_LY_T_2023_SP_068_BS_230711_C_1_EX_240521,BS_230711_C_1,2024-05-21,4.0,53.68968938733542,3
EX_LY_T_2023_SP_068_BS_230711_C_2_EX_240531,BS_230711_C_2,2024-05-31,6.0,34.142919915847195,2
EX_LY_T_2023_SP_068_BS_230711_W_1_EX_230712,BS_230711_W_1,2023-07-12,,2.75,3
EX_LY_T_2023_SP_068_BS_230718_C_1_EX_240521,BS_230718_C_1,2024-05-21,4.0,22.190343311480216,3
EX_LY_T_2023_SP_068_BS_230718_C_2_EX_240709,BS_230718_C_2,2024-07-09,7.0,19.903371418268325,2
EX_LY_T_2023_SP_068_BS_230718_W_1_EX_230719,BS_230718_W_1,2023-07-19,,3.514,5
EX_LY_T_2023_SP_069_BS_230627_C_0_EX_240626,BS_230627_C_0,2024-06-26,1.0,49.117491590290825,2
EX_LY_T_2023_SP_070_BS_230627_C_0_EX_240626,BS_230627_C_0,2024-06-26,1.0,28.7025884123219,2
EX_LY_T_2023_SP_071_BS_230627_C_0_EX_240626,BS_230627_C_0,2024-06-26,1.0,36.47740537035984,2
EX_LY_T_2023_SP_072_BS_230530_C_1_EX_240403,BS_230530_C_1,2024-04-03,2.0,52.295440165641416,3
EX_LY_T_2023_SP_072_BS_230530_C_2_EX_240619,BS_230530_C_2,2024-06-19,5.0,56.051661295986776,2
EX_LY_T_2023_SP_072_BS_230530_W_1_EX_230809,BS_230530_W_1,2023-08-09,,0.4274223786762966,1
EX_LY_T_2023_SP_072_BS_230606_C_1_EX_240403,BS_230606_C_1,2024-04-03,2.0,33.33956166310317,3
EX_LY_T_2023_SP_072_BS_230606_C_2_EX_240619,BS_230606_C_2,2024-06-19,5.0,67.24811027936153,2
EX_LY_T_2023_SP_072_BS_230606_W_1_EX_230810,BS_230606_W_1,2023-08-10,,0.0955426306714363,1
EX_LY_T_2023_SP_072_BS_230613_C_1_EX_240516,BS_230613_C_1,2024-05-16,3.0,22.34838540436809,3
EX_LY_T_2023_SP_072_BS_230613_C_2_EX_240619,BS_230613_C_2,2024-06-19,5.0,52.0780306932622,2
EX_LY_T_2023_SP_072_BS_230613_W_1_EX_230614,BS_230613_W_1,2023-06-14,,1.0349051140169816,1
EX_LY_T_2023_SP_072_BS_230620_C_1_EX_240516,BS_230620_C_1,2024-05-16,3.0,29.15522583135107,3
EX_LY_T_2023_SP_072_BS_230620_C_2_EX_240531,BS_230620_C_2,2024-05-31,6.0,70.12573281916211,2
EX_LY_T_2023_SP_072_BS_230620_W_1_EX_230621,BS_230620_W_1,2023-06-21,,0.55,1
EX_LY_T_2023_SP_072_BS_230621_W_1_EX_230621,BS_230621_W_1,2023-06-21,,7.05 | 7.0,3
EX_LY_T_2023_SP_072_BS_230627_C_0_EX_240626,BS_230627_C_0,2024-06-26,1.0,37.12892952052864,2
EX_LY_T_2023_SP_072_BS_230627_W_1_EX_230730,BS_230627_W_1,2023-07-30,,0.82,1
EX_LY_T_2023_SP_072_BS_230704_C_1_EX_240516,BS_230704_C_1,2024-05-16,3.0,22.22302772221341,3
EX_LY_T_2023_SP_072_BS_230704_C_2_EX_240531,BS_230704_C_2,2024-05-31,6.0,63.7312462609065,2
EX_LY_T_2023_SP_072_BS_230704_W_1_EX_230705,BS_230704_W_1,2023-07-05,,2.1,3
EX_LY_T_2023_SP_072_BS_230711_C_1_EX_240521,BS_230711_C_1,2024-05-21,4.0,45.14838887384715,3
EX_LY_T_2023_SP_072_BS_230711_C_2_EX_240531,BS_230711_C_2,2024-05-31,6.0,32.12414394722234,2
EX_LY_T_2023_SP_072_BS_230711_W_1_EX_230712,BS_230711_W_1,2023-07-12,,2.73,3
EX_LY_T_2023_SP_072_BS_230718_C_1_EX_240521,BS_230718_C_1,2024-05-21,4.0,19.710948312604437,3
EX_LY_T_2023_SP_072_BS_230718_C_2_EX_240709,BS_230718_C_2,2024-07-09,7.0,11.34476365827926,2
EX_LY_T_2023_SP_072_BS_230718_W_1_EX_230719,BS_230718_W_1,2023-07-19,,2.77,5
EX_LY_T_2023_SP_073_BS_230627_C_0_EX_240626,BS_230627_C_0,2024-06-26,1.0,54.758159625412624,2
EX_LY_T_2023_SP_074_BS_230627_C_0_EX_240626,BS_230627_C_0,2024-06-26,1.0,41.7326238655511,2
