SA_id,LP_id,SR_id,BS_id,EX_id,LS_id,LY_id,SP_id,SA_source,SA_seq_sample_ID,SA_is_rerun,SA_sequencing_run,SA_duplicate_number
SA_seq230526_JRV78__R_160622_ITS_c_6__2022_crushed_amplicon,LP_LY_R_2022_SP_012_BS_220616_C_0_EX_221006_LP_230131_ITS,seq230526_JRV78,BS_220616_C_0,EX_LY_R_2022_SP_012_BS_220616_C_0_EX_221006,LS_LY_R_2022_SP_012,LY_R_2022,SP_012,2022_crushed_amplicon,R-160622-ITS-c-6,False,seq230526_JRV78,1
SA_seq230526_JRV78__R_160622_ITS_c_7__2022_crushed_amplicon,LP_LY_R_2022_SP_013_BS_220616_C_0_EX_221006_LP_230131_ITS,seq230526_JRV78,BS_220616_C_0,EX_LY_R_2022_SP_013_BS_220616_C_0_EX_221006,LS_LY_R_2022_SP_013,LY_R_2022,SP_013,2022_crushed_amplicon,R-160622-ITS-c-7,False,seq230526_JRV78,1
SA_seq230526_JRV78__R_160622_ITS_c_8__2022_crushed_amplicon,LP_LY_R_2022_SP_014_BS_220616_C_0_EX_221006_LP_230131_ITS,seq230526_JRV78,BS_220616_C_0,EX_LY_R_2022_SP_014_BS_220616_C_0_EX_221006,LS_LY_R_2022_SP_014,LY_R_2022,SP_014,2022_crushed_amplicon,R-160622-ITS-c-8,False,seq230526_JRV78,1
SA_seq230526_JRV78__R_160622_ITS_c_9__2022_crushed_amplicon,LP_LY_R_2022_SP_015_BS_220616_C_0_EX_221006_LP_230131_ITS,seq230526_JRV78,BS_220616_C_0,EX_LY_R_2022_SP_015_BS_220616_C_0_EX_221006,LS_LY_R_2022_SP_015,LY_R_2022,SP_015,2022_crushed_amplicon,R-160622-ITS-c-9,False,seq230526_JRV78,1
SA_seq230526_JRV78__R_160622_ITS_c_10__2022_crushed_amplicon,LP_LY_R_2022_SP_019_BS_220616_C_0_EX_221006_LP_230131_ITS,seq230526_JRV78,BS_220616_C_0,EX_LY_R_2022_SP_019_BS_220616_C_0_EX_221006,LS_LY_R_2022_SP_019,LY_R_2022,SP_019,2022_crushed_amplicon,R-160622-ITS-c-10,False,seq230526_JRV78,1
SA_seq230526_JRV78__R_160622_ITS_c_11__2022_crushed_amplicon,LP_LY_R_2022_SP_020_BS_220616_C_0_EX_221006_LP_230131_ITS,seq230526_JRV78,BS_220616_C_0,EX_LY_R_2022_SP_020_BS_220616_C_0_EX_221006,LS_LY_R_2022_SP_020,LY_R_2022,SP_020,2022_crushed_amplicon,R-160622-ITS-c-11,False,seq230526_JRV78,1
SA_seq230526_JRV78__R_160622_ITS_c_12__2022_crushed_amplicon,LP_LY_R_2022_SP_024_BS_220616_C_0_EX_221006_LP_230131_ITS,seq230526_JRV78,BS_220616_C_0,EX_LY_R_2022_SP_024_BS_220616_C_0_EX_221006,LS_LY_R_2022_SP_024,LY_R_2022,SP_024,2022_crushed_amplicon,R-160622-ITS-c-12,False,seq230526_JRV78,1
SA_seq230526_JRV78__R_280622_ITS_c_73__2022_crushed_amplicon,LP_LY_R_2022_SP_001_BS_220628_C_0_EX_221006_LP_230131_ITS,seq230526_JRV78,BS_220628_C_0,EX_LY_R_2022_SP_001_BS_220628_C_0_EX_221006,LS_LY_R_2022_SP_001,LY_R_2022,SP_001,2022_crushed_amplicon,R-280622-ITS-c-73,False,seq230526_JRV78,1
SA_seq230526_JRV78__R_280622_ITS_c_74__2022_crushed_amplicon,LP_LY_R_2022_SP_002_BS_220628_C_0_EX_221006_LP_230131_ITS,seq230526_JRV78,BS_220628_C_0,EX_LY_R_2022_SP_002_BS_220628_C_0_EX_221006,LS_LY_R_2022_SP_002,LY_R_2022,SP_002,2022_crushed_amplicon,R-280622-ITS-c-74,False,seq230526_JRV78,1
SA_seq230526_JRV78__R_280622_ITS_c_75__2022_crushed_amplicon,LP_LY_R_2022_SP_003_BS_220628_C_0_EX_221006_LP_230131_ITS,seq230526_JRV78,BS_220628_C_0,EX_LY_R_2022_SP_003_BS_220628_C_0_EX_221006,LS_LY_R_2022_SP_003,LY_R_2022,SP_003,2022_crushed_amplicon,R-280622-ITS-c-75,False,seq230526_JRV78,1
SA_seq230526_JRV78__R_280622_ITS_c_76__2022_crushed_amplicon,LP_LY_R_2022_SP_004_BS_220628_C_0_EX_221006_LP_230131_ITS,seq230526_JRV78,BS_220628_C_0,EX_LY_R_2022_SP_004_BS_220628_C_0_EX_221006,LS_LY_R_2022_SP_004,LY_R_2022,SP_004,2022_crushed_amplicon,R-280622-ITS-c-76,False,seq230526_JRV78,1
SA_seq230526_JRV78__R_280622_ITS_c_77__2022_crushed_amplicon,LP_LY_R_2022_SP_005_BS_220628_C_0_EX_221006_LP_230131_ITS,seq230526_JRV78,BS_220628_C_0,EX_LY_R_2022_SP_005_BS_220628_C_0_EX_221006,LS_LY_R_2022_SP_005,LY_R_2022,SP_005,2022_crushed_amplicon,R-280622-ITS-c-77,False,seq230526_JRV78,1
SA_seq230526_JRV78__R_280622_ITS_c_78__2022_crushed_amplicon,LP_LY_R_2022_SP_006_BS_220628_C_0_EX_221006_LP_230131_ITS,seq230526_JRV78,BS_220628_C_0,EX_LY_R_2022_SP_006_BS_220628_C_0_EX_221006,LS_LY_R_2022_SP_006,LY_R_2022,SP_006,2022_crushed_amplicon,R-280622-ITS-c-78,False,seq230526_JRV78,1
SA_seq230526_JRV78__R_280622_ITS_c_79__2022_crushed_amplicon,LP_LY_R_2022_SP_007_BS_220628_C_0_EX_221006_LP_230131_ITS,seq230526_JRV78,BS_220628_C_0,EX_LY_R_2022_SP_007_BS_220628_C_0_EX_221006,LS_LY_R_2022_SP_007,LY_R_2022,SP_007,2022_crushed_amplicon,R-280622-ITS-c-79,False,seq230526_JRV78,1
SA_seq230526_JRV78__R_280622_ITS_c_80__2022_crushed_amplicon,LP_LY_R_2022_SP_008_BS_220628_C_0_EX_221006_LP_230131_ITS,seq230526_JRV78,BS_220628_C_0,EX_LY_R_2022_SP_008_BS_220628_C_0_EX_221006,LS_LY_R_2022_SP_008,LY_R_2022,SP_008,2022_crushed_amplicon,R-280622-ITS-c-80,False,seq230526_JRV78,1
SA_seq230526_JRV78__R_280622_ITS_c_81__2022_crushed_amplicon,LP_LY_R_2022_SP_009_BS_220628_C_0_EX_221006_LP_230131_ITS,seq230526_JRV78,BS_220628_C_0,EX_LY_R_2022_SP_009_BS_220628_C_0_EX_221006,LS_LY_R_2022_SP_009,LY_R_2022,SP_009,2022_crushed_amplicon,R-280622-ITS-c-81,False,seq230526_JRV78,1
SA_seq230526_JRV78__R_040722_ITS_c_104__2022_crushed_amplicon,LP_LY_R_2022_SP_008_BS_220704_C_0_EX_221006_LP_230131_ITS,seq230526_JRV78,BS_220704_C_0,EX_LY_R_2022_SP_008_BS_220704_C_0_EX_221006,LS_LY_R_2022_SP_008,LY_R_2022,SP_008,2022_crushed_amplicon,R-040722-ITS-c-104,False,seq230526_JRV78,1
SA_seq230526_JRV78__R_040722_ITS_c_105__2022_crushed_amplicon,LP_LY_R_2022_SP_009_BS_220704_C_0_EX_221006_LP_230131_ITS,seq230526_JRV78,BS_220704_C_0,EX_LY_R_2022_SP_009_BS_220704_C_0_EX_221006,LS_LY_R_2022_SP_009,LY_R_2022,SP_009,2022_crushed_amplicon,R-040722-ITS-c-105,False,seq230526_JRV78,1
SA_seq230526_JRV78__R_040722_ITS_c_106__2022_crushed_amplicon,LP_LY_R_2022_SP_010_BS_220704_C_0_EX_221006_LP_230131_ITS,seq230526_JRV78,BS_220704_C_0,EX_LY_R_2022_SP_010_BS_220704_C_0_EX_221006,LS_LY_R_2022_SP_010,LY_R_2022,SP_010,2022_crushed_amplicon,R-040722-ITS-c-106,False,seq230526_JRV78,1
SA_seq230526_JRV78__R_040722_ITS_c_107__2022_crushed_amplicon,LP_LY_R_2022_SP_011_BS_220704_C_0_EX_221006_LP_230131_ITS,seq230526_JRV78,BS_220704_C_0,EX_LY_R_2022_SP_011_BS_220704_C_0_EX_221006,LS_LY_R_2022_SP_011,LY_R_2022,SP_011,2022_crushed_amplicon,R-040722-ITS-c-107,False,seq230526_JRV78,1
SA_seq230526_JRV78__R_140722_ITS_c_131__2022_crushed_amplicon,LP_LY_R_2022_SP_011_BS_220714_C_0_EX_221006_LP_230131_ITS,seq230526_JRV78,BS_220714_C_0,EX_LY_R_2022_SP_011_BS_220714_C_0_EX_221006,LS_LY_R_2022_SP_011,LY_R_2022,SP_011,2022_crushed_amplicon,R-140722-ITS-c-131,False,seq230526_JRV78,1
SA_seq230526_JRV78__R_140722_ITS_c_132__2022_crushed_amplicon,LP_LY_R_2022_SP_012_BS_220714_C_0_EX_221006_LP_230131_ITS,seq230526_JRV78,BS_220714_C_0,EX_LY_R_2022_SP_012_BS_220714_C_0_EX_221006,LS_LY_R_2022_SP_012,LY_R_2022,SP_012,2022_crushed_amplicon,R-140722-ITS-c-132,False,seq230526_JRV78,1
SA_seq230526_JRV78__R_140722_ITS_c_133__2022_crushed_amplicon,LP_LY_R_2022_SP_013_BS_220714_C_0_EX_221006_LP_230131_ITS,seq230526_JRV78,BS_220714_C_0,EX_LY_R_2022_SP_013_BS_220714_C_0_EX_221006,LS_LY_R_2022_SP_013,LY_R_2022,SP_013,2022_crushed_amplicon,R-140722-ITS-c-133,False,seq230526_JRV78,1
SA_seq230526_JRV78__R_140722_ITS_c_134__2022_crushed_amplicon,LP_LY_R_2022_SP_014_BS_220714_C_0_EX_221006_LP_230131_ITS,seq230526_JRV78,BS_220714_C_0,EX_LY_R_2022_SP_014_BS_220714_C_0_EX_221006,LS_LY_R_2022_SP_014,LY_R_2022,SP_014,2022_crushed_amplicon,R-140722-ITS-c-134,False,seq230526_JRV78,1
SA_seq230526_JRV78__R_140722_ITS_c_135__2022_crushed_amplicon,LP_LY_R_2022_SP_015_BS_220714_C_0_EX_221006_LP_230131_ITS,seq230526_JRV78,BS_220714_C_0,EX_LY_R_2022_SP_015_BS_220714_C_0_EX_221006,LS_LY_R_2022_SP_015,LY_R_2022,SP_015,2022_crushed_amplicon,R-140722-ITS-c-135,False,seq230526_JRV78,1
SA_seq230526_JRV78__R_140722_ITS_c_136__2022_crushed_amplicon,LP_LY_R_2022_SP_016_BS_220714_C_0_EX_221006_LP_230131_ITS,seq230526_JRV78,BS_220714_C_0,EX_LY_R_2022_SP_016_BS_220714_C_0_EX_221006,LS_LY_R_2022_SP_016,LY_R_2022,SP_016,2022_crushed_amplicon,R-140722-ITS-c-136,False,seq230526_JRV78,1
SA_seq230526_JRV78__R_140722_ITS_c_137__2022_crushed_amplicon,LP_LY_R_2022_SP_017_BS_220714_C_0_EX_221006_LP_230131_ITS,seq230526_JRV78,BS_220714_C_0,EX_LY_R_2022_SP_017_BS_220714_C_0_EX_221006,LS_LY_R_2022_SP_017,LY_R_2022,SP_017,2022_crushed_amplicon,R-140722-ITS-c-137,False,seq230526_JRV78,1
SA_seq230526_JRV78__R_140722_ITS_c_138__2022_crushed_amplicon,LP_LY_R_2022_SP_018_BS_220714_C_0_EX_221006_LP_230131_ITS,seq230526_JRV78,BS_220714_C_0,EX_LY_R_2022_SP_018_BS_220714_C_0_EX_221006,LS_LY_R_2022_SP_018,LY_R_2022,SP_018,2022_crushed_amplicon,R-140722-ITS-c-138,False,seq230526_JRV78,1
SA_seq230526_JRV78__R_140722_ITS_c_139__2022_crushed_amplicon,LP_LY_R_2022_SP_019_BS_220714_C_0_EX_221006_LP_230131_ITS,seq230526_JRV78,BS_220714_C_0,EX_LY_R_2022_SP_019_BS_220714_C_0_EX_221006,LS_LY_R_2022_SP_019,LY_R_2022,SP_019,2022_crushed_amplicon,R-140722-ITS-c-139,False,seq230526_JRV78,1
SA_seq230526_JRV78__R_140722_ITS_c_140__2022_crushed_amplicon,LP_LY_R_2022_SP_020_BS_220714_C_0_EX_221006_LP_230131_ITS,seq230526_JRV78,BS_220714_C_0,EX_LY_R_2022_SP_020_BS_220714_C_0_EX_221006,LS_LY_R_2022_SP_020,LY_R_2022,SP_020,2022_crushed_amplicon,R-140722-ITS-c-140,False,seq230526_JRV78,1
SA_seq230526_JRV78__R_140722_ITS_c_141__2022_crushed_amplicon,LP_LY_R_2022_SP_021_BS_220714_C_0_EX_221006_LP_230131_ITS,seq230526_JRV78,BS_220714_C_0,EX_LY_R_2022_SP_021_BS_220714_C_0_EX_221006,LS_LY_R_2022_SP_021,LY_R_2022,SP_021,2022_crushed_amplicon,R-140722-ITS-c-141,False,seq230526_JRV78,1
SA_seq230526_JRV78__R_140722_ITS_c_143__2022_crushed_amplicon,LP_LY_R_2022_SP_023_BS_220714_C_0_EX_221006_LP_230131_ITS,seq230526_JRV78,BS_220714_C_0,EX_LY_R_2022_SP_023_BS_220714_C_0_EX_221006,LS_LY_R_2022_SP_023,LY_R_2022,SP_023,2022_crushed_amplicon,R-140722-ITS-c-143,False,seq230526_JRV78,1
SA_seq230526_JRV78__R_140722_ITS_c_144__2022_crushed_amplicon,LP_LY_R_2022_SP_024_BS_220714_C_0_EX_221006_LP_230131_ITS,seq230526_JRV78,BS_220714_C_0,EX_LY_R_2022_SP_024_BS_220714_C_0_EX_221006,LS_LY_R_2022_SP_024,LY_R_2022,SP_024,2022_crushed_amplicon,R-140722-ITS-c-144,False,seq230526_JRV78,1
SA_seq230526_JRV78__H_200622_ITS_c_13_1__2022_crushed_amplicon,LP_LY_H_2022_SP_001_BS_220620_C_1_EX_221011_LP_230203_ITS,seq230526_JRV78,BS_220620_C_1,EX_LY_H_2022_SP_001_BS_220620_C_1_EX_221011,LS_LY_H_2022_SP_001,LY_H_2022,SP_001,2022_crushed_amplicon,H-200622-ITS-c-13-1,False,seq230526_JRV78,1
SA_seq230526_JRV78__H_200622_ITS_c_13_2__2022_crushed_amplicon,LP_LY_H_2022_SP_001_BS_220620_C_2_EX_221011_LP_230203_ITS,seq230526_JRV78,BS_220620_C_2,EX_LY_H_2022_SP_001_BS_220620_C_2_EX_221011,LS_LY_H_2022_SP_001,LY_H_2022,SP_001,2022_crushed_amplicon,H-200622-ITS-c-13-2,False,seq230526_JRV78,1
SA_seq230526_JRV78__H_200622_ITS_c_13_3__2022_crushed_amplicon,LP_LY_H_2022_SP_001_BS_220620_C_3_EX_221011_LP_230203_ITS,seq230526_JRV78,BS_220620_C_3,EX_LY_H_2022_SP_001_BS_220620_C_3_EX_221011,LS_LY_H_2022_SP_001,LY_H_2022,SP_001,2022_crushed_amplicon,H-200622-ITS-c-13-3,False,seq230526_JRV78,1
SA_seq230526_JRV78__H_200622_ITS_c_13_4__2022_crushed_amplicon,LP_LY_H_2022_SP_001_BS_220620_C_4_EX_221011_LP_230203_ITS,seq230526_JRV78,BS_220620_C_4,EX_LY_H_2022_SP_001_BS_220620_C_4_EX_221011,LS_LY_H_2022_SP_001,LY_H_2022,SP_001,2022_crushed_amplicon,H-200622-ITS-c-13-4,False,seq230526_JRV78,1
SA_seq230526_JRV78__R_140722_ITS_c_130__2022_crushed_amplicon,LP_LY_R_2022_SP_010_BS_220714_C_0_EX_221006_LP_230131_ITS,seq230526_JRV78,BS_220714_C_0,EX_LY_R_2022_SP_010_BS_220714_C_0_EX_221006,LS_LY_R_2022_SP_010,LY_R_2022,SP_010,2022_crushed_amplicon,R-140722-ITS-c-130,False,seq230526_JRV78,1
SA_seq230526_JRV78__H_200622_ITS_c_13_6__2022_crushed_amplicon,LP_LY_H_2022_SP_001_BS_220620_C_6_EX_221011_LP_230203_ITS,seq230526_JRV78,BS_220620_C_6,EX_LY_H_2022_SP_001_BS_220620_C_6_EX_221011,LS_LY_H_2022_SP_001,LY_H_2022,SP_001,2022_crushed_amplicon,H-200622-ITS-c-13-6,False,seq230526_JRV78,1
SA_seq230526_JRV78__R_140722_ITS_c_129__2022_crushed_amplicon,LP_LY_R_2022_SP_009_BS_220714_C_0_EX_221006_LP_230131_ITS,seq230526_JRV78,BS_220714_C_0,EX_LY_R_2022_SP_009_BS_220714_C_0_EX_221006,LS_LY_R_2022_SP_009,LY_R_2022,SP_009,2022_crushed_amplicon,R-140722-ITS-c-129,False,seq230526_JRV78,1
SA_seq230526_JRV78__R_140722_ITS_c_127__2022_crushed_amplicon,LP_LY_R_2022_SP_007_BS_220714_C_0_EX_221006_LP_230131_ITS,seq230526_JRV78,BS_220714_C_0,EX_LY_R_2022_SP_007_BS_220714_C_0_EX_221006,LS_LY_R_2022_SP_007,LY_R_2022,SP_007,2022_crushed_amplicon,R-140722-ITS-c-127,False,seq230526_JRV78,1
SA_seq230526_JRV78__R_040722_ITS_c_108__2022_crushed_amplicon,LP_LY_R_2022_SP_012_BS_220704_C_0_EX_221006_LP_230131_ITS,seq230526_JRV78,BS_220704_C_0,EX_LY_R_2022_SP_012_BS_220704_C_0_EX_221006,LS_LY_R_2022_SP_012,LY_R_2022,SP_012,2022_crushed_amplicon,R-040722-ITS-c-108,False,seq230526_JRV78,1
SA_seq230526_JRV78__R_040722_ITS_c_109__2022_crushed_amplicon,LP_LY_R_2022_SP_013_BS_220704_C_0_EX_221006_LP_230131_ITS,seq230526_JRV78,BS_220704_C_0,EX_LY_R_2022_SP_013_BS_220704_C_0_EX_221006,LS_LY_R_2022_SP_013,LY_R_2022,SP_013,2022_crushed_amplicon,R-040722-ITS-c-109,False,seq230526_JRV78,1
SA_seq230526_JRV78__R_040722_ITS_c_110__2022_crushed_amplicon,LP_LY_R_2022_SP_014_BS_220704_C_0_EX_221006_LP_230131_ITS,seq230526_JRV78,BS_220704_C_0,EX_LY_R_2022_SP_014_BS_220704_C_0_EX_221006,LS_LY_R_2022_SP_014,LY_R_2022,SP_014,2022_crushed_amplicon,R-040722-ITS-c-110,False,seq230526_JRV78,1
SA_seq230526_JRV78__R_040722_ITS_c_111__2022_crushed_amplicon,LP_LY_R_2022_SP_015_BS_220704_C_0_EX_221006_LP_230131_ITS,seq230526_JRV78,BS_220704_C_0,EX_LY_R_2022_SP_015_BS_220704_C_0_EX_221006,LS_LY_R_2022_SP_015,LY_R_2022,SP_015,2022_crushed_amplicon,R-040722-ITS-c-111,False,seq230526_JRV78,1
SA_seq230526_JRV78__R_040722_ITS_c_112__2022_crushed_amplicon,LP_LY_R_2022_SP_016_BS_220704_C_0_EX_221006_LP_230131_ITS,seq230526_JRV78,BS_220704_C_0,EX_LY_R_2022_SP_016_BS_220704_C_0_EX_221006,LS_LY_R_2022_SP_016,LY_R_2022,SP_016,2022_crushed_amplicon,R-040722-ITS-c-112,False,seq230526_JRV78,1
SA_seq230526_JRV78__R_040722_ITS_c_113__2022_crushed_amplicon,LP_LY_R_2022_SP_017_BS_220704_C_0_EX_221006_LP_230131_ITS,seq230526_JRV78,BS_220704_C_0,EX_LY_R_2022_SP_017_BS_220704_C_0_EX_221006,LS_LY_R_2022_SP_017,LY_R_2022,SP_017,2022_crushed_amplicon,R-040722-ITS-c-113,False,seq230526_JRV78,1
SA_seq230526_JRV78__R_040722_ITS_c_114__2022_crushed_amplicon,LP_LY_R_2022_SP_018_BS_220704_C_0_EX_221006_LP_230131_ITS,seq230526_JRV78,BS_220704_C_0,EX_LY_R_2022_SP_018_BS_220704_C_0_EX_221006,LS_LY_R_2022_SP_018,LY_R_2022,SP_018,2022_crushed_amplicon,R-040722-ITS-c-114,False,seq230526_JRV78,1
SA_seq230526_JRV78__R_040722_ITS_c_115__2022_crushed_amplicon,LP_LY_R_2022_SP_019_BS_220704_C_0_EX_221006_LP_230131_ITS,seq230526_JRV78,BS_220704_C_0,EX_LY_R_2022_SP_019_BS_220704_C_0_EX_221006,LS_LY_R_2022_SP_019,LY_R_2022,SP_019,2022_crushed_amplicon,R-040722-ITS-c-115,False,seq230526_JRV78,1
SA_seq230526_JRV78__R_040722_ITS_c_116__2022_crushed_amplicon,LP_LY_R_2022_SP_020_BS_220704_C_0_EX_221006_LP_230131_ITS,seq230526_JRV78,BS_220704_C_0,EX_LY_R_2022_SP_020_BS_220704_C_0_EX_221006,LS_LY_R_2022_SP_020,LY_R_2022,SP_020,2022_crushed_amplicon,R-040722-ITS-c-116,False,seq230526_JRV78,1
SA_seq230526_JRV78__R_040722_ITS_c_117__2022_crushed_amplicon,LP_LY_R_2022_SP_021_BS_220704_C_0_EX_221006_LP_230131_ITS,seq230526_JRV78,BS_220704_C_0,EX_LY_R_2022_SP_021_BS_220704_C_0_EX_221006,LS_LY_R_2022_SP_021,LY_R_2022,SP_021,2022_crushed_amplicon,R-040722-ITS-c-117,False,seq230526_JRV78,1
SA_seq230526_JRV78__R_040722_ITS_c_118__2022_crushed_amplicon,LP_LY_R_2022_SP_022_BS_220704_C_0_EX_221006_LP_230131_ITS,seq230526_JRV78,BS_220704_C_0,EX_LY_R_2022_SP_022_BS_220704_C_0_EX_221006,LS_LY_R_2022_SP_022,LY_R_2022,SP_022,2022_crushed_amplicon,R-040722-ITS-c-118,False,seq230526_JRV78,1
SA_seq230526_JRV78__R_040722_ITS_c_119__2022_crushed_amplicon,LP_LY_R_2022_SP_023_BS_220704_C_0_EX_221006_LP_230131_ITS,seq230526_JRV78,BS_220704_C_0,EX_LY_R_2022_SP_023_BS_220704_C_0_EX_221006,LS_LY_R_2022_SP_023,LY_R_2022,SP_023,2022_crushed_amplicon,R-040722-ITS-c-119,False,seq230526_JRV78,1
SA_seq230526_JRV78__R_040722_ITS_c_120__2022_crushed_amplicon,LP_LY_R_2022_SP_024_BS_220704_C_0_EX_221006_LP_230131_ITS,seq230526_JRV78,BS_220704_C_0,EX_LY_R_2022_SP_024_BS_220704_C_0_EX_221006,LS_LY_R_2022_SP_024,LY_R_2022,SP_024,2022_crushed_amplicon,R-040722-ITS-c-120,False,seq230526_JRV78,1
SA_seq230526_JRV78__R_140722_ITS_c_121__2022_crushed_amplicon,LP_LY_R_2022_SP_001_BS_220714_C_0_EX_221006_LP_230131_ITS,seq230526_JRV78,BS_220714_C_0,EX_LY_R_2022_SP_001_BS_220714_C_0_EX_221006,LS_LY_R_2022_SP_001,LY_R_2022,SP_001,2022_crushed_amplicon,R-140722-ITS-c-121,False,seq230526_JRV78,1
SA_seq230526_JRV78__R_140722_ITS_c_122__2022_crushed_amplicon,LP_LY_R_2022_SP_002_BS_220714_C_0_EX_221006_LP_230131_ITS,seq230526_JRV78,BS_220714_C_0,EX_LY_R_2022_SP_002_BS_220714_C_0_EX_221006,LS_LY_R_2022_SP_002,LY_R_2022,SP_002,2022_crushed_amplicon,R-140722-ITS-c-122,False,seq230526_JRV78,1
SA_seq230526_JRV78__R_140722_ITS_c_123__2022_crushed_amplicon,LP_LY_R_2022_SP_003_BS_220714_C_0_EX_221006_LP_230131_ITS,seq230526_JRV78,BS_220714_C_0,EX_LY_R_2022_SP_003_BS_220714_C_0_EX_221006,LS_LY_R_2022_SP_003,LY_R_2022,SP_003,2022_crushed_amplicon,R-140722-ITS-c-123,False,seq230526_JRV78,1
SA_seq230526_JRV78__R_140722_ITS_c_124__2022_crushed_amplicon,LP_LY_R_2022_SP_004_BS_220714_C_0_EX_221006_LP_230131_ITS,seq230526_JRV78,BS_220714_C_0,EX_LY_R_2022_SP_004_BS_220714_C_0_EX_221006,LS_LY_R_2022_SP_004,LY_R_2022,SP_004,2022_crushed_amplicon,R-140722-ITS-c-124,False,seq230526_JRV78,1
SA_seq230526_JRV78__R_140722_ITS_c_125__2022_crushed_amplicon,LP_LY_R_2022_SP_005_BS_220714_C_0_EX_221006_LP_230131_ITS,seq230526_JRV78,BS_220714_C_0,EX_LY_R_2022_SP_005_BS_220714_C_0_EX_221006,LS_LY_R_2022_SP_005,LY_R_2022,SP_005,2022_crushed_amplicon,R-140722-ITS-c-125,False,seq230526_JRV78,1
SA_seq230526_JRV78__R_140722_ITS_c_126__2022_crushed_amplicon,LP_LY_R_2022_SP_006_BS_220714_C_0_EX_221006_LP_230131_ITS,seq230526_JRV78,BS_220714_C_0,EX_LY_R_2022_SP_006_BS_220714_C_0_EX_221006,LS_LY_R_2022_SP_006,LY_R_2022,SP_006,2022_crushed_amplicon,R-140722-ITS-c-126,False,seq230526_JRV78,1
SA_seq230526_JRV78__R_140722_ITS_c_128__2022_crushed_amplicon,LP_LY_R_2022_SP_008_BS_220714_C_0_EX_221006_LP_230131_ITS,seq230526_JRV78,BS_220714_C_0,EX_LY_R_2022_SP_008_BS_220714_C_0_EX_221006,LS_LY_R_2022_SP_008,LY_R_2022,SP_008,2022_crushed_amplicon,R-140722-ITS-c-128,False,seq230526_JRV78,1
SA_seq230526_JRV78__R_160622_ITS_c_2__2022_crushed_amplicon,LP_LY_R_2022_SP_002_BS_220616_C_0_EX_221006_LP_230131_ITS,seq230526_JRV78,BS_220616_C_0,EX_LY_R_2022_SP_002_BS_220616_C_0_EX_221006,LS_LY_R_2022_SP_002,LY_R_2022,SP_002,2022_crushed_amplicon,R-160622-ITS-c-2,False,seq230526_JRV78,1
SA_seq230526_JRV78__R_210622_ITS_c_27__2022_crushed_amplicon,LP_LY_R_2022_SP_003_BS_220621_C_0_EX_221012_LP_230307_ITS,seq230526_JRV78,BS_220621_C_0,EX_LY_R_2022_SP_003_BS_220621_C_0_EX_221012,LS_LY_R_2022_SP_003,LY_R_2022,SP_003,2022_crushed_amplicon,R-210622-ITS-c-27,False,seq230526_JRV78,1
SA_seq230526_JRV78__R_210622_ITS_c_29__2022_crushed_amplicon,LP_LY_R_2022_SP_005_BS_220621_C_0_EX_221012_LP_230307_ITS,seq230526_JRV78,BS_220621_C_0,EX_LY_R_2022_SP_005_BS_220621_C_0_EX_221012,LS_LY_R_2022_SP_005,LY_R_2022,SP_005,2022_crushed_amplicon,R-210622-ITS-c-29,False,seq230526_JRV78,1
SA_seq230526_JRV78__A_230622_ITS_c_58_7__2022_crushed_amplicon,LP_LY_A_2022_SP_010_BS_220623_C_7_EX_221012_LP_230313_ITS,seq230526_JRV78,BS_220623_C_7,EX_LY_A_2022_SP_010_BS_220623_C_7_EX_221012,LS_LY_A_2022_SP_010,LY_A_2022,SP_010,2022_crushed_amplicon,A-230622-ITS-c-58-7,False,seq230526_JRV78,1
SA_seq230526_JRV78__A_230622_ITS_c_59_1__2022_crushed_amplicon,LP_LY_A_2022_SP_011_BS_220623_C_1_EX_221012_LP_230323_ITS,seq230526_JRV78,BS_220623_C_1,EX_LY_A_2022_SP_011_BS_220623_C_1_EX_221012,LS_LY_A_2022_SP_011,LY_A_2022,SP_011,2022_crushed_amplicon,A-230622-ITS-c-59-1,False,seq230526_JRV78,1
SA_seq230526_JRV78__A_230622_ITS_c_59_2__2022_crushed_amplicon,LP_LY_A_2022_SP_011_BS_220623_C_2_EX_221012_LP_230313_ITS,seq230526_JRV78,BS_220623_C_2,EX_LY_A_2022_SP_011_BS_220623_C_2_EX_221012,LS_LY_A_2022_SP_011,LY_A_2022,SP_011,2022_crushed_amplicon,A-230622-ITS-c-59-2,False,seq230526_JRV78,1
SA_seq230526_JRV78__A_230622_ITS_c_59_3__2022_crushed_amplicon,LP_LY_A_2022_SP_011_BS_220623_C_3_EX_221012_LP_230313_ITS,seq230526_JRV78,BS_220623_C_3,EX_LY_A_2022_SP_011_BS_220623_C_3_EX_221012,LS_LY_A_2022_SP_011,LY_A_2022,SP_011,2022_crushed_amplicon,A-230622-ITS-c-59-3,False,seq230526_JRV78,1
SA_seq230526_JRV78__A_230622_ITS_c_59_4__2022_crushed_amplicon,LP_LY_A_2022_SP_011_BS_220623_C_4_EX_221012_LP_230313_ITS,seq230526_JRV78,BS_220623_C_4,EX_LY_A_2022_SP_011_BS_220623_C_4_EX_221012,LS_LY_A_2022_SP_011,LY_A_2022,SP_011,2022_crushed_amplicon,A-230622-ITS-c-59-4,False,seq230526_JRV78,1
