FF_id,FP_id,SA_id,SR_id,FF_read_direction,FF_filename,FF_relative_path,FF_reads
FF_FP_SA_seq230315_PF2CP_R_280622_s_2F_2022_washed_shotgun_P04__R2,FP_SA_seq230315_PF2CP_R_280622_s_2F_2022_washed_shotgun__P04,SA_seq230315_PF2CP__R_280622_s_2F__2022_washed_shotgun,seq230315_PF2CP,R2,R-280622-s-2F_S15_L004_R2_001.fastq.gz,./seq230315_PF2CP/R-280622-s-2F_S15_L004_R2_001.fastq.gz,6312087
FF_FP_SA_seq230315_PF2CP_R_280622_s_3F_2022_washed_shotgun_P01__R1,FP_SA_seq230315_PF2CP_R_280622_s_3F_2022_washed_shotgun__P01,SA_seq230315_PF2CP__R_280622_s_3F__2022_washed_shotgun,seq230315_PF2CP,R1,R-280622-s-3F_S24_L001_R1_001.fastq.gz,./seq230315_PF2CP/R-280622-s-3F_S24_L001_R1_001.fastq.gz,13749303
FF_FP_SA_seq230315_PF2CP_R_280622_s_3F_2022_washed_shotgun_P01__R2,FP_SA_seq230315_PF2CP_R_280622_s_3F_2022_washed_shotgun__P01,SA_seq230315_PF2CP__R_280622_s_3F__2022_washed_shotgun,seq230315_PF2CP,R2,R-280622-s-3F_S24_L001_R2_001.fastq.gz,./seq230315_PF2CP/R-280622-s-3F_S24_L001_R2_001.fastq.gz,13749303
FF_FP_SA_seq230315_PF2CP_R_280622_s_3F_2022_washed_shotgun_P02__R1,FP_SA_seq230315_PF2CP_R_280622_s_3F_2022_washed_shotgun__P02,SA_seq230315_PF2CP__R_280622_s_3F__2022_washed_shotgun,seq230315_PF2CP,R1,R-280622-s-3F_S24_L002_R1_001.fastq.gz,./seq230315_PF2CP/R-280622-s-3F_S24_L002_R1_001.fastq.gz,13745011
FF_FP_SA_seq230315_PF2CP_R_280622_s_3F_2022_washed_shotgun_P02__R2,FP_SA_seq230315_PF2CP_R_280622_s_3F_2022_washed_shotgun__P02,SA_seq230315_PF2CP__R_280622_s_3F__2022_washed_shotgun,seq230315_PF2CP,R2,R-280622-s-3F_S24_L002_R2_001.fastq.gz,./seq230315_PF2CP/R-280622-s-3F_S24_L002_R2_001.fastq.gz,13745011
FF_FP_SA_seq230315_PF2CP_R_280622_s_3F_2022_washed_shotgun_P03__R1,FP_SA_seq230315_PF2CP_R_280622_s_3F_2022_washed_shotgun__P03,SA_seq230315_PF2CP__R_280622_s_3F__2022_washed_shotgun,seq230315_PF2CP,R1,R-280622-s-3F_S24_L003_R1_001.fastq.gz,./seq230315_PF2CP/R-280622-s-3F_S24_L003_R1_001.fastq.gz,13485119
FF_FP_SA_seq230315_PF2CP_R_280622_s_3F_2022_washed_shotgun_P03__R2,FP_SA_seq230315_PF2CP_R_280622_s_3F_2022_washed_shotgun__P03,SA_seq230315_PF2CP__R_280622_s_3F__2022_washed_shotgun,seq230315_PF2CP,R2,R-280622-s-3F_S24_L003_R2_001.fastq.gz,./seq230315_PF2CP/R-280622-s-3F_S24_L003_R2_001.fastq.gz,13485119
FF_FP_SA_seq230315_PF2CP_R_280622_s_3F_2022_washed_shotgun_P04__R1,FP_SA_seq230315_PF2CP_R_280622_s_3F_2022_washed_shotgun__P04,SA_seq230315_PF2CP__R_280622_s_3F__2022_washed_shotgun,seq230315_PF2CP,R1,R-280622-s-3F_S24_L004_R1_001.fastq.gz,./seq230315_PF2CP/R-280622-s-3F_S24_L004_R1_001.fastq.gz,13289965
FF_FP_SA_seq230315_PF2CP_R_280622_s_3F_2022_washed_shotgun_P04__R2,FP_SA_seq230315_PF2CP_R_280622_s_3F_2022_washed_shotgun__P04,SA_seq230315_PF2CP__R_280622_s_3F__2022_washed_shotgun,seq230315_PF2CP,R2,R-280622-s-3F_S24_L004_R2_001.fastq.gz,./seq230315_PF2CP/R-280622-s-3F_S24_L004_R2_001.fastq.gz,13289965
FF_FP_SA_seq230315_PF2CP_R_280622_s_4F_2022_washed_shotgun_P01__R1,FP_SA_seq230315_PF2CP_R_280622_s_4F_2022_washed_shotgun__P01,SA_seq230315_PF2CP__R_280622_s_4F__2022_washed_shotgun,seq230315_PF2CP,R1,R-280622-s-4F_S33_L001_R1_001.fastq.gz,./seq230315_PF2CP/R-280622-s-4F_S33_L001_R1_001.fastq.gz,41557852
FF_FP_SA_seq230315_PF2CP_R_280622_s_4F_2022_washed_shotgun_P01__R2,FP_SA_seq230315_PF2CP_R_280622_s_4F_2022_washed_shotgun__P01,SA_seq230315_PF2CP__R_280622_s_4F__2022_washed_shotgun,seq230315_PF2CP,R2,R-280622-s-4F_S33_L001_R2_001.fastq.gz,./seq230315_PF2CP/R-280622-s-4F_S33_L001_R2_001.fastq.gz,41557852
FF_FP_SA_seq230315_PF2CP_R_280622_s_4F_2022_washed_shotgun_P02__R1,FP_SA_seq230315_PF2CP_R_280622_s_4F_2022_washed_shotgun__P02,SA_seq230315_PF2CP__R_280622_s_4F__2022_washed_shotgun,seq230315_PF2CP,R1,R-280622-s-4F_S33_L002_R1_001.fastq.gz,./seq230315_PF2CP/R-280622-s-4F_S33_L002_R1_001.fastq.gz,41514448
FF_FP_SA_seq230315_PF2CP_R_280622_s_4F_2022_washed_shotgun_P02__R2,FP_SA_seq230315_PF2CP_R_280622_s_4F_2022_washed_shotgun__P02,SA_seq230315_PF2CP__R_280622_s_4F__2022_washed_shotgun,seq230315_PF2CP,R2,R-280622-s-4F_S33_L002_R2_001.fastq.gz,./seq230315_PF2CP/R-280622-s-4F_S33_L002_R2_001.fastq.gz,41514448
FF_FP_SA_seq230315_PF2CP_R_280622_s_4F_2022_washed_shotgun_P03__R1,FP_SA_seq230315_PF2CP_R_280622_s_4F_2022_washed_shotgun__P03,SA_seq230315_PF2CP__R_280622_s_4F__2022_washed_shotgun,seq230315_PF2CP,R1,R-280622-s-4F_S33_L003_R1_001.fastq.gz,./seq230315_PF2CP/R-280622-s-4F_S33_L003_R1_001.fastq.gz,40926399
FF_FP_SA_seq230315_PF2CP_R_280622_s_4F_2022_washed_shotgun_P03__R2,FP_SA_seq230315_PF2CP_R_280622_s_4F_2022_washed_shotgun__P03,SA_seq230315_PF2CP__R_280622_s_4F__2022_washed_shotgun,seq230315_PF2CP,R2,R-280622-s-4F_S33_L003_R2_001.fastq.gz,./seq230315_PF2CP/R-280622-s-4F_S33_L003_R2_001.fastq.gz,40926399
FF_FP_SA_seq230315_PF2CP_R_280622_s_4F_2022_washed_shotgun_P04__R1,FP_SA_seq230315_PF2CP_R_280622_s_4F_2022_washed_shotgun__P04,SA_seq230315_PF2CP__R_280622_s_4F__2022_washed_shotgun,seq230315_PF2CP,R1,R-280622-s-4F_S33_L004_R1_001.fastq.gz,./seq230315_PF2CP/R-280622-s-4F_S33_L004_R1_001.fastq.gz,40515599
FF_FP_SA_seq230315_PF2CP_R_280622_s_4F_2022_washed_shotgun_P04__R2,FP_SA_seq230315_PF2CP_R_280622_s_4F_2022_washed_shotgun__P04,SA_seq230315_PF2CP__R_280622_s_4F__2022_washed_shotgun,seq230315_PF2CP,R2,R-280622-s-4F_S33_L004_R2_001.fastq.gz,./seq230315_PF2CP/R-280622-s-4F_S33_L004_R2_001.fastq.gz,40515599
FF_FP_SA_seq230315_PF2CP_R_280622_s_5F_2022_washed_shotgun_P01__R1,FP_SA_seq230315_PF2CP_R_280622_s_5F_2022_washed_shotgun__P01,SA_seq230315_PF2CP__R_280622_s_5F__2022_washed_shotgun,seq230315_PF2CP,R1,R-280622-s-5F_S42_L001_R1_001.fastq.gz,./seq230315_PF2CP/R-280622-s-5F_S42_L001_R1_001.fastq.gz,1637342
FF_FP_SA_seq230315_PF2CP_R_280622_s_5F_2022_washed_shotgun_P01__R2,FP_SA_seq230315_PF2CP_R_280622_s_5F_2022_washed_shotgun__P01,SA_seq230315_PF2CP__R_280622_s_5F__2022_washed_shotgun,seq230315_PF2CP,R2,R-280622-s-5F_S42_L001_R2_001.fastq.gz,./seq230315_PF2CP/R-280622-s-5F_S42_L001_R2_001.fastq.gz,1637342
FF_FP_SA_seq230315_PF2CP_R_280622_s_5F_2022_washed_shotgun_P02__R1,FP_SA_seq230315_PF2CP_R_280622_s_5F_2022_washed_shotgun__P02,SA_seq230315_PF2CP__R_280622_s_5F__2022_washed_shotgun,seq230315_PF2CP,R1,R-280622-s-5F_S42_L002_R1_001.fastq.gz,./seq230315_PF2CP/R-280622-s-5F_S42_L002_R1_001.fastq.gz,1794351
FF_FP_SA_seq230315_PF2CP_R_280622_s_5F_2022_washed_shotgun_P02__R2,FP_SA_seq230315_PF2CP_R_280622_s_5F_2022_washed_shotgun__P02,SA_seq230315_PF2CP__R_280622_s_5F__2022_washed_shotgun,seq230315_PF2CP,R2,R-280622-s-5F_S42_L002_R2_001.fastq.gz,./seq230315_PF2CP/R-280622-s-5F_S42_L002_R2_001.fastq.gz,1794351
FF_FP_SA_seq230315_PF2CP_R_280622_s_5F_2022_washed_shotgun_P03__R1,FP_SA_seq230315_PF2CP_R_280622_s_5F_2022_washed_shotgun__P03,SA_seq230315_PF2CP__R_280622_s_5F__2022_washed_shotgun,seq230315_PF2CP,R1,R-280622-s-5F_S42_L003_R1_001.fastq.gz,./seq230315_PF2CP/R-280622-s-5F_S42_L003_R1_001.fastq.gz,1920091
FF_FP_SA_seq230315_PF2CP_R_280622_s_5F_2022_washed_shotgun_P03__R2,FP_SA_seq230315_PF2CP_R_280622_s_5F_2022_washed_shotgun__P03,SA_seq230315_PF2CP__R_280622_s_5F__2022_washed_shotgun,seq230315_PF2CP,R2,R-280622-s-5F_S42_L003_R2_001.fastq.gz,./seq230315_PF2CP/R-280622-s-5F_S42_L003_R2_001.fastq.gz,1920091
FF_FP_SA_seq230315_PF2CP_R_280622_s_5F_2022_washed_shotgun_P04__R1,FP_SA_seq230315_PF2CP_R_280622_s_5F_2022_washed_shotgun__P04,SA_seq230315_PF2CP__R_280622_s_5F__2022_washed_shotgun,seq230315_PF2CP,R1,R-280622-s-5F_S42_L004_R1_001.fastq.gz,./seq230315_PF2CP/R-280622-s-5F_S42_L004_R1_001.fastq.gz,2012569
FF_FP_SA_seq230315_PF2CP_R_280622_s_5F_2022_washed_shotgun_P04__R2,FP_SA_seq230315_PF2CP_R_280622_s_5F_2022_washed_shotgun__P04,SA_seq230315_PF2CP__R_280622_s_5F__2022_washed_shotgun,seq230315_PF2CP,R2,R-280622-s-5F_S42_L004_R2_001.fastq.gz,./seq230315_PF2CP/R-280622-s-5F_S42_L004_R2_001.fastq.gz,2012569
FF_FP_SA_seq230315_PF2CP_R_280622_s_6F_2022_washed_shotgun_P01__R1,FP_SA_seq230315_PF2CP_R_280622_s_6F_2022_washed_shotgun__P01,SA_seq230315_PF2CP__R_280622_s_6F__2022_washed_shotgun,seq230315_PF2CP,R1,R-280622-s-6F_S51_L001_R1_001.fastq.gz,./seq230315_PF2CP/R-280622-s-6F_S51_L001_R1_001.fastq.gz,3418206
FF_FP_SA_seq230315_PF2CP_R_280622_s_6F_2022_washed_shotgun_P01__R2,FP_SA_seq230315_PF2CP_R_280622_s_6F_2022_washed_shotgun__P01,SA_seq230315_PF2CP__R_280622_s_6F__2022_washed_shotgun,seq230315_PF2CP,R2,R-280622-s-6F_S51_L001_R2_001.fastq.gz,./seq230315_PF2CP/R-280622-s-6F_S51_L001_R2_001.fastq.gz,3418206
FF_FP_SA_seq230315_PF2CP_R_280622_s_6F_2022_washed_shotgun_P02__R1,FP_SA_seq230315_PF2CP_R_280622_s_6F_2022_washed_shotgun__P02,SA_seq230315_PF2CP__R_280622_s_6F__2022_washed_shotgun,seq230315_PF2CP,R1,R-280622-s-6F_S51_L002_R1_001.fastq.gz,./seq230315_PF2CP/R-280622-s-6F_S51_L002_R1_001.fastq.gz,3585658
FF_FP_SA_seq230315_PF2CP_R_280622_s_6F_2022_washed_shotgun_P02__R2,FP_SA_seq230315_PF2CP_R_280622_s_6F_2022_washed_shotgun__P02,SA_seq230315_PF2CP__R_280622_s_6F__2022_washed_shotgun,seq230315_PF2CP,R2,R-280622-s-6F_S51_L002_R2_001.fastq.gz,./seq230315_PF2CP/R-280622-s-6F_S51_L002_R2_001.fastq.gz,3585658
FF_FP_SA_seq230315_PF2CP_R_280622_s_6F_2022_washed_shotgun_P03__R1,FP_SA_seq230315_PF2CP_R_280622_s_6F_2022_washed_shotgun__P03,SA_seq230315_PF2CP__R_280622_s_6F__2022_washed_shotgun,seq230315_PF2CP,R1,R-280622-s-6F_S51_L003_R1_001.fastq.gz,./seq230315_PF2CP/R-280622-s-6F_S51_L003_R1_001.fastq.gz,3717864
FF_FP_SA_seq230315_PF2CP_R_280622_s_6F_2022_washed_shotgun_P03__R2,FP_SA_seq230315_PF2CP_R_280622_s_6F_2022_washed_shotgun__P03,SA_seq230315_PF2CP__R_280622_s_6F__2022_washed_shotgun,seq230315_PF2CP,R2,R-280622-s-6F_S51_L003_R2_001.fastq.gz,./seq230315_PF2CP/R-280622-s-6F_S51_L003_R2_001.fastq.gz,3717864
FF_FP_SA_seq230315_PF2CP_R_280622_s_6F_2022_washed_shotgun_P04__R1,FP_SA_seq230315_PF2CP_R_280622_s_6F_2022_washed_shotgun__P04,SA_seq230315_PF2CP__R_280622_s_6F__2022_washed_shotgun,seq230315_PF2CP,R1,R-280622-s-6F_S51_L004_R1_001.fastq.gz,./seq230315_PF2CP/R-280622-s-6F_S51_L004_R1_001.fastq.gz,3814333
FF_FP_SA_seq230315_PF2CP_R_280622_s_6F_2022_washed_shotgun_P04__R2,FP_SA_seq230315_PF2CP_R_280622_s_6F_2022_washed_shotgun__P04,SA_seq230315_PF2CP__R_280622_s_6F__2022_washed_shotgun,seq230315_PF2CP,R2,R-280622-s-6F_S51_L004_R2_001.fastq.gz,./seq230315_PF2CP/R-280622-s-6F_S51_L004_R2_001.fastq.gz,3814333
FF_FP_SA_seq230315_PF2CP_R_280622_s_7F_2022_washed_shotgun_P01__R1,FP_SA_seq230315_PF2CP_R_280622_s_7F_2022_washed_shotgun__P01,SA_seq230315_PF2CP__R_280622_s_7F__2022_washed_shotgun,seq230315_PF2CP,R1,R-280622-s-7F_S60_L001_R1_001.fastq.gz,./seq230315_PF2CP/R-280622-s-7F_S60_L001_R1_001.fastq.gz,14550280
FF_FP_SA_seq230315_PF2CP_R_280622_s_7F_2022_washed_shotgun_P01__R2,FP_SA_seq230315_PF2CP_R_280622_s_7F_2022_washed_shotgun__P01,SA_seq230315_PF2CP__R_280622_s_7F__2022_washed_shotgun,seq230315_PF2CP,R2,R-280622-s-7F_S60_L001_R2_001.fastq.gz,./seq230315_PF2CP/R-280622-s-7F_S60_L001_R2_001.fastq.gz,14550280
FF_FP_SA_seq230315_PF2CP_R_280622_s_7F_2022_washed_shotgun_P02__R1,FP_SA_seq230315_PF2CP_R_280622_s_7F_2022_washed_shotgun__P02,SA_seq230315_PF2CP__R_280622_s_7F__2022_washed_shotgun,seq230315_PF2CP,R1,R-280622-s-7F_S60_L002_R1_001.fastq.gz,./seq230315_PF2CP/R-280622-s-7F_S60_L002_R1_001.fastq.gz,14401943
FF_FP_SA_seq230315_PF2CP_R_280622_s_7F_2022_washed_shotgun_P02__R2,FP_SA_seq230315_PF2CP_R_280622_s_7F_2022_washed_shotgun__P02,SA_seq230315_PF2CP__R_280622_s_7F__2022_washed_shotgun,seq230315_PF2CP,R2,R-280622-s-7F_S60_L002_R2_001.fastq.gz,./seq230315_PF2CP/R-280622-s-7F_S60_L002_R2_001.fastq.gz,14401943
FF_FP_SA_seq230315_PF2CP_R_280622_s_7F_2022_washed_shotgun_P03__R1,FP_SA_seq230315_PF2CP_R_280622_s_7F_2022_washed_shotgun__P03,SA_seq230315_PF2CP__R_280622_s_7F__2022_washed_shotgun,seq230315_PF2CP,R1,R-280622-s-7F_S60_L003_R1_001.fastq.gz,./seq230315_PF2CP/R-280622-s-7F_S60_L003_R1_001.fastq.gz,14084026
FF_FP_SA_seq230315_PF2CP_R_280622_s_7F_2022_washed_shotgun_P03__R2,FP_SA_seq230315_PF2CP_R_280622_s_7F_2022_washed_shotgun__P03,SA_seq230315_PF2CP__R_280622_s_7F__2022_washed_shotgun,seq230315_PF2CP,R2,R-280622-s-7F_S60_L003_R2_001.fastq.gz,./seq230315_PF2CP/R-280622-s-7F_S60_L003_R2_001.fastq.gz,14084026
FF_FP_SA_seq230315_PF2CP_R_280622_s_7F_2022_washed_shotgun_P04__R1,FP_SA_seq230315_PF2CP_R_280622_s_7F_2022_washed_shotgun__P04,SA_seq230315_PF2CP__R_280622_s_7F__2022_washed_shotgun,seq230315_PF2CP,R1,R-280622-s-7F_S60_L004_R1_001.fastq.gz,./seq230315_PF2CP/R-280622-s-7F_S60_L004_R1_001.fastq.gz,13877823
FF_FP_SA_seq230315_PF2CP_R_280622_s_7F_2022_washed_shotgun_P04__R2,FP_SA_seq230315_PF2CP_R_280622_s_7F_2022_washed_shotgun__P04,SA_seq230315_PF2CP__R_280622_s_7F__2022_washed_shotgun,seq230315_PF2CP,R2,R-280622-s-7F_S60_L004_R2_001.fastq.gz,./seq230315_PF2CP/R-280622-s-7F_S60_L004_R2_001.fastq.gz,13877823
FF_FP_SA_seq230315_PF2CP_R_280622_s_8F_2022_washed_shotgun_P01__R1,FP_SA_seq230315_PF2CP_R_280622_s_8F_2022_washed_shotgun__P01,SA_seq230315_PF2CP__R_280622_s_8F__2022_washed_shotgun,seq230315_PF2CP,R1,R-280622-s-8F_S69_L001_R1_001.fastq.gz,./seq230315_PF2CP/R-280622-s-8F_S69_L001_R1_001.fastq.gz,1246584
FF_FP_SA_seq230315_PF2CP_R_280622_s_8F_2022_washed_shotgun_P01__R2,FP_SA_seq230315_PF2CP_R_280622_s_8F_2022_washed_shotgun__P01,SA_seq230315_PF2CP__R_280622_s_8F__2022_washed_shotgun,seq230315_PF2CP,R2,R-280622-s-8F_S69_L001_R2_001.fastq.gz,./seq230315_PF2CP/R-280622-s-8F_S69_L001_R2_001.fastq.gz,1246584
FF_FP_SA_seq230315_PF2CP_R_280622_s_8F_2022_washed_shotgun_P02__R1,FP_SA_seq230315_PF2CP_R_280622_s_8F_2022_washed_shotgun__P02,SA_seq230315_PF2CP__R_280622_s_8F__2022_washed_shotgun,seq230315_PF2CP,R1,R-280622-s-8F_S69_L002_R1_001.fastq.gz,./seq230315_PF2CP/R-280622-s-8F_S69_L002_R1_001.fastq.gz,1258530
FF_FP_SA_seq230315_PF2CP_R_280622_s_8F_2022_washed_shotgun_P02__R2,FP_SA_seq230315_PF2CP_R_280622_s_8F_2022_washed_shotgun__P02,SA_seq230315_PF2CP__R_280622_s_8F__2022_washed_shotgun,seq230315_PF2CP,R2,R-280622-s-8F_S69_L002_R2_001.fastq.gz,./seq230315_PF2CP/R-280622-s-8F_S69_L002_R2_001.fastq.gz,1258530
FF_FP_SA_seq230315_PF2CP_R_280622_s_8F_2022_washed_shotgun_P03__R1,FP_SA_seq230315_PF2CP_R_280622_s_8F_2022_washed_shotgun__P03,SA_seq230315_PF2CP__R_280622_s_8F__2022_washed_shotgun,seq230315_PF2CP,R1,R-280622-s-8F_S69_L003_R1_001.fastq.gz,./seq230315_PF2CP/R-280622-s-8F_S69_L003_R1_001.fastq.gz,1270612
FF_FP_SA_seq230315_PF2CP_R_280622_s_8F_2022_washed_shotgun_P03__R2,FP_SA_seq230315_PF2CP_R_280622_s_8F_2022_washed_shotgun__P03,SA_seq230315_PF2CP__R_280622_s_8F__2022_washed_shotgun,seq230315_PF2CP,R2,R-280622-s-8F_S69_L003_R2_001.fastq.gz,./seq230315_PF2CP/R-280622-s-8F_S69_L003_R2_001.fastq.gz,1270612
FF_FP_SA_seq230315_PF2CP_R_280622_s_8F_2022_washed_shotgun_P04__R1,FP_SA_seq230315_PF2CP_R_280622_s_8F_2022_washed_shotgun__P04,SA_seq230315_PF2CP__R_280622_s_8F__2022_washed_shotgun,seq230315_PF2CP,R1,R-280622-s-8F_S69_L004_R1_001.fastq.gz,./seq230315_PF2CP/R-280622-s-8F_S69_L004_R1_001.fastq.gz,1272813
FF_FP_SA_seq230315_PF2CP_R_280622_s_8F_2022_washed_shotgun_P04__R2,FP_SA_seq230315_PF2CP_R_280622_s_8F_2022_washed_shotgun__P04,SA_seq230315_PF2CP__R_280622_s_8F__2022_washed_shotgun,seq230315_PF2CP,R2,R-280622-s-8F_S69_L004_R2_001.fastq.gz,./seq230315_PF2CP/R-280622-s-8F_S69_L004_R2_001.fastq.gz,1272813
FF_FP_SA_seq230315_PF2CP_R_280622_s_9F_2022_washed_shotgun_P01__R1,FP_SA_seq230315_PF2CP_R_280622_s_9F_2022_washed_shotgun__P01,SA_seq230315_PF2CP__R_280622_s_9F__2022_washed_shotgun,seq230315_PF2CP,R1,R-280622-s-9F_S78_L001_R1_001.fastq.gz,./seq230315_PF2CP/R-280622-s-9F_S78_L001_R1_001.fastq.gz,4993833
FF_FP_SA_seq230315_PF2CP_R_280622_s_9F_2022_washed_shotgun_P01__R2,FP_SA_seq230315_PF2CP_R_280622_s_9F_2022_washed_shotgun__P01,SA_seq230315_PF2CP__R_280622_s_9F__2022_washed_shotgun,seq230315_PF2CP,R2,R-280622-s-9F_S78_L001_R2_001.fastq.gz,./seq230315_PF2CP/R-280622-s-9F_S78_L001_R2_001.fastq.gz,4993833
FF_FP_SA_seq230315_PF2CP_R_280622_s_9F_2022_washed_shotgun_P02__R1,FP_SA_seq230315_PF2CP_R_280622_s_9F_2022_washed_shotgun__P02,SA_seq230315_PF2CP__R_280622_s_9F__2022_washed_shotgun,seq230315_PF2CP,R1,R-280622-s-9F_S78_L002_R1_001.fastq.gz,./seq230315_PF2CP/R-280622-s-9F_S78_L002_R1_001.fastq.gz,5214141
FF_FP_SA_seq230315_PF2CP_R_280622_s_9F_2022_washed_shotgun_P02__R2,FP_SA_seq230315_PF2CP_R_280622_s_9F_2022_washed_shotgun__P02,SA_seq230315_PF2CP__R_280622_s_9F__2022_washed_shotgun,seq230315_PF2CP,R2,R-280622-s-9F_S78_L002_R2_001.fastq.gz,./seq230315_PF2CP/R-280622-s-9F_S78_L002_R2_001.fastq.gz,5214141
FF_FP_SA_seq230315_PF2CP_R_280622_s_9F_2022_washed_shotgun_P03__R1,FP_SA_seq230315_PF2CP_R_280622_s_9F_2022_washed_shotgun__P03,SA_seq230315_PF2CP__R_280622_s_9F__2022_washed_shotgun,seq230315_PF2CP,R1,R-280622-s-9F_S78_L003_R1_001.fastq.gz,./seq230315_PF2CP/R-280622-s-9F_S78_L003_R1_001.fastq.gz,5453603
FF_FP_SA_seq230315_PF2CP_R_280622_s_9F_2022_washed_shotgun_P03__R2,FP_SA_seq230315_PF2CP_R_280622_s_9F_2022_washed_shotgun__P03,SA_seq230315_PF2CP__R_280622_s_9F__2022_washed_shotgun,seq230315_PF2CP,R2,R-280622-s-9F_S78_L003_R2_001.fastq.gz,./seq230315_PF2CP/R-280622-s-9F_S78_L003_R2_001.fastq.gz,5453603
FF_FP_SA_seq230315_PF2CP_R_280622_s_9F_2022_washed_shotgun_P04__R1,FP_SA_seq230315_PF2CP_R_280622_s_9F_2022_washed_shotgun__P04,SA_seq230315_PF2CP__R_280622_s_9F__2022_washed_shotgun,seq230315_PF2CP,R1,R-280622-s-9F_S78_L004_R1_001.fastq.gz,./seq230315_PF2CP/R-280622-s-9F_S78_L004_R1_001.fastq.gz,5565438
FF_FP_SA_seq230315_PF2CP_R_280622_s_9F_2022_washed_shotgun_P04__R2,FP_SA_seq230315_PF2CP_R_280622_s_9F_2022_washed_shotgun__P04,SA_seq230315_PF2CP__R_280622_s_9F__2022_washed_shotgun,seq230315_PF2CP,R2,R-280622-s-9F_S78_L004_R2_001.fastq.gz,./seq230315_PF2CP/R-280622-s-9F_S78_L004_R2_001.fastq.gz,5565438
FF_FP_SA_seq230315_PF2CP_R_280622_s_10F_2022_washed_shotgun_P01__R1,FP_SA_seq230315_PF2CP_R_280622_s_10F_2022_washed_shotgun__P01,SA_seq230315_PF2CP__R_280622_s_10F__2022_washed_shotgun,seq230315_PF2CP,R1,R-280622-s-10F_S86_L001_R1_001.fastq.gz,./seq230315_PF2CP/R-280622-s-10F_S86_L001_R1_001.fastq.gz,5321950
FF_FP_SA_seq230315_PF2CP_R_280622_s_10F_2022_washed_shotgun_P01__R2,FP_SA_seq230315_PF2CP_R_280622_s_10F_2022_washed_shotgun__P01,SA_seq230315_PF2CP__R_280622_s_10F__2022_washed_shotgun,seq230315_PF2CP,R2,R-280622-s-10F_S86_L001_R2_001.fastq.gz,./seq230315_PF2CP/R-280622-s-10F_S86_L001_R2_001.fastq.gz,5321950
FF_FP_SA_seq230315_PF2CP_R_280622_s_10F_2022_washed_shotgun_P02__R1,FP_SA_seq230315_PF2CP_R_280622_s_10F_2022_washed_shotgun__P02,SA_seq230315_PF2CP__R_280622_s_10F__2022_washed_shotgun,seq230315_PF2CP,R1,R-280622-s-10F_S86_L002_R1_001.fastq.gz,./seq230315_PF2CP/R-280622-s-10F_S86_L002_R1_001.fastq.gz,5278242
FF_FP_SA_seq230315_PF2CP_R_280622_s_10F_2022_washed_shotgun_P02__R2,FP_SA_seq230315_PF2CP_R_280622_s_10F_2022_washed_shotgun__P02,SA_seq230315_PF2CP__R_280622_s_10F__2022_washed_shotgun,seq230315_PF2CP,R2,R-280622-s-10F_S86_L002_R2_001.fastq.gz,./seq230315_PF2CP/R-280622-s-10F_S86_L002_R2_001.fastq.gz,5278242
FF_FP_SA_seq230315_PF2CP_R_280622_s_10F_2022_washed_shotgun_P03__R1,FP_SA_seq230315_PF2CP_R_280622_s_10F_2022_washed_shotgun__P03,SA_seq230315_PF2CP__R_280622_s_10F__2022_washed_shotgun,seq230315_PF2CP,R1,R-280622-s-10F_S86_L003_R1_001.fastq.gz,./seq230315_PF2CP/R-280622-s-10F_S86_L003_R1_001.fastq.gz,5203472
FF_FP_SA_seq230315_PF2CP_R_280622_s_10F_2022_washed_shotgun_P03__R2,FP_SA_seq230315_PF2CP_R_280622_s_10F_2022_washed_shotgun__P03,SA_seq230315_PF2CP__R_280622_s_10F__2022_washed_shotgun,seq230315_PF2CP,R2,R-280622-s-10F_S86_L003_R2_001.fastq.gz,./seq230315_PF2CP/R-280622-s-10F_S86_L003_R2_001.fastq.gz,5203472
FF_FP_SA_seq230315_PF2CP_R_280622_s_10F_2022_washed_shotgun_P04__R1,FP_SA_seq230315_PF2CP_R_280622_s_10F_2022_washed_shotgun__P04,SA_seq230315_PF2CP__R_280622_s_10F__2022_washed_shotgun,seq230315_PF2CP,R1,R-280622-s-10F_S86_L004_R1_001.fastq.gz,./seq230315_PF2CP/R-280622-s-10F_S86_L004_R1_001.fastq.gz,5146047
FF_FP_SA_seq230315_PF2CP_R_280622_s_10F_2022_washed_shotgun_P04__R2,FP_SA_seq230315_PF2CP_R_280622_s_10F_2022_washed_shotgun__P04,SA_seq230315_PF2CP__R_280622_s_10F__2022_washed_shotgun,seq230315_PF2CP,R2,R-280622-s-10F_S86_L004_R2_001.fastq.gz,./seq230315_PF2CP/R-280622-s-10F_S86_L004_R2_001.fastq.gz,5146047
FF_FP_SA_seq230315_PF2CP_R_280622_s_11F_2022_washed_shotgun_P01__R1,FP_SA_seq230315_PF2CP_R_280622_s_11F_2022_washed_shotgun__P01,SA_seq230315_PF2CP__R_280622_s_11F__2022_washed_shotgun,seq230315_PF2CP,R1,R-280622-s-11F_S95_L001_R1_001.fastq.gz,./seq230315_PF2CP/R-280622-s-11F_S95_L001_R1_001.fastq.gz,4429106
