run_library_assignment_id,sequencing_run_id,library_preparation_id
RLA__seq240412_BRLUV__LP__DX__L-230622-w-23-2__11.0__8H__2023-07-24__11.0__8H__188.0__ITS,seq240412_BRLUV,LP__DX__L-230622-w-23-2__11.0__8H__2023-07-24__11.0__8H__188.0__ITS
RLA__seq240412_BRLUV__LP__DX__L-230622-w-21-7__11.0__7G__2023-07-24__11.0__7G__175.0__ITS,seq240412_BRLUV,LP__DX__L-230622-w-21-7__11.0__7G__2023-07-24__11.0__7G__175.0__ITS
RLA__seq240412_BRLUV__LP__DX__L-230622-w-21-5__11.0__7E__2023-07-20__11.0__7E__151.0__ITS,seq240412_BRLUV,LP__DX__L-230622-w-21-5__11.0__7E__2023-07-20__11.0__7E__151.0__ITS
RLA__seq240412_BRLUV__LP__DX__L-230622-w-21-4__11.0__7D__2023-07-20__11.0__7D__139.0__ITS,seq240412_BRLUV,LP__DX__L-230622-w-21-4__11.0__7D__2023-07-20__11.0__7D__139.0__ITS
RLA__seq240412_BRLUV__LP__DX__L-230622-w-21-3__11.0__7C__2023-07-20__11.0__7C__127.0__ITS,seq240412_BRLUV,LP__DX__L-230622-w-21-3__11.0__7C__2023-07-20__11.0__7C__127.0__ITS
RLA__seq240412_BRLUV__LP__DX__L-230622-w-21-2__11.0__7B__2023-07-20__11.0__7B__115.0__ITS,seq240412_BRLUV,LP__DX__L-230622-w-21-2__11.0__7B__2023-07-20__11.0__7B__115.0__ITS
RLA__seq240412_BRLUV__LP__DX__L-230622-w-21-1__11.0__7A__2023-07-20__11.0__7A__103.0__ITS,seq240412_BRLUV,LP__DX__L-230622-w-21-1__11.0__7A__2023-07-20__11.0__7A__103.0__ITS
RLA__seq240412_BRLUV__LP__DX__L-230622-w-20-7__11.0__6H__2023-07-20__11.0__6H__186.0__ITS,seq240412_BRLUV,LP__DX__L-230622-w-20-7__11.0__6H__2023-07-20__11.0__6H__186.0__ITS
RLA__seq240412_BRLUV__LP__DX__L-230622-w-20-6__11.0__6G__2023-07-20__11.0__6G__174.0__ITS,seq240412_BRLUV,LP__DX__L-230622-w-20-6__11.0__6G__2023-07-20__11.0__6G__174.0__ITS
RLA__seq240412_BRLUV__LP__DX__L-230622-w-21-6__11.0__7F__2023-07-20__11.0__7F__163.0__ITS,seq240412_BRLUV,LP__DX__L-230622-w-21-6__11.0__7F__2023-07-20__11.0__7F__163.0__ITS
RLA__seq240412_BRLUV__LP__DX__S-240622-w-19-4__5.0__5F__2023-03-03__5.0__5F__65.0__16S,seq240412_BRLUV,LP__DX__S-240622-w-19-4__5.0__5F__2023-03-03__5.0__5F__65.0__16S
RLA__seq240412_BRLUV__LP__DX__H-200622-w-1-2__6.0__1C__2023-03-31__6.0__1C__217.0__16S,seq240412_BRLUV,LP__DX__H-200622-w-1-2__6.0__1C__2023-03-31__6.0__1C__217.0__16S
RLA__seq240412_BRLUV__LP__DX__H-200622-w-11-5__6.0__10C__2023-06-15__6.0__10C__226.0__16S,seq240412_BRLUV,LP__DX__H-200622-w-11-5__6.0__10C__2023-06-15__6.0__10C__226.0__16S
RLA__seq240412_BRLUV__LP__DX__H-200622-w-11-4__6.0__10B__2023-06-15__6.0__10B__214.0__16S,seq240412_BRLUV,LP__DX__H-200622-w-11-4__6.0__10B__2023-06-15__6.0__10B__214.0__16S
RLA__seq240412_BRLUV__LP__DX__H-200622-w-11-3__6.0__10A__2023-06-15__6.0__10A__202.0__16S,seq240412_BRLUV,LP__DX__H-200622-w-11-3__6.0__10A__2023-06-15__6.0__10A__202.0__16S
RLA__seq240412_BRLUV__LP__DX__H-200622-w-11-2__6.0__9H__2023-06-15__6.0__9H__285.0__16S,seq240412_BRLUV,LP__DX__H-200622-w-11-2__6.0__9H__2023-06-15__6.0__9H__285.0__16S
RLA__seq240412_BRLUV__LP__DX__H-200622-w-11-1__6.0__9G__2023-06-15__6.0__9G__273.0__16S,seq240412_BRLUV,LP__DX__H-200622-w-11-1__6.0__9G__2023-06-15__6.0__9G__273.0__16S
RLA__seq240412_BRLUV__LP__DX__H-200622-w-10-7__6.0__9F__2023-06-15__6.0__9F__261.0__16S,seq240412_BRLUV,LP__DX__H-200622-w-10-7__6.0__9F__2023-06-15__6.0__9F__261.0__16S
RLA__seq240412_BRLUV__LP__DX__H-200622-w-10-6__6.0__9E__2023-06-15__6.0__9E__249.0__16S,seq240412_BRLUV,LP__DX__H-200622-w-10-6__6.0__9E__2023-06-15__6.0__9E__249.0__16S
RLA__seq240412_BRLUV__LP__DX__H-200622-w-10-5__6.0__9D__2023-06-15__6.0__9D__237.0__16S,seq240412_BRLUV,LP__DX__H-200622-w-10-5__6.0__9D__2023-06-15__6.0__9D__237.0__16S
RLA__seq240412_BRLUV__LP__DX__H-200622-w-10-4__6.0__9C__2023-06-15__6.0__9C__225.0__16S,seq240412_BRLUV,LP__DX__H-200622-w-10-4__6.0__9C__2023-06-15__6.0__9C__225.0__16S
RLA__seq240412_BRLUV__LP__DX__H-200622-w-10-3__6.0__9B__2023-06-15__6.0__9B__213.0__16S,seq240412_BRLUV,LP__DX__H-200622-w-10-3__6.0__9B__2023-06-15__6.0__9B__213.0__16S
RLA__seq240412_BRLUV__LP__DX__H-200622-w-10-2__6.0__9A__2023-06-15__6.0__9A__201.0__16S,seq240412_BRLUV,LP__DX__H-200622-w-10-2__6.0__9A__2023-06-15__6.0__9A__201.0__16S
RLA__seq240412_BRLUV__LP__DX__H-200622-w-10-1__6.0__8H__2023-06-15__6.0__8H__284.0__16S,seq240412_BRLUV,LP__DX__H-200622-w-10-1__6.0__8H__2023-06-15__6.0__8H__284.0__16S
RLA__seq240412_BRLUV__LP__DX__H-200622-w-9-7__6.0__8G__2023-06-15__6.0__8G__272.0__16S,seq240412_BRLUV,LP__DX__H-200622-w-9-7__6.0__8G__2023-06-15__6.0__8G__272.0__16S
RLA__seq240412_BRLUV__LP__DX__H-200622-w-9-6__6.0__8F__2023-06-15__6.0__8F__260.0__16S,seq240412_BRLUV,LP__DX__H-200622-w-9-6__6.0__8F__2023-06-15__6.0__8F__260.0__16S
RLA__seq240412_BRLUV__LP__DX__H-200622-w-9-5__6.0__8E__2023-06-15__6.0__8E__248.0__16S,seq240412_BRLUV,LP__DX__H-200622-w-9-5__6.0__8E__2023-06-15__6.0__8E__248.0__16S
RLA__seq240412_BRLUV__LP__DX__H-200622-w-9-3__6.0__8C__2023-06-15__6.0__8C__224.0__16S,seq240412_BRLUV,LP__DX__H-200622-w-9-3__6.0__8C__2023-06-15__6.0__8C__224.0__16S
RLA__seq240412_BRLUV__LP__DX__H-200622-w-9-2__6.0__8B__2023-06-15__6.0__8B__212.0__16S,seq240412_BRLUV,LP__DX__H-200622-w-9-2__6.0__8B__2023-06-15__6.0__8B__212.0__16S
RLA__seq240412_BRLUV__LP__DX__H-200622-w-9-1__6.0__8A__2023-06-15__6.0__8A__200.0__16S,seq240412_BRLUV,LP__DX__H-200622-w-9-1__6.0__8A__2023-06-15__6.0__8A__200.0__16S
RLA__seq240412_BRLUV__LP__DX__H-200622-w-8-7__6.0__7H__2023-06-15__6.0__7H__283.0__16S,seq240412_BRLUV,LP__DX__H-200622-w-8-7__6.0__7H__2023-06-15__6.0__7H__283.0__16S
RLA__seq240412_BRLUV__LP__DX__H-200622-w-8-6__6.0__7G__2023-06-15__6.0__7G__271.0__16S,seq240412_BRLUV,LP__DX__H-200622-w-8-6__6.0__7G__2023-06-15__6.0__7G__271.0__16S
RLA__seq240412_BRLUV__LP__DX__H-200622-w-8-5__6.0__7F__2023-06-15__6.0__7F__259.0__16S,seq240412_BRLUV,LP__DX__H-200622-w-8-5__6.0__7F__2023-06-15__6.0__7F__259.0__16S
RLA__seq240412_BRLUV__LP__DX__H-200622-w-11-6__6.0__10D__2023-06-19__6.0__10D__238.0__16S,seq240412_BRLUV,LP__DX__H-200622-w-11-6__6.0__10D__2023-06-19__6.0__10D__238.0__16S
RLA__seq240412_BRLUV__LP__DX__H-200622-w-8-4__6.0__7E__2023-06-15__6.0__7E__247.0__16S,seq240412_BRLUV,LP__DX__H-200622-w-8-4__6.0__7E__2023-06-15__6.0__7E__247.0__16S
RLA__seq240412_BRLUV__LP__DX__H-200622-w-11-7__6.0__10E__2023-06-19__6.0__10E__250.0__16S,seq240412_BRLUV,LP__DX__H-200622-w-11-7__6.0__10E__2023-06-19__6.0__10E__250.0__16S
RLA__seq240412_BRLUV__LP__DX__H-200622-w-12-2__6.0__10G__2023-06-19__6.0__10G__274.0__16S,seq240412_BRLUV,LP__DX__H-200622-w-12-2__6.0__10G__2023-06-19__6.0__10G__274.0__16S
RLA__seq240412_BRLUV__LP__DX__A-230622-w-12-7__8.0__11D__2023-07-31__8.0__11D__335.0__16S,seq240412_BRLUV,LP__DX__A-230622-w-12-7__8.0__11D__2023-07-31__8.0__11D__335.0__16S
RLA__seq240412_BRLUV__LP__DX__A-230622-w-13-2__8.0__11F__2023-07-31__8.0__11F__359.0__16S,seq240412_BRLUV,LP__DX__A-230622-w-13-2__8.0__11F__2023-07-31__8.0__11F__359.0__16S
RLA__seq240412_BRLUV__LP__DX__A-230622-w-13-3__8.0__11G__2023-07-31__8.0__11G__371.0__16S,seq240412_BRLUV,LP__DX__A-230622-w-13-3__8.0__11G__2023-07-31__8.0__11G__371.0__16S
RLA__seq240412_BRLUV__LP__DX__A-230622-w-13-4__8.0__11H__2023-07-31__8.0__11H__383.0__16S,seq240412_BRLUV,LP__DX__A-230622-w-13-4__8.0__11H__2023-07-31__8.0__11H__383.0__16S
RLA__seq240412_BRLUV__LP__DX__A-230622-w-13-5__8.0__12A__2023-07-31__8.0__12A__300.0__16S,seq240412_BRLUV,LP__DX__A-230622-w-13-5__8.0__12A__2023-07-31__8.0__12A__300.0__16S
RLA__seq240412_BRLUV__LP__DX__A-230622-w-13-6__8.0__12B__2023-07-31__8.0__12B__312.0__16S,seq240412_BRLUV,LP__DX__A-230622-w-13-6__8.0__12B__2023-07-31__8.0__12B__312.0__16S
RLA__seq240412_BRLUV__LP__DX__A-230622-w-13-7__8.0__12C__2023-07-31__8.0__12C__324.0__16S,seq240412_BRLUV,LP__DX__A-230622-w-13-7__8.0__12C__2023-07-31__8.0__12C__324.0__16S
RLA__seq240412_BRLUV__LP__DX__A-230622-w-14-1__8.0__12D__2023-07-31__8.0__12D__336.0__16S,seq240412_BRLUV,LP__DX__A-230622-w-14-1__8.0__12D__2023-07-31__8.0__12D__336.0__16S
RLA__seq240412_BRLUV__LP__DX__H-200622-w-14-1__6.0__12D__2023-06-19__6.0__12D__240.0__16S,seq240412_BRLUV,LP__DX__H-200622-w-14-1__6.0__12D__2023-06-19__6.0__12D__240.0__16S
RLA__seq240412_BRLUV__LP__DX__H-200622-w-13-7__6.0__12C__2023-06-19__6.0__12C__228.0__16S,seq240412_BRLUV,LP__DX__H-200622-w-13-7__6.0__12C__2023-06-19__6.0__12C__228.0__16S
RLA__seq240412_BRLUV__LP__DX__H-200622-w-13-6__6.0__12B__2023-06-19__6.0__12B__216.0__16S,seq240412_BRLUV,LP__DX__H-200622-w-13-6__6.0__12B__2023-06-19__6.0__12B__216.0__16S
RLA__seq240412_BRLUV__LP__DX__H-200622-w-13-5__6.0__12A__2023-06-19__6.0__12A__204.0__16S,seq240412_BRLUV,LP__DX__H-200622-w-13-5__6.0__12A__2023-06-19__6.0__12A__204.0__16S
RLA__seq240412_BRLUV__LP__DX__H-200622-w-13-2__6.0__11F__2023-06-19__6.0__11F__263.0__16S,seq240412_BRLUV,LP__DX__H-200622-w-13-2__6.0__11F__2023-06-19__6.0__11F__263.0__16S
RLA__seq240412_BRLUV__LP__DX__H-200622-w-12-7__6.0__11D__2023-06-19__6.0__11D__239.0__16S,seq240412_BRLUV,LP__DX__H-200622-w-12-7__6.0__11D__2023-06-19__6.0__11D__239.0__16S
RLA__seq240412_BRLUV__LP__DX__H-200622-w-12-5__6.0__11B__2023-06-19__6.0__11B__215.0__16S,seq240412_BRLUV,LP__DX__H-200622-w-12-5__6.0__11B__2023-06-19__6.0__11B__215.0__16S
RLA__seq240412_BRLUV__LP__DX__H-200622-w-12-4__6.0__11A__2023-06-19__6.0__11A__203.0__16S,seq240412_BRLUV,LP__DX__H-200622-w-12-4__6.0__11A__2023-06-19__6.0__11A__203.0__16S
RLA__seq240412_BRLUV__LP__DX__H-200622-w-12-3__6.0__10H__2023-06-19__6.0__10H__286.0__16S,seq240412_BRLUV,LP__DX__H-200622-w-12-3__6.0__10H__2023-06-19__6.0__10H__286.0__16S
RLA__seq240412_BRLUV__LP__DX__H-200622-w-12-1__6.0__10F__2023-06-19__6.0__10F__262.0__16S,seq240412_BRLUV,LP__DX__H-200622-w-12-1__6.0__10F__2023-06-19__6.0__10F__262.0__16S
RLA__seq240412_BRLUV__LP__DX__H-200622-w-6-2__6.0__5E__2023-06-12__6.0__5E__245.0__16S,seq240412_BRLUV,LP__DX__H-200622-w-6-2__6.0__5E__2023-06-12__6.0__5E__245.0__16S
RLA__seq240412_BRLUV__LP__DX__H-200622-w-6-3__6.0__5F__2023-06-12__6.0__5F__257.0__16S,seq240412_BRLUV,LP__DX__H-200622-w-6-3__6.0__5F__2023-06-12__6.0__5F__257.0__16S
RLA__seq240412_BRLUV__LP__DX__H-200622-w-6-4__6.0__5G__2023-06-12__6.0__5G__269.0__16S,seq240412_BRLUV,LP__DX__H-200622-w-6-4__6.0__5G__2023-06-12__6.0__5G__269.0__16S
RLA__seq240412_BRLUV__LP__DX__H-200622-w-4-6__6.0__4C__2023-06-08__6.0__4C__220.0__16S,seq240412_BRLUV,LP__DX__H-200622-w-4-6__6.0__4C__2023-06-08__6.0__4C__220.0__16S
RLA__seq240412_BRLUV__LP__DX__H-200622-w-4-7__6.0__4D__2023-06-12__6.0__4D__232.0__16S,seq240412_BRLUV,LP__DX__H-200622-w-4-7__6.0__4D__2023-06-12__6.0__4D__232.0__16S
RLA__seq240412_BRLUV__LP__DX__H-200622-w-5-2__6.0__4F__2023-06-12__6.0__4F__256.0__16S,seq240412_BRLUV,LP__DX__H-200622-w-5-2__6.0__4F__2023-06-12__6.0__4F__256.0__16S
RLA__seq240412_BRLUV__LP__DX__H-200622-w-5-3__6.0__4G__2023-06-12__6.0__4G__268.0__16S,seq240412_BRLUV,LP__DX__H-200622-w-5-3__6.0__4G__2023-06-12__6.0__4G__268.0__16S
RLA__seq240412_BRLUV__LP__DX__H-200622-w-5-4__6.0__4H__2023-06-12__6.0__4H__280.0__16S,seq240412_BRLUV,LP__DX__H-200622-w-5-4__6.0__4H__2023-06-12__6.0__4H__280.0__16S
RLA__seq240412_BRLUV__LP__DX__H-200622-w-5-5__6.0__5A__2023-06-12__6.0__5A__197.0__16S,seq240412_BRLUV,LP__DX__H-200622-w-5-5__6.0__5A__2023-06-12__6.0__5A__197.0__16S
RLA__seq240412_BRLUV__LP__DX__H-200622-w-5-6__6.0__5B__2023-06-12__6.0__5B__209.0__16S,seq240412_BRLUV,LP__DX__H-200622-w-5-6__6.0__5B__2023-06-12__6.0__5B__209.0__16S
RLA__seq240412_BRLUV__LP__DX__H-200622-w-5-7__6.0__5C__2023-06-12__6.0__5C__221.0__16S,seq240412_BRLUV,LP__DX__H-200622-w-5-7__6.0__5C__2023-06-12__6.0__5C__221.0__16S
RLA__seq240412_BRLUV__LP__DX__H-200622-w-6-1__6.0__5D__2023-06-12__6.0__5D__233.0__16S,seq240412_BRLUV,LP__DX__H-200622-w-6-1__6.0__5D__2023-06-12__6.0__5D__233.0__16S
RLA__seq240412_BRLUV__LP__DX__H-200622-w-6-6__6.0__6A__2023-06-12__6.0__6A__198.0__16S,seq240412_BRLUV,LP__DX__H-200622-w-6-6__6.0__6A__2023-06-12__6.0__6A__198.0__16S
RLA__seq240412_BRLUV__LP__DX__H-200622-w-6-7__6.0__6B__2023-06-12__6.0__6B__210.0__16S,seq240412_BRLUV,LP__DX__H-200622-w-6-7__6.0__6B__2023-06-12__6.0__6B__210.0__16S
RLA__seq240412_BRLUV__LP__DX__H-200622-w-7-1__6.0__6C__2023-06-12__6.0__6C__222.0__16S,seq240412_BRLUV,LP__DX__H-200622-w-7-1__6.0__6C__2023-06-12__6.0__6C__222.0__16S
RLA__seq240412_BRLUV__LP__DX__H-200622-w-7-2__6.0__6D__2023-06-12__6.0__6D__234.0__16S,seq240412_BRLUV,LP__DX__H-200622-w-7-2__6.0__6D__2023-06-12__6.0__6D__234.0__16S
RLA__seq240412_BRLUV__LP__DX__H-200622-w-7-3__6.0__6E__2023-06-12__6.0__6E__246.0__16S,seq240412_BRLUV,LP__DX__H-200622-w-7-3__6.0__6E__2023-06-12__6.0__6E__246.0__16S
RLA__seq240412_BRLUV__LP__DX__H-200622-w-7-4__6.0__6F__2023-06-12__6.0__6F__258.0__16S,seq240412_BRLUV,LP__DX__H-200622-w-7-4__6.0__6F__2023-06-12__6.0__6F__258.0__16S
RLA__seq240412_BRLUV__LP__DX__H-200622-w-7-5__6.0__6G__2023-06-12__6.0__6G__270.0__16S,seq240412_BRLUV,LP__DX__H-200622-w-7-5__6.0__6G__2023-06-12__6.0__6G__270.0__16S
RLA__seq240412_BRLUV__LP__DX__H-200622-w-7-6__6.0__6H__2023-06-12__6.0__6H__282.0__16S,seq240412_BRLUV,LP__DX__H-200622-w-7-6__6.0__6H__2023-06-12__6.0__6H__282.0__16S
RLA__seq240412_BRLUV__LP__DX__H-200622-w-7-7__6.0__7A__2023-06-12__6.0__7A__199.0__16S,seq240412_BRLUV,LP__DX__H-200622-w-7-7__6.0__7A__2023-06-12__6.0__7A__199.0__16S
RLA__seq240412_BRLUV__LP__DX__H-200622-w-8-1__6.0__7B__2023-06-12__6.0__7B__211.0__16S,seq240412_BRLUV,LP__DX__H-200622-w-8-1__6.0__7B__2023-06-12__6.0__7B__211.0__16S
RLA__seq240412_BRLUV__LP__DX__H-200622-w-8-2__6.0__7C__2023-06-12__6.0__7C__223.0__16S,seq240412_BRLUV,LP__DX__H-200622-w-8-2__6.0__7C__2023-06-12__6.0__7C__223.0__16S
RLA__seq240412_BRLUV__LP__DX__H-200622-w-8-3__6.0__7D__2023-06-15__6.0__7D__235.0__16S,seq240412_BRLUV,LP__DX__H-200622-w-8-3__6.0__7D__2023-06-15__6.0__7D__235.0__16S
RLA__seq240412_BRLUV__LP__DX__H-200622-w-4-5__6.0__4B__2023-06-08__6.0__4B__208.0__16S,seq240412_BRLUV,LP__DX__H-200622-w-4-5__6.0__4B__2023-06-08__6.0__4B__208.0__16S
RLA__seq240412_BRLUV__LP__DX__H-200622-w-4-4__6.0__4A__2023-06-08__6.0__4A__196.0__16S,seq240412_BRLUV,LP__DX__H-200622-w-4-4__6.0__4A__2023-06-08__6.0__4A__196.0__16S
RLA__seq240412_BRLUV__LP__DX__H-200622-w-4-3__6.0__3H__2023-06-08__6.0__3H__279.0__16S,seq240412_BRLUV,LP__DX__H-200622-w-4-3__6.0__3H__2023-06-08__6.0__3H__279.0__16S
RLA__seq240412_BRLUV__LP__DX__H-200622-w-4-2__6.0__3G__2023-06-08__6.0__3G__267.0__16S,seq240412_BRLUV,LP__DX__H-200622-w-4-2__6.0__3G__2023-06-08__6.0__3G__267.0__16S
RLA__seq240412_BRLUV__LP__DX__H-200622-w-1-5__6.0__1A__2023-03-31__6.0__1A__193.0__16S,seq240412_BRLUV,LP__DX__H-200622-w-1-5__6.0__1A__2023-03-31__6.0__1A__193.0__16S
RLA__seq240412_BRLUV__LP__DX__H-200622-w-1-1__6.0__1B__2023-03-31__6.0__1B__205.0__16S,seq240412_BRLUV,LP__DX__H-200622-w-1-1__6.0__1B__2023-03-31__6.0__1B__205.0__16S
RLA__seq240412_BRLUV__LP__DX__H-200622-w-6-5__6.0__5H__2023-06-12__6.0__5H__281.0__16S,seq240412_BRLUV,LP__DX__H-200622-w-6-5__6.0__5H__2023-06-12__6.0__5H__281.0__16S
RLA__seq240412_BRLUV__LP__DX__H-200622-w-1-3__6.0__1D__2023-03-31__6.0__1D__229.0__16S,seq240412_BRLUV,LP__DX__H-200622-w-1-3__6.0__1D__2023-03-31__6.0__1D__229.0__16S
RLA__seq240412_BRLUV__LP__DX__H-200622-w-1-4__6.0__1E__2023-03-31__6.0__1E__241.0__16S,seq240412_BRLUV,LP__DX__H-200622-w-1-4__6.0__1E__2023-03-31__6.0__1E__241.0__16S
RLA__seq240412_BRLUV__LP__DX__H-200622-w-1-6__6.0__1F__2023-06-08__6.0__1F__253.0__16S,seq240412_BRLUV,LP__DX__H-200622-w-1-6__6.0__1F__2023-06-08__6.0__1F__253.0__16S
RLA__seq240412_BRLUV__LP__DX__H-200622-w-1-7__6.0__1G__2023-06-08__6.0__1G__265.0__16S,seq240412_BRLUV,LP__DX__H-200622-w-1-7__6.0__1G__2023-06-08__6.0__1G__265.0__16S
RLA__seq240412_BRLUV__LP__DX__H-200622-w-2-1__6.0__1H__2023-06-08__6.0__1H__277.0__16S,seq240412_BRLUV,LP__DX__H-200622-w-2-1__6.0__1H__2023-06-08__6.0__1H__277.0__16S
RLA__seq240412_BRLUV__LP__DX__H-200622-w-2-2__6.0__2A__2023-06-08__6.0__2A__194.0__16S,seq240412_BRLUV,LP__DX__H-200622-w-2-2__6.0__2A__2023-06-08__6.0__2A__194.0__16S
RLA__seq240412_BRLUV__LP__DX__H-200622-w-2-3__6.0__2B__2023-06-08__6.0__2B__206.0__16S,seq240412_BRLUV,LP__DX__H-200622-w-2-3__6.0__2B__2023-06-08__6.0__2B__206.0__16S
RLA__seq240412_BRLUV__LP__DX__A-230622-w-12-6__8.0__11C__2023-07-31__8.0__11C__323.0__16S,seq240412_BRLUV,LP__DX__A-230622-w-12-6__8.0__11C__2023-07-31__8.0__11C__323.0__16S
RLA__seq240412_BRLUV__LP__DX__H-200622-w-2-4__6.0__2C__2023-06-08__6.0__2C__218.0__16S,seq240412_BRLUV,LP__DX__H-200622-w-2-4__6.0__2C__2023-06-08__6.0__2C__218.0__16S
RLA__seq240412_BRLUV__LP__DX__H-200622-w-2-6__6.0__2E__2023-06-08__6.0__2E__242.0__16S,seq240412_BRLUV,LP__DX__H-200622-w-2-6__6.0__2E__2023-06-08__6.0__2E__242.0__16S
RLA__seq240412_BRLUV__LP__DX__H-200622-w-2-7__6.0__2F__2023-06-08__6.0__2F__254.0__16S,seq240412_BRLUV,LP__DX__H-200622-w-2-7__6.0__2F__2023-06-08__6.0__2F__254.0__16S
RLA__seq240412_BRLUV__LP__DX__H-200622-w-3-1__6.0__2G__2023-06-08__6.0__2G__266.0__16S,seq240412_BRLUV,LP__DX__H-200622-w-3-1__6.0__2G__2023-06-08__6.0__2G__266.0__16S
RLA__seq240412_BRLUV__LP__DX__H-200622-w-3-2__6.0__2H__2023-06-08__6.0__2H__278.0__16S,seq240412_BRLUV,LP__DX__H-200622-w-3-2__6.0__2H__2023-06-08__6.0__2H__278.0__16S
RLA__seq240412_BRLUV__LP__DX__H-200622-w-3-3__6.0__3A__2023-06-08__6.0__3A__195.0__16S,seq240412_BRLUV,LP__DX__H-200622-w-3-3__6.0__3A__2023-06-08__6.0__3A__195.0__16S
RLA__seq240412_BRLUV__LP__DX__H-200622-w-3-4__6.0__3B__2023-06-08__6.0__3B__207.0__16S,seq240412_BRLUV,LP__DX__H-200622-w-3-4__6.0__3B__2023-06-08__6.0__3B__207.0__16S
RLA__seq240412_BRLUV__LP__DX__H-200622-w-3-5__6.0__3C__2023-06-08__6.0__3C__219.0__16S,seq240412_BRLUV,LP__DX__H-200622-w-3-5__6.0__3C__2023-06-08__6.0__3C__219.0__16S
RLA__seq240412_BRLUV__LP__DX__H-200622-w-3-6__6.0__3D__2023-06-08__6.0__3D__231.0__16S,seq240412_BRLUV,LP__DX__H-200622-w-3-6__6.0__3D__2023-06-08__6.0__3D__231.0__16S
RLA__seq240412_BRLUV__LP__DX__H-200622-w-3-7__6.0__3E__2023-06-08__6.0__3E__243.0__16S,seq240412_BRLUV,LP__DX__H-200622-w-3-7__6.0__3E__2023-06-08__6.0__3E__243.0__16S
RLA__seq240412_BRLUV__LP__DX__H-200622-w-4-1__6.0__3F__2023-06-08__6.0__3F__255.0__16S,seq240412_BRLUV,LP__DX__H-200622-w-4-1__6.0__3F__2023-06-08__6.0__3F__255.0__16S
RLA__seq240412_BRLUV__LP__DX__H-200622-w-2-5__6.0__2D__2023-06-08__6.0__2D__230.0__16S,seq240412_BRLUV,LP__DX__H-200622-w-2-5__6.0__2D__2023-06-08__6.0__2D__230.0__16S
RLA__seq240412_BRLUV__LP__DX__A-230622-w-12-5__8.0__11B__2023-07-31__8.0__11B__311.0__16S,seq240412_BRLUV,LP__DX__A-230622-w-12-5__8.0__11B__2023-07-31__8.0__11B__311.0__16S
RLA__seq240412_BRLUV__LP__DX__H-200622-w-12-6__6.0__11C__2023-06-19__6.0__11C__227.0__16S,seq240412_BRLUV,LP__DX__H-200622-w-12-6__6.0__11C__2023-06-19__6.0__11C__227.0__16S
RLA__seq240412_BRLUV__LP__DX__A-230622-w-12-3__8.0__10H__2023-07-31__8.0__10H__382.0__16S,seq240412_BRLUV,LP__DX__A-230622-w-12-3__8.0__10H__2023-07-31__8.0__10H__382.0__16S
RLA__seq240412_BRLUV__LP__DX__A-230622-w-4-1__8.0__3F__2023-07-25__8.0__3F__167.0__16S,seq240412_BRLUV,LP__DX__A-230622-w-4-1__8.0__3F__2023-07-25__8.0__3F__167.0__16S
RLA__seq240412_BRLUV__LP__DX__A-230622-w-4-2__8.0__3G__2023-07-25__8.0__3G__179.0__16S,seq240412_BRLUV,LP__DX__A-230622-w-4-2__8.0__3G__2023-07-25__8.0__3G__179.0__16S
RLA__seq240412_BRLUV__LP__DX__A-230622-w-4-3__8.0__3H__2023-07-25__8.0__3H__191.0__16S,seq240412_BRLUV,LP__DX__A-230622-w-4-3__8.0__3H__2023-07-25__8.0__3H__191.0__16S
RLA__seq240412_BRLUV__LP__DX__A-230622-w-4-4__8.0__4A__2023-07-25__8.0__4A__154.0__16S,seq240412_BRLUV,LP__DX__A-230622-w-4-4__8.0__4A__2023-07-25__8.0__4A__154.0__16S
RLA__seq240412_BRLUV__LP__DX__A-230622-w-4-5__8.0__4B__2023-07-25__8.0__4B__166.0__16S,seq240412_BRLUV,LP__DX__A-230622-w-4-5__8.0__4B__2023-07-25__8.0__4B__166.0__16S
RLA__seq240412_BRLUV__LP__DX__A-230622-w-4-6__8.0__4C__2023-07-26__8.0__4C__178.0__16S,seq240412_BRLUV,LP__DX__A-230622-w-4-6__8.0__4C__2023-07-26__8.0__4C__178.0__16S
RLA__seq240412_BRLUV__LP__DX__A-230622-w-4-7__8.0__4D__2023-07-26__8.0__4D__190.0__16S,seq240412_BRLUV,LP__DX__A-230622-w-4-7__8.0__4D__2023-07-26__8.0__4D__190.0__16S
RLA__seq240412_BRLUV__LP__DX__A-230622-w-5-1__8.0__4E__2023-07-26__8.0__4E__108.0__16S,seq240412_BRLUV,LP__DX__A-230622-w-5-1__8.0__4E__2023-07-26__8.0__4E__108.0__16S
RLA__seq240412_BRLUV__LP__DX__A-230622-w-5-2__8.0__4F__2023-07-26__8.0__4F__120.0__16S,seq240412_BRLUV,LP__DX__A-230622-w-5-2__8.0__4F__2023-07-26__8.0__4F__120.0__16S
RLA__seq240412_BRLUV__LP__DX__A-230622-w-5-3__8.0__4G__2023-07-26__8.0__4G__132.0__16S,seq240412_BRLUV,LP__DX__A-230622-w-5-3__8.0__4G__2023-07-26__8.0__4G__132.0__16S
RLA__seq240412_BRLUV__LP__DX__A-230622-w-5-4__8.0__4H__2023-07-26__8.0__4H__144.0__16S,seq240412_BRLUV,LP__DX__A-230622-w-5-4__8.0__4H__2023-07-26__8.0__4H__144.0__16S
