run_ID,seq_sample_ID,forward_fq,reverse_fq
seq260520_BRLUV,L-230622-ITS-w-19-3,BRLUV2-L-230622-ITS-w-19-3_S104_L001_R1_001.fastq.gz,BRLUV2-L-230622-ITS-w-19-3_S104_L001_R2_001.fastq.gz
seq260520_BRLUV,L-230622-ITS-w-19-4,BRLUV2-L-230622-ITS-w-19-4_S103_L001_R1_001.fastq.gz,BRLUV2-L-230622-ITS-w-19-4_S103_L001_R2_001.fastq.gz
seq260520_BRLUV,L-230622-ITS-w-19-5,BRLUV2-L-230622-ITS-w-19-5_S102_L001_R1_001.fastq.gz,BRLUV2-L-230622-ITS-w-19-5_S102_L001_R2_001.fastq.gz
seq260520_BRLUV,L-230622-ITS-w-19-6,BRLUV2-L-230622-ITS-w-19-6_S291_L001_R1_001.fastq.gz,BRLUV2-L-230622-ITS-w-19-6_S291_L001_R2_001.fastq.gz
seq260520_BRLUV,L-230622-ITS-w-19-7,BRLUV2-L-230622-ITS-w-19-7_S173_L001_R1_001.fastq.gz,BRLUV2-L-230622-ITS-w-19-7_S173_L001_R2_001.fastq.gz
seq260520_BRLUV,L-230622-ITS-w-20-1,BRLUV2-L-230622-ITS-w-20-1_S78_L001_R1_001.fastq.gz,BRLUV2-L-230622-ITS-w-20-1_S78_L001_R2_001.fastq.gz
seq260520_BRLUV,L-230622-ITS-w-20-2,BRLUV2-L-230622-ITS-w-20-2_S79_L001_R1_001.fastq.gz,BRLUV2-L-230622-ITS-w-20-2_S79_L001_R2_001.fastq.gz
seq260520_BRLUV,L-230622-ITS-w-20-3,BRLUV2-L-230622-ITS-w-20-3_S80_L001_R1_001.fastq.gz,BRLUV2-L-230622-ITS-w-20-3_S80_L001_R2_001.fastq.gz
seq260520_BRLUV,L-230622-ITS-w-20-4,BRLUV2-L-230622-ITS-w-20-4_S81_L001_R1_001.fastq.gz,BRLUV2-L-230622-ITS-w-20-4_S81_L001_R2_001.fastq.gz
seq260520_BRLUV,L-230622-ITS-w-20-5,BRLUV2-L-230622-ITS-w-20-5_S82_L001_R1_001.fastq.gz,BRLUV2-L-230622-ITS-w-20-5_S82_L001_R2_001.fastq.gz
seq260520_BRLUV,L-230622-ITS-w-20-6,BRLUV2-L-230622-ITS-w-20-6_S83_L001_R1_001.fastq.gz,BRLUV2-L-230622-ITS-w-20-6_S83_L001_R2_001.fastq.gz
seq260520_BRLUV,L-230622-ITS-w-20-7,BRLUV2-L-230622-ITS-w-20-7_S85_L001_R1_001.fastq.gz,BRLUV2-L-230622-ITS-w-20-7_S85_L001_R2_001.fastq.gz
seq260520_BRLUV,L-230622-ITS-w-21-1,BRLUV2-L-230622-ITS-w-21-1_S98_L001_R1_001.fastq.gz,BRLUV2-L-230622-ITS-w-21-1_S98_L001_R2_001.fastq.gz
seq260520_BRLUV,L-230622-ITS-w-21-2,BRLUV2-L-230622-ITS-w-21-2_S86_L001_R1_001.fastq.gz,BRLUV2-L-230622-ITS-w-21-2_S86_L001_R2_001.fastq.gz
seq260520_BRLUV,L-230622-ITS-w-21-3,BRLUV2-L-230622-ITS-w-21-3_S87_L001_R1_001.fastq.gz,BRLUV2-L-230622-ITS-w-21-3_S87_L001_R2_001.fastq.gz
seq260520_BRLUV,L-230622-ITS-w-21-4,BRLUV2-L-230622-ITS-w-21-4_S88_L001_R1_001.fastq.gz,BRLUV2-L-230622-ITS-w-21-4_S88_L001_R2_001.fastq.gz
seq260520_BRLUV,L-230622-ITS-w-21-5,BRLUV2-L-230622-ITS-w-21-5_S89_L001_R1_001.fastq.gz,BRLUV2-L-230622-ITS-w-21-5_S89_L001_R2_001.fastq.gz
seq260520_BRLUV,L-230622-ITS-w-21-6,BRLUV2-L-230622-ITS-w-21-6_S90_L001_R1_001.fastq.gz,BRLUV2-L-230622-ITS-w-21-6_S90_L001_R2_001.fastq.gz
seq260520_BRLUV,L-230622-ITS-w-21-7,BRLUV2-L-230622-ITS-w-21-7_S91_L001_R1_001.fastq.gz,BRLUV2-L-230622-ITS-w-21-7_S91_L001_R2_001.fastq.gz
seq260520_BRLUV,L-230622-ITS-w-22-1,BRLUV2-L-230622-ITS-w-22-1_S92_L001_R1_001.fastq.gz,BRLUV2-L-230622-ITS-w-22-1_S92_L001_R2_001.fastq.gz
seq260520_BRLUV,L-230622-ITS-w-22-2,BRLUV2-L-230622-ITS-w-22-2_S93_L001_R1_001.fastq.gz,BRLUV2-L-230622-ITS-w-22-2_S93_L001_R2_001.fastq.gz
seq260520_BRLUV,L-230622-ITS-w-22-3,BRLUV2-L-230622-ITS-w-22-3_S94_L001_R1_001.fastq.gz,BRLUV2-L-230622-ITS-w-22-3_S94_L001_R2_001.fastq.gz
seq260520_BRLUV,L-230622-ITS-w-22-4,BRLUV2-L-230622-ITS-w-22-4_S95_L001_R1_001.fastq.gz,BRLUV2-L-230622-ITS-w-22-4_S95_L001_R2_001.fastq.gz
seq260520_BRLUV,L-230622-ITS-w-22-5,BRLUV2-L-230622-ITS-w-22-5_S96_L001_R1_001.fastq.gz,BRLUV2-L-230622-ITS-w-22-5_S96_L001_R2_001.fastq.gz
seq260520_BRLUV,L-230622-ITS-w-22-6,BRLUV2-L-230622-ITS-w-22-6_S97_L001_R1_001.fastq.gz,BRLUV2-L-230622-ITS-w-22-6_S97_L001_R2_001.fastq.gz
seq260520_BRLUV,L-230622-ITS-w-22-7,BRLUV2-L-230622-ITS-w-22-7_S129_L001_R1_001.fastq.gz,BRLUV2-L-230622-ITS-w-22-7_S129_L001_R2_001.fastq.gz
seq260520_BRLUV,L-230622-ITS-w-23-2,BRLUV2-L-230622-ITS-w-23-2_S171_L001_R1_001.fastq.gz,BRLUV2-L-230622-ITS-w-23-2_S171_L001_R2_001.fastq.gz
seq260520_BRLUV,L-230622-ITS-w-23-3,BRLUV2-L-230622-ITS-w-23-3_S131_L001_R1_001.fastq.gz,BRLUV2-L-230622-ITS-w-23-3_S131_L001_R2_001.fastq.gz
seq260520_BRLUV,L-230622-ITS-w-23-4,BRLUV2-L-230622-ITS-w-23-4_S161_L001_R1_001.fastq.gz,BRLUV2-L-230622-ITS-w-23-4_S161_L001_R2_001.fastq.gz
seq260520_BRLUV,L-230622-ITS-w-23-5,BRLUV2-L-230622-ITS-w-23-5_S162_L001_R1_001.fastq.gz,BRLUV2-L-230622-ITS-w-23-5_S162_L001_R2_001.fastq.gz
seq260520_BRLUV,L-230622-ITS-w-23-6,BRLUV2-L-230622-ITS-w-23-6_S163_L001_R1_001.fastq.gz,BRLUV2-L-230622-ITS-w-23-6_S163_L001_R2_001.fastq.gz
seq260520_BRLUV,L-230622-ITS-w-23-7,BRLUV2-L-230622-ITS-w-23-7_S164_L001_R1_001.fastq.gz,BRLUV2-L-230622-ITS-w-23-7_S164_L001_R2_001.fastq.gz
seq260520_BRLUV,L-230623-ITS-w-22-1,BRLUV2-L-230623-ITS-w-22-1_S313_L001_R1_001.fastq.gz,BRLUV2-L-230623-ITS-w-22-1_S313_L001_R2_001.fastq.gz
seq260520_BRLUV,L-230623-ITS-w-24-1,BRLUV2-L-230623-ITS-w-24-1_S315_L001_R1_001.fastq.gz,BRLUV2-L-230623-ITS-w-24-1_S315_L001_R2_001.fastq.gz
seq260520_BRLUV,L-230623-ITS-w-24-2,BRLUV2-L-230623-ITS-w-24-2_S316_L001_R1_001.fastq.gz,BRLUV2-L-230623-ITS-w-24-2_S316_L001_R2_001.fastq.gz
seq260520_BRLUV,L-230623-ITS-w-24-3,BRLUV2-L-230623-ITS-w-24-3_S317_L001_R1_001.fastq.gz,BRLUV2-L-230623-ITS-w-24-3_S317_L001_R2_001.fastq.gz
seq260520_BRLUV,L-230623-ITS-w-24-5,BRLUV2-L-230623-ITS-w-24-5_S318_L001_R1_001.fastq.gz,BRLUV2-L-230623-ITS-w-24-5_S318_L001_R2_001.fastq.gz
seq260520_BRLUV,L-230623-ITS-w-24-6,BRLUV2-L-230623-ITS-w-24-6_S319_L001_R1_001.fastq.gz,BRLUV2-L-230623-ITS-w-24-6_S319_L001_R2_001.fastq.gz
seq260520_BRLUV,L-230623-ITS-w-24-7,BRLUV2-L-230623-ITS-w-24-7_S320_L001_R1_001.fastq.gz,BRLUV2-L-230623-ITS-w-24-7_S320_L001_R2_001.fastq.gz
seq260520_BRLUV,S-2023-16S-w-P5-neg,BRLUV2-S-2023-16S-w-P5-neg_S324_L001_R1_001.fastq.gz,BRLUV2-S-2023-16S-w-P5-neg_S324_L001_R2_001.fastq.gz
seq260520_BRLUV,S-2023-16S-w-P5-pos,BRLUV2-S-2023-16S-w-P5-pos_S323_L001_R1_001.fastq.gz,BRLUV2-S-2023-16S-w-P5-pos_S323_L001_R2_001.fastq.gz
seq260520_BRLUV,S-240622-16S-w-14-2,BRLUV2-S-240622-16S-w-14-2_S266_L001_R1_001.fastq.gz,BRLUV2-S-240622-16S-w-14-2_S266_L001_R2_001.fastq.gz
seq260520_BRLUV,S-240622-16S-w-14-3,BRLUV2-S-240622-16S-w-14-3_S289_L001_R1_001.fastq.gz,BRLUV2-S-240622-16S-w-14-3_S289_L001_R2_001.fastq.gz
seq260520_BRLUV,S-240622-16S-w-14-4,BRLUV2-S-240622-16S-w-14-4_S268_L001_R1_001.fastq.gz,BRLUV2-S-240622-16S-w-14-4_S268_L001_R2_001.fastq.gz
seq260520_BRLUV,S-240622-16S-w-14-5,BRLUV2-S-240622-16S-w-14-5_S282_L001_R1_001.fastq.gz,BRLUV2-S-240622-16S-w-14-5_S282_L001_R2_001.fastq.gz
seq260520_BRLUV,S-240622-16S-w-14-6,BRLUV2-S-240622-16S-w-14-6_S281_L001_R1_001.fastq.gz,BRLUV2-S-240622-16S-w-14-6_S281_L001_R2_001.fastq.gz
seq260520_BRLUV,S-240622-16S-w-14-7,BRLUV2-S-240622-16S-w-14-7_S299_L001_R1_001.fastq.gz,BRLUV2-S-240622-16S-w-14-7_S299_L001_R2_001.fastq.gz
seq260520_BRLUV,S-240622-16S-w-15-1,BRLUV2-S-240622-16S-w-15-1_S295_L001_R1_001.fastq.gz,BRLUV2-S-240622-16S-w-15-1_S295_L001_R2_001.fastq.gz
seq260520_BRLUV,S-240622-16S-w-15-2,BRLUV2-S-240622-16S-w-15-2_S294_L001_R1_001.fastq.gz,BRLUV2-S-240622-16S-w-15-2_S294_L001_R2_001.fastq.gz
seq260520_BRLUV,S-240622-16S-w-15-3,BRLUV2-S-240622-16S-w-15-3_S293_L001_R1_001.fastq.gz,BRLUV2-S-240622-16S-w-15-3_S293_L001_R2_001.fastq.gz
seq260520_BRLUV,S-240622-16S-w-15-4,BRLUV2-S-240622-16S-w-15-4_S292_L001_R1_001.fastq.gz,BRLUV2-S-240622-16S-w-15-4_S292_L001_R2_001.fastq.gz
seq260520_BRLUV,S-240622-16S-w-15-5,BRLUV2-S-240622-16S-w-15-5_S137_L001_R1_001.fastq.gz,BRLUV2-S-240622-16S-w-15-5_S137_L001_R2_001.fastq.gz
seq260520_BRLUV,S-240622-16S-w-15-6,BRLUV2-S-240622-16S-w-15-6_S21_L001_R1_001.fastq.gz,BRLUV2-S-240622-16S-w-15-6_S21_L001_R2_001.fastq.gz
seq260520_BRLUV,S-240622-16S-w-15-7,BRLUV2-S-240622-16S-w-15-7_S11_L001_R1_001.fastq.gz,BRLUV2-S-240622-16S-w-15-7_S11_L001_R2_001.fastq.gz
seq260520_BRLUV,S-240622-16S-w-16-1,BRLUV2-S-240622-16S-w-16-1_S5_L001_R1_001.fastq.gz,BRLUV2-S-240622-16S-w-16-1_S5_L001_R2_001.fastq.gz
seq260520_BRLUV,S-240622-16S-w-16-2,BRLUV2-S-240622-16S-w-16-2_S6_L001_R1_001.fastq.gz,BRLUV2-S-240622-16S-w-16-2_S6_L001_R2_001.fastq.gz
seq260520_BRLUV,S-240622-16S-w-16-3,BRLUV2-S-240622-16S-w-16-3_S15_L001_R1_001.fastq.gz,BRLUV2-S-240622-16S-w-16-3_S15_L001_R2_001.fastq.gz
seq260520_BRLUV,S-240622-16S-w-16-4,BRLUV2-S-240622-16S-w-16-4_S24_L001_R1_001.fastq.gz,BRLUV2-S-240622-16S-w-16-4_S24_L001_R2_001.fastq.gz
seq260520_BRLUV,S-240622-16S-w-16-5,BRLUV2-S-240622-16S-w-16-5_S68_L001_R1_001.fastq.gz,BRLUV2-S-240622-16S-w-16-5_S68_L001_R2_001.fastq.gz
seq260520_BRLUV,S-240622-16S-w-16-6,BRLUV2-S-240622-16S-w-16-6_S26_L001_R1_001.fastq.gz,BRLUV2-S-240622-16S-w-16-6_S26_L001_R2_001.fastq.gz
seq260520_BRLUV,S-240622-16S-w-16-7,BRLUV2-S-240622-16S-w-16-7_S25_L001_R1_001.fastq.gz,BRLUV2-S-240622-16S-w-16-7_S25_L001_R2_001.fastq.gz
seq260520_BRLUV,S-240622-16S-w-17-1,BRLUV2-S-240622-16S-w-17-1_S50_L001_R1_001.fastq.gz,BRLUV2-S-240622-16S-w-17-1_S50_L001_R2_001.fastq.gz
seq260520_BRLUV,S-240622-16S-w-17-2,BRLUV2-S-240622-16S-w-17-2_S51_L001_R1_001.fastq.gz,BRLUV2-S-240622-16S-w-17-2_S51_L001_R2_001.fastq.gz
seq260520_BRLUV,S-240622-16S-w-17-3,BRLUV2-S-240622-16S-w-17-3_S52_L001_R1_001.fastq.gz,BRLUV2-S-240622-16S-w-17-3_S52_L001_R2_001.fastq.gz
seq260520_BRLUV,S-240622-16S-w-17-4,BRLUV2-S-240622-16S-w-17-4_S53_L001_R1_001.fastq.gz,BRLUV2-S-240622-16S-w-17-4_S53_L001_R2_001.fastq.gz
seq260520_BRLUV,S-240622-16S-w-17-5,BRLUV2-S-240622-16S-w-17-5_S54_L001_R1_001.fastq.gz,BRLUV2-S-240622-16S-w-17-5_S54_L001_R2_001.fastq.gz
seq260520_BRLUV,S-240622-16S-w-17-6,BRLUV2-S-240622-16S-w-17-6_S55_L001_R1_001.fastq.gz,BRLUV2-S-240622-16S-w-17-6_S55_L001_R2_001.fastq.gz
seq260520_BRLUV,S-240622-16S-w-17-7,BRLUV2-S-240622-16S-w-17-7_S61_L001_R1_001.fastq.gz,BRLUV2-S-240622-16S-w-17-7_S61_L001_R2_001.fastq.gz
seq260520_BRLUV,S-240622-16S-w-18-1,BRLUV2-S-240622-16S-w-18-1_S62_L001_R1_001.fastq.gz,BRLUV2-S-240622-16S-w-18-1_S62_L001_R2_001.fastq.gz
seq260520_BRLUV,S-240622-16S-w-18-2,BRLUV2-S-240622-16S-w-18-2_S63_L001_R1_001.fastq.gz,BRLUV2-S-240622-16S-w-18-2_S63_L001_R2_001.fastq.gz
seq260520_BRLUV,S-240622-16S-w-18-3,BRLUV2-S-240622-16S-w-18-3_S64_L001_R1_001.fastq.gz,BRLUV2-S-240622-16S-w-18-3_S64_L001_R2_001.fastq.gz
seq260520_BRLUV,S-240622-16S-w-18-4,BRLUV2-S-240622-16S-w-18-4_S45_L001_R1_001.fastq.gz,BRLUV2-S-240622-16S-w-18-4_S45_L001_R2_001.fastq.gz
seq260520_BRLUV,S-240622-16S-w-18-5,BRLUV2-S-240622-16S-w-18-5_S37_L001_R1_001.fastq.gz,BRLUV2-S-240622-16S-w-18-5_S37_L001_R2_001.fastq.gz
seq260520_BRLUV,S-240622-16S-w-18-6,BRLUV2-S-240622-16S-w-18-6_S44_L001_R1_001.fastq.gz,BRLUV2-S-240622-16S-w-18-6_S44_L001_R2_001.fastq.gz
seq260520_BRLUV,S-240622-16S-w-18-7,BRLUV2-S-240622-16S-w-18-7_S8_L001_R1_001.fastq.gz,BRLUV2-S-240622-16S-w-18-7_S8_L001_R2_001.fastq.gz
seq260520_BRLUV,S-240622-16S-w-19-1,BRLUV2-S-240622-16S-w-19-1_S49_L001_R1_001.fastq.gz,BRLUV2-S-240622-16S-w-19-1_S49_L001_R2_001.fastq.gz
seq260520_BRLUV,S-240622-16S-w-19-2,BRLUV2-S-240622-16S-w-19-2_S166_L001_R1_001.fastq.gz,BRLUV2-S-240622-16S-w-19-2_S166_L001_R2_001.fastq.gz
seq260520_BRLUV,S-240622-16S-w-19-3,BRLUV2-S-240622-16S-w-19-3_S34_L001_R1_001.fastq.gz,BRLUV2-S-240622-16S-w-19-3_S34_L001_R2_001.fastq.gz
seq260520_BRLUV,S-240622-16S-w-19-4,BRLUV2-S-240622-16S-w-19-4_S32_L001_R1_001.fastq.gz,BRLUV2-S-240622-16S-w-19-4_S32_L001_R2_001.fastq.gz
seq260520_BRLUV,S-240622-16S-w-19-5,BRLUV2-S-240622-16S-w-19-5_S31_L001_R1_001.fastq.gz,BRLUV2-S-240622-16S-w-19-5_S31_L001_R2_001.fastq.gz
seq260520_BRLUV,S-240622-16S-w-19-6,BRLUV2-S-240622-16S-w-19-6_S30_L001_R1_001.fastq.gz,BRLUV2-S-240622-16S-w-19-6_S30_L001_R2_001.fastq.gz
seq260520_BRLUV,S-240622-16S-w-19-7,BRLUV2-S-240622-16S-w-19-7_S29_L001_R1_001.fastq.gz,BRLUV2-S-240622-16S-w-19-7_S29_L001_R2_001.fastq.gz
seq260520_BRLUV,S-240622-16S-w-20-1,BRLUV2-S-240622-16S-w-20-1_S28_L001_R1_001.fastq.gz,BRLUV2-S-240622-16S-w-20-1_S28_L001_R2_001.fastq.gz
seq260520_BRLUV,S-240622-16S-w-20-2,BRLUV2-S-240622-16S-w-20-2_S27_L001_R1_001.fastq.gz,BRLUV2-S-240622-16S-w-20-2_S27_L001_R2_001.fastq.gz
seq260520_BRLUV,S-240622-16S-w-20-3,BRLUV2-S-240622-16S-w-20-3_S35_L001_R1_001.fastq.gz,BRLUV2-S-240622-16S-w-20-3_S35_L001_R2_001.fastq.gz
seq260520_BRLUV,S-240622-16S-w-20-4,BRLUV2-S-240622-16S-w-20-4_S47_L001_R1_001.fastq.gz,BRLUV2-S-240622-16S-w-20-4_S47_L001_R2_001.fastq.gz
seq260520_BRLUV,S-240622-16S-w-20-5,BRLUV2-S-240622-16S-w-20-5_S48_L001_R1_001.fastq.gz,BRLUV2-S-240622-16S-w-20-5_S48_L001_R2_001.fastq.gz
seq260520_BRLUV,S-240622-16S-w-20-6,BRLUV2-S-240622-16S-w-20-6_S67_L001_R1_001.fastq.gz,BRLUV2-S-240622-16S-w-20-6_S67_L001_R2_001.fastq.gz
seq260520_BRLUV,S-240622-16S-w-20-7,BRLUV2-S-240622-16S-w-20-7_S66_L001_R1_001.fastq.gz,BRLUV2-S-240622-16S-w-20-7_S66_L001_R2_001.fastq.gz
seq260520_BRLUV,S-240622-16S-w-21-1,BRLUV2-S-240622-16S-w-21-1_S57_L001_R1_001.fastq.gz,BRLUV2-S-240622-16S-w-21-1_S57_L001_R2_001.fastq.gz
seq260520_BRLUV,S-240622-16S-w-21-2,BRLUV2-S-240622-16S-w-21-2_S18_L001_R1_001.fastq.gz,BRLUV2-S-240622-16S-w-21-2_S18_L001_R2_001.fastq.gz
seq260520_BRLUV,S-240622-16S-w-21-3,BRLUV2-S-240622-16S-w-21-3_S14_L001_R1_001.fastq.gz,BRLUV2-S-240622-16S-w-21-3_S14_L001_R2_001.fastq.gz
seq260520_BRLUV,S-240622-16S-w-21-4,BRLUV2-S-240622-16S-w-21-4_S13_L001_R1_001.fastq.gz,BRLUV2-S-240622-16S-w-21-4_S13_L001_R2_001.fastq.gz
seq260520_BRLUV,S-240622-16S-w-21-5,BRLUV2-S-240622-16S-w-21-5_S12_L001_R1_001.fastq.gz,BRLUV2-S-240622-16S-w-21-5_S12_L001_R2_001.fastq.gz
seq260520_BRLUV,S-240622-16S-w-21-6,BRLUV2-S-240622-16S-w-21-6_S7_L001_R1_001.fastq.gz,BRLUV2-S-240622-16S-w-21-6_S7_L001_R2_001.fastq.gz
seq260520_BRLUV,S-240622-16S-w-21-7,BRLUV2-S-240622-16S-w-21-7_S4_L001_R1_001.fastq.gz,BRLUV2-S-240622-16S-w-21-7_S4_L001_R2_001.fastq.gz
seq260520_BRLUV,S-240622-16S-w-22-1,BRLUV2-S-240622-16S-w-22-1_S3_L001_R1_001.fastq.gz,BRLUV2-S-240622-16S-w-22-1_S3_L001_R2_001.fastq.gz
seq260520_BRLUV,S-240622-16S-w-22-2,BRLUV2-S-240622-16S-w-22-2_S2_L001_R1_001.fastq.gz,BRLUV2-S-240622-16S-w-22-2_S2_L001_R2_001.fastq.gz
seq260520_BRLUV,S-240622-16S-w-22-3,BRLUV2-S-240622-16S-w-22-3_S1_L001_R1_001.fastq.gz,BRLUV2-S-240622-16S-w-22-3_S1_L001_R2_001.fastq.gz
seq260520_BRLUV,S-240622-16S-w-22-4,BRLUV2-S-240622-16S-w-22-4_S165_L001_R1_001.fastq.gz,BRLUV2-S-240622-16S-w-22-4_S165_L001_R2_001.fastq.gz
seq260520_BRLUV,S-240622-16S-w-22-5,BRLUV2-S-240622-16S-w-22-5_S56_L001_R1_001.fastq.gz,BRLUV2-S-240622-16S-w-22-5_S56_L001_R2_001.fastq.gz
seq260520_BRLUV,S-240622-16S-w-22-6,BRLUV2-S-240622-16S-w-22-6_S58_L001_R1_001.fastq.gz,BRLUV2-S-240622-16S-w-22-6_S58_L001_R2_001.fastq.gz
seq260520_BRLUV,S-240622-16S-w-22-7,BRLUV2-S-240622-16S-w-22-7_S59_L001_R1_001.fastq.gz,BRLUV2-S-240622-16S-w-22-7_S59_L001_R2_001.fastq.gz
seq260520_BRLUV,S-240622-16S-w-23-2,BRLUV2-S-240622-16S-w-23-2_S159_L001_R1_001.fastq.gz,BRLUV2-S-240622-16S-w-23-2_S159_L001_R2_001.fastq.gz
seq260520_BRLUV,S-240622-16S-w-23-3,BRLUV2-S-240622-16S-w-23-3_S160_L001_R1_001.fastq.gz,BRLUV2-S-240622-16S-w-23-3_S160_L001_R2_001.fastq.gz
seq260520_BRLUV,S-240622-16S-w-23-4,BRLUV2-S-240622-16S-w-23-4_S170_L001_R1_001.fastq.gz,BRLUV2-S-240622-16S-w-23-4_S170_L001_R2_001.fastq.gz
seq260520_BRLUV,S-240622-16S-w-23-5,BRLUV2-S-240622-16S-w-23-5_S169_L001_R1_001.fastq.gz,BRLUV2-S-240622-16S-w-23-5_S169_L001_R2_001.fastq.gz
seq260520_BRLUV,S-240622-16S-w-23-6,BRLUV2-S-240622-16S-w-23-6_S168_L001_R1_001.fastq.gz,BRLUV2-S-240622-16S-w-23-6_S168_L001_R2_001.fastq.gz
seq260520_BRLUV,S-240622-16S-w-23-7,BRLUV2-S-240622-16S-w-23-7_S167_L001_R1_001.fastq.gz,BRLUV2-S-240622-16S-w-23-7_S167_L001_R2_001.fastq.gz
seq260520_BRLUV,S-240623-16S-w-23-1,BRLUV2-S-240623-16S-w-23-1_S314_L001_R1_001.fastq.gz,BRLUV2-S-240623-16S-w-23-1_S314_L001_R2_001.fastq.gz
seq260520_BRLUV,S-240624-16S-w-24-1,BRLUV2-S-240624-16S-w-24-1_S331_L001_R1_001.fastq.gz,BRLUV2-S-240624-16S-w-24-1_S331_L001_R2_001.fastq.gz
seq260520_BRLUV,S-240624-16S-w-24-2,BRLUV2-S-240624-16S-w-24-2_S330_L001_R1_001.fastq.gz,BRLUV2-S-240624-16S-w-24-2_S330_L001_R2_001.fastq.gz
seq260520_BRLUV,S-240624-16S-w-24-3,BRLUV2-S-240624-16S-w-24-3_S329_L001_R1_001.fastq.gz,BRLUV2-S-240624-16S-w-24-3_S329_L001_R2_001.fastq.gz
seq260520_BRLUV,S-240624-16S-w-24-4,BRLUV2-S-240624-16S-w-24-4_S328_L001_R1_001.fastq.gz,BRLUV2-S-240624-16S-w-24-4_S328_L001_R2_001.fastq.gz
seq260520_BRLUV,S-240624-16S-w-24-5,BRLUV2-S-240624-16S-w-24-5_S327_L001_R1_001.fastq.gz,BRLUV2-S-240624-16S-w-24-5_S327_L001_R2_001.fastq.gz
seq260520_BRLUV,S-240624-16S-w-24-6,BRLUV2-S-240624-16S-w-24-6_S326_L001_R1_001.fastq.gz,BRLUV2-S-240624-16S-w-24-6_S326_L001_R2_001.fastq.gz
seq260520_BRLUV,S-240624-16S-w-24-7,BRLUV2-S-240624-16S-w-24-7_S325_L001_R1_001.fastq.gz,BRLUV2-S-240624-16S-w-24-7_S325_L001_R2_001.fastq.gz
